# num_workers = 32
# num_cells = 256
# seed_for_environment = 49846
# lr = 0.0003
# max_grad_norm = 1.0
# eval_rollout_length = 30
# scaling_factor = 10000
# frames_per_batch = 1000
# sub_batch_size = 64
# num_epochs = 10
# clip_epsilon = 0.2
# gamma = 0.99
# lmbda = 0.95
# entropy_eps = 0.0001
# reward_engineering = False
# minimum_number_of_qubits = 6
# log_name = None
# Number of workers: 32
# Does torch identify cuda: False
evaluation number	reward	policy entropy
0	-0.9816843867301941	72.19247436523438
0	-0.9975212216377258	72.56117248535156
0	-0.9975212216377258	71.10614776611328
0	-0.8646647334098816	72.66078186035156
0	0.025973999872803688	71.70153045654297
0	-0.8646647334098816	71.94269561767578
0	0.02297700010240078	71.39390563964844
0	-0.9975212216377258	72.59949493408203
0	-0.8646647334098816	73.03101348876953
0	0.025973999872803688	72.30426025390625
0	-0.8646647334098816	71.94269561767578
0	0.02297700010240078	71.39390563964844
0	-0.9975212216377258	72.59949493408203
0	-0.8646647334098816	73.03101348876953
0	0.025973999872803688	72.30426025390625
0	-0.8646647334098816	71.94269561767578
0	0.02297700010240078	71.39390563964844
0	-0.9975212216377258	72.59949493408203
0	-0.8646647334098816	73.03101348876953
0	0.025973999872803688	72.30426025390625
0	-0.8646647334098816	71.94269561767578
0	0.02297700010240078	71.39390563964844
0	-0.9975212216377258	72.59949493408203
0	-0.8646647334098816	73.03101348876953
0	0.025973999872803688	72.30426025390625
0	-0.8646647334098816	71.94269561767578
0	0.02297700010240078	71.39390563964844
0	-0.9975212216377258	72.59949493408203
0	-0.8646647334098816	73.03101348876953
0	0.025973999872803688	72.30426025390625
1	-0.9975212216377258	4.76914119720459
1	-0.9975212216377258	6.447142601013184
1	-0.9975212216377258	5.930563926696777
1	-0.9975212216377258	6.447142601013184
1	-0.9975212216377258	5.930563926696777
1	-0.9975212216377258	6.447142601013184
1	-0.9975212216377258	5.930563926696777
1	-0.9975212216377258	6.447142601013184
1	-0.9975212216377258	5.930563926696777
1	-0.9975212216377258	6.447142601013184
1	-0.9975212216377258	5.930563926696777
1	-0.9975212216377258	6.447142601013184
1	-0.9975212216377258	5.930563926696777
1	-0.9975212216377258	6.447142601013184
1	-0.9975212216377258	5.930563926696777
1	-0.9975212216377258	6.447142601013184
1	-0.9975212216377258	5.930563926696777
1	-0.9975212216377258	6.447142601013184
1	-0.9975212216377258	5.930563926696777
1	-0.9975212216377258	6.447142601013184
1	-0.9975212216377258	5.930563926696777
1	-0.9975212216377258	6.447142601013184
1	-0.9975212216377258	5.930563926696777
1	-0.9975212216377258	6.447142601013184
1	-0.9975212216377258	5.930563926696777
1	-0.9975212216377258	6.447142601013184
1	-0.9975212216377258	5.930563926696777
1	-0.9975212216377258	6.447142601013184
1	-0.9975212216377258	5.930563926696777
1	-0.9975212216377258	6.447142601013184
