# num_workers = 15
# num_cells = 256
# seed_for_environment = 6184848
# lr = 0.0003
# max_grad_norm = 1.0
# eval_rollout_length = 30
# scaling_factor = 1000
# frames_per_batch = 500
# sub_batch_size = 64
# num_epochs = 15
# clip_epsilon = 0.2
# gamma = 0.99
# lmbda = 0.95
# entropy_eps = 0.03
# env_reward_engineering = True
# env_minimum_number_of_qubits = 12
# log_name = experiment_12_6_seed_6184848.txt
# env_error_range = geometric5
# env_version = qecc/bbcode-ldpc-v0
# env_bit_flipping = True
# env_l = 12
# env_m = 6
# env_use_dict_observation = True
# env_number_of_decoder_iterations = 50
# env_number_of_samples = 50
# env_code_logging = False
# env_reset_type = random3
# env_max_step = 30
# env_max_decoding_usage = 1073741824
# model_architecture = hybrid
# model_surrogate_model_path = /vol/bitbucket/osella/rl-qecc-data//supervisedLearning/sweep2/g5_mix_66-96-126-153_H7_s4000.pth
# model_use_pretrained_encoder = True
# index_to_unfreeze_encoder_updates = 20
# encoder_lr_factor = 0.1
# training_device = cpu
# Resolved arguments:
# Resolved_env_reward_engineering = True
# Resolved_env_bit_flipping = True
# Resolved_env_useDictObservation = True
# Resolved_env_code_logging = False
# Resolved_env_max_step = 30
# Resolved_env_max_decoding_usage = 1073741824
# Resolved_env_reset_type = random3
# Resolved_env_error_range = [np.float64(0.001), np.float64(0.003162), np.float64(0.01), np.float64(0.031623), np.float64(0.1)]
# Resolved_model_use_pretrained_encoder = True
# Resolved_trainingDevice = cpu
# Resolved_model_architecture = hybrid
# Just for information, not used in actual run: SLURM CPUS queried from os environment: 96
# Number of workers: 15
# Does torch identify cuda: False
evaluation number	time	reward	time	policy entropy	time	policy entropy aX	time	policy entropy bX	time	policy entropy aY	time	policy entropy bY	time	Encoder freeze	time	preAction_aX	time	preAction_bX	time	preAction_aY	time	preAction_bY	time	preAction_k	time	postAction_aX	time	postAction_bX	time	postAction_aY	time	postAction_bY	time	postAction_k	time
0	2026-08-09_17-23-52	-0.3333333432674408	2026-08-09_17-23-52	8.98058032989502	2026-08-09_17-23-52	2.5502402782440186	2026-08-09_17-23-52	2.5527536869049072	2026-08-09_17-23-52	1.9347693920135498	2026-08-09_17-23-52	1.9428164958953857	2026-08-09_17-23-52	True	2026-08-09_17-23-52	[0 0 0 1 0 0 0 0 0 1 0 1]	2026-08-09_17-23-52	[1 0 0 0 0 0 0 0 0 0 0 0]	2026-08-09_17-23-52	[0 0 0 0 1 0]	2026-08-09_17-23-52	[0 1 0 1 0 0]	2026-08-09_17-23-52	[0]	2026-08-09_17-23-52	[0 0 0 1 0 0 0 0 0 0 0 1]	2026-08-09_17-23-52	[1 0 0 0 0 0 0 0 0 0 0 0]	2026-08-09_17-23-52	[0 0 0 1 1 0]	2026-08-09_17-23-52	[0 1 1 1 0 0]	2026-08-09_17-23-52	[8]	2026-08-09_17-23-52
0	2026-08-09_17-23-52	-0.3333333432674408	2026-08-09_17-23-52	8.983040809631348	2026-08-09_17-23-52	2.5512301921844482	2026-08-09_17-23-52	2.5520334243774414	2026-08-09_17-23-52	1.9360713958740234	2026-08-09_17-23-52	1.943705439567566	2026-08-09_17-23-52	True	2026-08-09_17-23-52	[0 0 0 1 0 0 0 0 0 0 0 1]	2026-08-09_17-23-52	[1 0 0 0 0 0 0 0 0 0 0 0]	2026-08-09_17-23-52	[0 0 0 1 1 0]	2026-08-09_17-23-52	[0 1 1 1 0 0]	2026-08-09_17-23-52	[8]	2026-08-09_17-23-52	[0 0 0 1 0 0 0 0 0 1 0 1]	2026-08-09_17-23-52	[1 0 1 0 0 0 0 0 0 0 0 0]	2026-08-09_17-23-52	[0 0 0 0 1 0]	2026-08-09_17-23-52	[0 1 0 1 0 0]	2026-08-09_17-23-52	[8]	2026-08-09_17-23-52
0	2026-08-09_17-23-52	-0.8333333134651184	2026-08-09_17-23-52	8.977255821228027	2026-08-09_17-23-52	2.549750566482544	2026-08-09_17-23-52	2.550408124923706	2026-08-09_17-23-52	1.9343231916427612	2026-08-09_17-23-52	1.9427735805511475	2026-08-09_17-23-52	True	2026-08-09_17-23-52	[0 0 0 1 0 0 0 0 0 1 0 1]	2026-08-09_17-23-52	[1 0 1 0 0 0 0 0 0 0 0 0]	2026-08-09_17-23-52	[0 0 0 0 1 0]	2026-08-09_17-23-52	[0 1 0 1 0 0]	2026-08-09_17-23-52	[8]	2026-08-09_17-23-52	[0 0 0 1 0 0 0 0 0 0 0 1]	2026-08-09_17-23-52	[1 0 1 0 0 0 0 0 0 0 0 1]	2026-08-09_17-23-52	[0 0 0 1 1 0]	2026-08-09_17-23-52	[0 1 1 1 0 0]	2026-08-09_17-23-52	[2]	2026-08-09_17-23-52
0	2026-08-09_17-23-52	-0.6666666865348816	2026-08-09_17-23-52	8.973079681396484	2026-08-09_17-23-52	2.5537238121032715	2026-08-09_17-23-52	2.548943519592285	2026-08-09_17-23-52	1.9324638843536377	2026-08-09_17-23-52	1.9379479885101318	2026-08-09_17-23-52	True	2026-08-09_17-23-52	[0 0 0 1 0 0 0 0 0 0 0 1]	2026-08-09_17-23-52	[1 0 1 0 0 0 0 0 0 0 0 1]	2026-08-09_17-23-52	[0 0 0 1 1 0]	2026-08-09_17-23-52	[0 1 1 1 0 0]	2026-08-09_17-23-52	[2]	2026-08-09_17-23-52	[0 0 0 1 0 0 0 0 0 0 1 1]	2026-08-09_17-23-52	[1 0 0 0 0 0 0 0 0 0 0 1]	2026-08-09_17-23-52	[0 0 0 0 1 0]	2026-08-09_17-23-52	[0 1 0 1 0 0]	2026-08-09_17-23-52	[4]	2026-08-09_17-23-52
0	2026-08-09_17-23-52	-0.6666666865348816	2026-08-09_17-23-52	8.975400924682617	2026-08-09_17-23-52	2.547393798828125	2026-08-09_17-23-52	2.5523061752319336	2026-08-09_17-23-52	1.9336140155792236	2026-08-09_17-23-52	1.9420866966247559	2026-08-09_17-23-52	True	2026-08-09_17-23-52	[0 0 0 1 0 0 0 0 0 0 1 1]	2026-08-09_17-23-52	[1 0 0 0 0 0 0 0 0 0 0 1]	2026-08-09_17-23-52	[0 0 0 0 1 0]	2026-08-09_17-23-52	[0 1 0 1 0 0]	2026-08-09_17-23-52	[4]	2026-08-09_17-23-52	[0 0 0 1 0 0 0 0 0 1 1 1]	2026-08-09_17-23-52	[1 0 0 0 0 0 0 0 0 0 0 0]	2026-08-09_17-23-52	[0 0 0 1 1 0]	2026-08-09_17-23-52	[0 1 1 1 0 0]	2026-08-09_17-23-52	[4]	2026-08-09_17-23-52
0	2026-08-09_17-23-52	-0.6666666865348816	2026-08-09_17-23-52	8.988314628601074	2026-08-09_17-23-52	2.5551929473876953	2026-08-09_17-23-52	2.5529086589813232	2026-08-09_17-23-52	1.9362469911575317	2026-08-09_17-23-52	1.9439659118652344	2026-08-09_17-23-52	True	2026-08-09_17-23-52	[0 0 0 1 0 0 0 0 0 1 1 1]	2026-08-09_17-23-52	[1 0 0 0 0 0 0 0 0 0 0 0]	2026-08-09_17-23-52	[0 0 0 1 1 0]	2026-08-09_17-23-52	[0 1 1 1 0 0]	2026-08-09_17-23-52	[4]	2026-08-09_17-23-52	[0 0 0 1 0 0 0 0 0 1 0 1]	2026-08-09_17-23-52	[1 0 0 0 0 0 1 0 0 0 0 0]	2026-08-09_17-23-52	[0 0 0 0 1 0]	2026-08-09_17-23-52	[0 1 0 1 0 0]	2026-08-09_17-23-52	[4]	2026-08-09_17-23-52
0	2026-08-09_17-23-52	-0.8333333134651184	2026-08-09_17-23-52	8.980815887451172	2026-08-09_17-23-52	2.5520317554473877	2026-08-09_17-23-52	2.5509085655212402	2026-08-09_17-23-52	1.9350614547729492	2026-08-09_17-23-52	1.9428138732910156	2026-08-09_17-23-52	True	2026-08-09_17-23-52	[0 0 0 1 0 0 0 0 0 1 0 1]	2026-08-09_17-23-52	[1 0 0 0 0 0 1 0 0 0 0 0]	2026-08-09_17-23-52	[0 0 0 0 1 0]	2026-08-09_17-23-52	[0 1 0 1 0 0]	2026-08-09_17-23-52	[4]	2026-08-09_17-23-52	[0 0 0 1 0 0 0 0 0 0 0 1]	2026-08-09_17-23-52	[1 0 0 0 0 0 1 0 0 0 0 1]	2026-08-09_17-23-52	[0 0 0 1 1 0]	2026-08-09_17-23-52	[0 1 1 1 0 0]	2026-08-09_17-23-52	[2]	2026-08-09_17-23-52
0	2026-08-09_17-23-52	-0.6666666865348816	2026-08-09_17-23-52	8.974964141845703	2026-08-09_17-23-52	2.5545520782470703	2026-08-09_17-23-52	2.5498626232147217	2026-08-09_17-23-52	1.9319871664047241	2026-08-09_17-23-52	1.9385616779327393	2026-08-09_17-23-52	True	2026-08-09_17-23-52	[0 0 0 1 0 0 0 0 0 0 0 1]	2026-08-09_17-23-52	[1 0 0 0 0 0 1 0 0 0 0 1]	2026-08-09_17-23-52	[0 0 0 1 1 0]	2026-08-09_17-23-52	[0 1 1 1 0 0]	2026-08-09_17-23-52	[2]	2026-08-09_17-23-52	[0 0 0 1 0 0 0 0 0 1 0 1]	2026-08-09_17-23-52	[1 0 1 0 0 0 1 0 0 0 0 1]	2026-08-09_17-23-52	[0 0 0 0 1 0]	2026-08-09_17-23-52	[0 1 0 1 0 0]	2026-08-09_17-23-52	[4]	2026-08-09_17-23-52
0	2026-08-09_17-23-52	-0.3333333432674408	2026-08-09_17-23-52	8.978960037231445	2026-08-09_17-23-52	2.553521156311035	2026-08-09_17-23-52	2.550640344619751	2026-08-09_17-23-52	1.93393874168396	2026-08-09_17-23-52	1.940859317779541	2026-08-09_17-23-52	True	2026-08-09_17-23-52	[0 0 0 1 0 0 0 0 0 1 0 1]	2026-08-09_17-23-52	[1 0 1 0 0 0 1 0 0 0 0 1]	2026-08-09_17-23-52	[0 0 0 0 1 0]	2026-08-09_17-23-52	[0 1 0 1 0 0]	2026-08-09_17-23-52	[4]	2026-08-09_17-23-52	[0 0 0 1 0 0 0 0 0 0 0 1]	2026-08-09_17-23-52	[1 0 1 0 0 0 1 0 0 0 0 0]	2026-08-09_17-23-52	[0 0 0 1 1 0]	2026-08-09_17-23-52	[0 1 1 1 0 0]	2026-08-09_17-23-52	[8]	2026-08-09_17-23-52
0	2026-08-09_17-23-52	-0.6666666865348816	2026-08-09_17-23-52	8.972841262817383	2026-08-09_17-23-52	2.551851511001587	2026-08-09_17-23-52	2.5474843978881836	2026-08-09_17-23-52	1.93291437625885	2026-08-09_17-23-52	1.94059157371521	2026-08-09_17-23-52	True	2026-08-09_17-23-52	[0 0 0 1 0 0 0 0 0 0 0 1]	2026-08-09_17-23-52	[1 0 1 0 0 0 1 0 0 0 0 0]	2026-08-09_17-23-52	[0 0 0 1 1 0]	2026-08-09_17-23-52	[0 1 1 1 0 0]	2026-08-09_17-23-52	[8]	2026-08-09_17-23-52	[0 0 0 1 0 0 0 0 0 1 0 1]	2026-08-09_17-23-52	[1 0 1 0 0 1 1 0 0 0 0 0]	2026-08-09_17-23-52	[0 0 0 0 1 0]	2026-08-09_17-23-52	[0 1 1 1 1 0]	2026-08-09_17-23-52	[4]	2026-08-09_17-23-52
