# num_workers = 15
# num_cells = 256
# seed_for_environment = 59595959
# lr = 0.0003
# max_grad_norm = 1.0
# eval_rollout_length = 30
# scaling_factor = 1000
# frames_per_batch = 500
# sub_batch_size = 64
# num_epochs = 15
# clip_epsilon = 0.2
# gamma = 0.99
# lmbda = 0.95
# entropy_eps = 0.03
# env_reward_engineering = True
# env_minimum_number_of_qubits = 12
# log_name = experiment_12_6_seed_59595959.txt
# env_error_range = geometric5
# env_version = qecc/bbcode-ldpc-v0
# env_bit_flipping = True
# env_l = 12
# env_m = 6
# env_use_dict_observation = True
# env_number_of_decoder_iterations = 50
# env_number_of_samples = 50
# env_code_logging = False
# env_reset_type = random3
# env_max_step = 30
# env_max_decoding_usage = 1073741824
# model_architecture = hybrid
# model_surrogate_model_path = /vol/bitbucket/osella/rl-qecc-data//supervisedLearning/sweep2/g5_mix_66-96-126_H6_s6000.pth
# model_use_pretrained_encoder = True
# index_to_unfreeze_encoder_updates = 20
# encoder_lr_factor = 0.1
# training_device = cpu
# Resolved arguments:
# Resolved_env_reward_engineering = True
# Resolved_env_bit_flipping = True
# Resolved_env_useDictObservation = True
# Resolved_env_code_logging = False
# Resolved_env_max_step = 30
# Resolved_env_max_decoding_usage = 1073741824
# Resolved_env_reset_type = random3
# Resolved_env_error_range = [np.float64(0.001), np.float64(0.003162), np.float64(0.01), np.float64(0.031623), np.float64(0.1)]
# Resolved_model_use_pretrained_encoder = True
# Resolved_trainingDevice = cpu
# Resolved_model_architecture = hybrid
# Just for information, not used in actual run: SLURM CPUS queried from os environment: 96
# Number of workers: 15
# Does torch identify cuda: False
evaluation number	time	reward	time	policy entropy	time	policy entropy aX	time	policy entropy bX	time	policy entropy aY	time	policy entropy bY	time	Encoder freeze	time	preAction_aX	time	preAction_bX	time	preAction_aY	time	preAction_bY	time	preAction_k	time	postAction_aX	time	postAction_bX	time	postAction_aY	time	postAction_bY	time	postAction_k	time
0	2026-08-08_17-18-52	-1.0	2026-08-08_17-18-52	8.970186233520508	2026-08-08_17-18-52	2.5453085899353027	2026-08-08_17-18-52	2.5543384552001953	2026-08-08_17-18-52	1.9329254627227783	2026-08-08_17-18-52	1.9376132488250732	2026-08-08_17-18-52	True	2026-08-08_17-18-52	[0 0 0 0 0 1 0 0 0 0 0 0]	2026-08-08_17-18-52	[0 1 0 1 0 0 0 0 0 1 0 0]	2026-08-08_17-18-52	[0 0 0 0 0 1]	2026-08-08_17-18-52	[0 1 0 1 0 0]	2026-08-08_17-18-52	[0]	2026-08-08_17-18-52	[1 0 0 0 0 1 0 0 0 0 0 0]	2026-08-08_17-18-52	[0 1 0 1 0 0 0 0 0 1 1 0]	2026-08-08_17-18-52	[0 1 0 0 0 1]	2026-08-08_17-18-52	[1 1 0 1 0 0]	2026-08-08_17-18-52	[0]	2026-08-08_17-18-52
0	2026-08-08_17-18-52	-1.0	2026-08-08_17-18-52	8.984846115112305	2026-08-08_17-18-52	2.5464348793029785	2026-08-08_17-18-52	2.556312322616577	2026-08-08_17-18-52	1.9408272504806519	2026-08-08_17-18-52	1.9412719011306763	2026-08-08_17-18-52	True	2026-08-08_17-18-52	[1 0 0 0 0 1 0 0 0 0 0 0]	2026-08-08_17-18-52	[0 1 0 1 0 0 0 0 0 1 1 0]	2026-08-08_17-18-52	[0 1 0 0 0 1]	2026-08-08_17-18-52	[1 1 0 1 0 0]	2026-08-08_17-18-52	[0]	2026-08-08_17-18-52	[0 0 0 0 0 1 0 0 0 0 0 0]	2026-08-08_17-18-52	[0 1 0 1 0 0 0 0 0 1 0 0]	2026-08-08_17-18-52	[0 0 0 0 0 1]	2026-08-08_17-18-52	[0 1 0 1 0 0]	2026-08-08_17-18-52	[0]	2026-08-08_17-18-52
0	2026-08-08_17-18-52	-1.0	2026-08-08_17-18-52	8.970705032348633	2026-08-08_17-18-52	2.5454483032226562	2026-08-08_17-18-52	2.555020332336426	2026-08-08_17-18-52	1.9325144290924072	2026-08-08_17-18-52	1.9377225637435913	2026-08-08_17-18-52	True	2026-08-08_17-18-52	[0 0 0 0 0 1 0 0 0 0 0 0]	2026-08-08_17-18-52	[0 1 0 1 0 0 0 0 0 1 0 0]	2026-08-08_17-18-52	[0 0 0 0 0 1]	2026-08-08_17-18-52	[0 1 0 1 0 0]	2026-08-08_17-18-52	[0]	2026-08-08_17-18-52	[1 0 0 0 0 1 0 0 0 0 0 0]	2026-08-08_17-18-52	[0 1 0 1 0 0 0 0 0 1 1 0]	2026-08-08_17-18-52	[0 1 0 0 0 1]	2026-08-08_17-18-52	[1 1 0 1 0 0]	2026-08-08_17-18-52	[0]	2026-08-08_17-18-52
0	2026-08-08_17-18-52	-1.0	2026-08-08_17-18-52	8.983345031738281	2026-08-08_17-18-52	2.5473108291625977	2026-08-08_17-18-52	2.5560240745544434	2026-08-08_17-18-52	1.9386703968048096	2026-08-08_17-18-52	1.9413397312164307	2026-08-08_17-18-52	True	2026-08-08_17-18-52	[1 0 0 0 0 1 0 0 0 0 0 0]	2026-08-08_17-18-52	[0 1 0 1 0 0 0 0 0 1 1 0]	2026-08-08_17-18-52	[0 1 0 0 0 1]	2026-08-08_17-18-52	[1 1 0 1 0 0]	2026-08-08_17-18-52	[0]	2026-08-08_17-18-52	[0 0 0 0 0 1 0 0 0 0 0 0]	2026-08-08_17-18-52	[0 1 0 1 0 0 0 0 0 1 0 0]	2026-08-08_17-18-52	[0 0 0 0 0 1]	2026-08-08_17-18-52	[0 1 0 1 0 0]	2026-08-08_17-18-52	[0]	2026-08-08_17-18-52
0	2026-08-08_17-18-52	-1.0	2026-08-08_17-18-52	8.97049331665039	2026-08-08_17-18-52	2.5446338653564453	2026-08-08_17-18-52	2.5552256107330322	2026-08-08_17-18-52	1.9322445392608643	2026-08-08_17-18-52	1.9383896589279175	2026-08-08_17-18-52	True	2026-08-08_17-18-52	[0 0 0 0 0 1 0 0 0 0 0 0]	2026-08-08_17-18-52	[0 1 0 1 0 0 0 0 0 1 0 0]	2026-08-08_17-18-52	[0 0 0 0 0 1]	2026-08-08_17-18-52	[0 1 0 1 0 0]	2026-08-08_17-18-52	[0]	2026-08-08_17-18-52	[1 0 0 0 0 1 0 0 0 0 0 0]	2026-08-08_17-18-52	[0 1 0 1 0 0 0 0 0 1 1 0]	2026-08-08_17-18-52	[0 1 0 0 0 1]	2026-08-08_17-18-52	[1 1 0 1 0 0]	2026-08-08_17-18-52	[0]	2026-08-08_17-18-52
0	2026-08-08_17-18-52	-1.0	2026-08-08_17-18-52	8.983290672302246	2026-08-08_17-18-52	2.5458760261535645	2026-08-08_17-18-52	2.5568675994873047	2026-08-08_17-18-52	1.9394093751907349	2026-08-08_17-18-52	1.9411381483078003	2026-08-08_17-18-52	True	2026-08-08_17-18-52	[1 0 0 0 0 1 0 0 0 0 0 0]	2026-08-08_17-18-52	[0 1 0 1 0 0 0 0 0 1 1 0]	2026-08-08_17-18-52	[0 1 0 0 0 1]	2026-08-08_17-18-52	[1 1 0 1 0 0]	2026-08-08_17-18-52	[0]	2026-08-08_17-18-52	[0 0 0 0 0 1 0 0 0 0 0 0]	2026-08-08_17-18-52	[0 1 0 1 0 0 0 0 0 1 0 0]	2026-08-08_17-18-52	[0 0 0 0 0 1]	2026-08-08_17-18-52	[0 1 0 1 0 0]	2026-08-08_17-18-52	[0]	2026-08-08_17-18-52
0	2026-08-08_17-18-52	-1.0	2026-08-08_17-18-52	8.969969749450684	2026-08-08_17-18-52	2.545849084854126	2026-08-08_17-18-52	2.55572509765625	2026-08-08_17-18-52	1.932119607925415	2026-08-08_17-18-52	1.9362760782241821	2026-08-08_17-18-52	True	2026-08-08_17-18-52	[0 0 0 0 0 1 0 0 0 0 0 0]	2026-08-08_17-18-52	[0 1 0 1 0 0 0 0 0 1 0 0]	2026-08-08_17-18-52	[0 0 0 0 0 1]	2026-08-08_17-18-52	[0 1 0 1 0 0]	2026-08-08_17-18-52	[0]	2026-08-08_17-18-52	[1 0 0 0 0 1 0 0 0 0 0 0]	2026-08-08_17-18-52	[0 1 0 1 0 0 0 0 0 1 1 0]	2026-08-08_17-18-52	[0 1 0 0 0 1]	2026-08-08_17-18-52	[1 1 0 1 0 0]	2026-08-08_17-18-52	[0]	2026-08-08_17-18-52
0	2026-08-08_17-18-52	-1.0	2026-08-08_17-18-52	8.984468460083008	2026-08-08_17-18-52	2.5473997592926025	2026-08-08_17-18-52	2.5557315349578857	2026-08-08_17-18-52	1.9409294128417969	2026-08-08_17-18-52	1.9404082298278809	2026-08-08_17-18-52	True	2026-08-08_17-18-52	[1 0 0 0 0 1 0 0 0 0 0 0]	2026-08-08_17-18-52	[0 1 0 1 0 0 0 0 0 1 1 0]	2026-08-08_17-18-52	[0 1 0 0 0 1]	2026-08-08_17-18-52	[1 1 0 1 0 0]	2026-08-08_17-18-52	[0]	2026-08-08_17-18-52	[0 0 0 0 0 1 0 0 0 0 0 0]	2026-08-08_17-18-52	[0 1 0 1 0 0 0 0 0 1 0 0]	2026-08-08_17-18-52	[0 0 0 0 0 1]	2026-08-08_17-18-52	[0 1 0 1 0 0]	2026-08-08_17-18-52	[0]	2026-08-08_17-18-52
0	2026-08-08_17-18-52	-1.0	2026-08-08_17-18-52	8.968722343444824	2026-08-08_17-18-52	2.5441925525665283	2026-08-08_17-18-52	2.554213047027588	2026-08-08_17-18-52	1.9319006204605103	2026-08-08_17-18-52	1.938415765762329	2026-08-08_17-18-52	True	2026-08-08_17-18-52	[0 0 0 0 0 1 0 0 0 0 0 0]	2026-08-08_17-18-52	[0 1 0 1 0 0 0 0 0 1 0 0]	2026-08-08_17-18-52	[0 0 0 0 0 1]	2026-08-08_17-18-52	[0 1 0 1 0 0]	2026-08-08_17-18-52	[0]	2026-08-08_17-18-52	[1 0 0 0 0 1 0 0 0 0 0 0]	2026-08-08_17-18-52	[0 1 0 1 0 0 0 0 0 1 1 0]	2026-08-08_17-18-52	[0 1 0 0 0 1]	2026-08-08_17-18-52	[1 1 0 1 0 0]	2026-08-08_17-18-52	[0]	2026-08-08_17-18-52
0	2026-08-08_17-18-52	-1.0	2026-08-08_17-18-52	8.98392105102539	2026-08-08_17-18-52	2.5459301471710205	2026-08-08_17-18-52	2.5568206310272217	2026-08-08_17-18-52	1.939317226409912	2026-08-08_17-18-52	1.9418535232543945	2026-08-08_17-18-52	True	2026-08-08_17-18-52	[1 0 0 0 0 1 0 0 0 0 0 0]	2026-08-08_17-18-52	[0 1 0 1 0 0 0 0 0 1 1 0]	2026-08-08_17-18-52	[0 1 0 0 0 1]	2026-08-08_17-18-52	[1 1 0 1 0 0]	2026-08-08_17-18-52	[0]	2026-08-08_17-18-52	[0 0 0 0 0 1 0 0 0 0 0 0]	2026-08-08_17-18-52	[0 1 0 1 0 0 0 0 0 1 0 0]	2026-08-08_17-18-52	[0 0 0 0 0 1]	2026-08-08_17-18-52	[0 1 0 1 0 0]	2026-08-08_17-18-52	[0]	2026-08-08_17-18-52
