# num_workers = 15
# num_cells = 256
# seed_for_environment = 89463095
# lr = 0.0003
# max_grad_norm = 1.0
# eval_rollout_length = 30
# scaling_factor = 1000
# frames_per_batch = 500
# sub_batch_size = 64
# num_epochs = 15
# clip_epsilon = 0.2
# gamma = 0.99
# lmbda = 0.95
# entropy_eps = 0.03
# env_reward_engineering = True
# env_minimum_number_of_qubits = 12
# log_name = experiment_12_6_seed_89463095.txt
# env_error_range = geometric5
# env_version = qecc/bbcode-ldpc-v0
# env_bit_flipping = True
# env_l = 12
# env_m = 6
# env_use_dict_observation = True
# env_number_of_decoder_iterations = 50
# env_number_of_samples = 50
# env_code_logging = False
# env_reset_type = random3
# env_max_step = 30
# env_max_decoding_usage = 1073741824
# model_architecture = hybrid
# model_surrogate_model_path = /vol/bitbucket/osella/rl-qecc-data//supervisedLearning/sweep2/g5_mix_66-96-126_H7_s466555.pth
# model_use_pretrained_encoder = True
# index_to_unfreeze_encoder_updates = 20
# encoder_lr_factor = 0.1
# training_device = cpu
# Resolved arguments:
# Resolved_env_reward_engineering = True
# Resolved_env_bit_flipping = True
# Resolved_env_useDictObservation = True
# Resolved_env_code_logging = False
# Resolved_env_max_step = 30
# Resolved_env_max_decoding_usage = 1073741824
# Resolved_env_reset_type = random3
# Resolved_env_error_range = [np.float64(0.001), np.float64(0.003162), np.float64(0.01), np.float64(0.031623), np.float64(0.1)]
# Resolved_model_use_pretrained_encoder = True
# Resolved_trainingDevice = cpu
# Resolved_model_architecture = hybrid
# Just for information, not used in actual run: SLURM CPUS queried from os environment: 96
# Number of workers: 15
# Does torch identify cuda: False
evaluation number	time	reward	time	policy entropy	time	policy entropy aX	time	policy entropy bX	time	policy entropy aY	time	policy entropy bY	time	Encoder freeze	time	preAction_aX	time	preAction_bX	time	preAction_aY	time	preAction_bY	time	preAction_k	time	postAction_aX	time	postAction_bX	time	postAction_aY	time	postAction_bY	time	postAction_k	time
0	2026-08-09_17-23-59	0.2977067530155182	2026-08-09_17-23-59	8.944158554077148	2026-08-09_17-23-59	2.54361629486084	2026-08-09_17-23-59	2.5405044555664062	2026-08-09_17-23-59	1.9300893545150757	2026-08-09_17-23-59	1.9299488067626953	2026-08-09_17-23-59	True	2026-08-09_17-23-59	[0 0 0 0 0 0 0 0 0 0 0 0]	2026-08-09_17-23-59	[0 0 0 0 0 0 0 0 0 0 0 0]	2026-08-09_17-23-59	[0 1 0 0 1 0]	2026-08-09_17-23-59	[0 0 1 0 0 1]	2026-08-09_17-23-59	[72]	2026-08-09_17-23-59	[0 0 0 0 0 0 0 0 1 0 0 0]	2026-08-09_17-23-59	[0 0 0 0 0 0 0 1 0 0 0 0]	2026-08-09_17-23-59	[0 0 0 0 1 0]	2026-08-09_17-23-59	[0 0 0 0 0 1]	2026-08-09_17-23-59	[12]	2026-08-09_17-23-59
0	2026-08-09_17-23-59	0.3340703845024109	2026-08-09_17-23-59	8.972712516784668	2026-08-09_17-23-59	2.555161952972412	2026-08-09_17-23-59	2.5379014015197754	2026-08-09_17-23-59	1.9424383640289307	2026-08-09_17-23-59	1.9372113943099976	2026-08-09_17-23-59	True	2026-08-09_17-23-59	[0 0 0 0 0 0 0 0 1 0 0 0]	2026-08-09_17-23-59	[0 0 0 0 0 0 0 1 0 0 0 0]	2026-08-09_17-23-59	[0 0 0 0 1 0]	2026-08-09_17-23-59	[0 0 0 0 0 1]	2026-08-09_17-23-59	[12]	2026-08-09_17-23-59	[0 0 0 1 0 0 0 0 1 0 0 0]	2026-08-09_17-23-59	[0 0 0 0 0 0 0 1 0 0 0 1]	2026-08-09_17-23-59	[0 0 0 0 0 0]	2026-08-09_17-23-59	[0 0 0 0 0 0]	2026-08-09_17-23-59	[12]	2026-08-09_17-23-59
0	2026-08-09_17-23-59	0.2316621094942093	2026-08-09_17-23-59	8.957015991210938	2026-08-09_17-23-59	2.55069637298584	2026-08-09_17-23-59	2.5370025634765625	2026-08-09_17-23-59	1.9379085302352905	2026-08-09_17-23-59	1.9314086437225342	2026-08-09_17-23-59	True	2026-08-09_17-23-59	[0 0 0 1 0 0 0 0 1 0 0 0]	2026-08-09_17-23-59	[0 0 0 0 0 0 0 1 0 0 0 1]	2026-08-09_17-23-59	[0 0 0 0 0 0]	2026-08-09_17-23-59	[0 0 0 0 0 0]	2026-08-09_17-23-59	[12]	2026-08-09_17-23-59	[0 0 0 1 0 0 0 0 0 0 0 0]	2026-08-09_17-23-59	[0 0 0 0 0 0 0 0 0 0 0 1]	2026-08-09_17-23-59	[1 0 0 0 0 0]	2026-08-09_17-23-59	[0 0 1 0 0 0]	2026-08-09_17-23-59	[12]	2026-08-09_17-23-59
0	2026-08-09_17-23-59	-0.5	2026-08-09_17-23-59	8.970354080200195	2026-08-09_17-23-59	2.5513579845428467	2026-08-09_17-23-59	2.5379528999328613	2026-08-09_17-23-59	1.9442964792251587	2026-08-09_17-23-59	1.9367475509643555	2026-08-09_17-23-59	True	2026-08-09_17-23-59	[0 0 0 1 0 0 0 0 0 0 0 0]	2026-08-09_17-23-59	[0 0 0 0 0 0 0 0 0 0 0 1]	2026-08-09_17-23-59	[1 0 0 0 0 0]	2026-08-09_17-23-59	[0 0 1 0 0 0]	2026-08-09_17-23-59	[12]	2026-08-09_17-23-59	[0 0 0 1 0 0 0 0 0 0 1 0]	2026-08-09_17-23-59	[0 0 0 0 0 0 0 1 0 0 0 1]	2026-08-09_17-23-59	[0 0 0 0 0 0]	2026-08-09_17-23-59	[0 0 1 0 0 1]	2026-08-09_17-23-59	[6]	2026-08-09_17-23-59
0	2026-08-09_17-23-59	-0.8333333134651184	2026-08-09_17-23-59	8.979608535766602	2026-08-09_17-23-59	2.55275297164917	2026-08-09_17-23-59	2.5456020832061768	2026-08-09_17-23-59	1.9440155029296875	2026-08-09_17-23-59	1.9372377395629883	2026-08-09_17-23-59	True	2026-08-09_17-23-59	[0 0 0 1 0 0 0 0 0 0 1 0]	2026-08-09_17-23-59	[0 0 0 0 0 0 0 1 0 0 0 1]	2026-08-09_17-23-59	[0 0 0 0 0 0]	2026-08-09_17-23-59	[0 0 1 0 0 1]	2026-08-09_17-23-59	[6]	2026-08-09_17-23-59	[0 0 0 0 0 0 0 0 0 0 1 0]	2026-08-09_17-23-59	[0 0 0 0 0 0 0 1 0 0 0 0]	2026-08-09_17-23-59	[0 0 0 1 0 0]	2026-08-09_17-23-59	[0 0 1 0 0 0]	2026-08-09_17-23-59	[2]	2026-08-09_17-23-59
0	2026-08-09_17-24-00	-1.0	2026-08-09_17-24-00	8.962930679321289	2026-08-09_17-24-00	2.5465962886810303	2026-08-09_17-24-00	2.538372039794922	2026-08-09_17-24-00	1.9433503150939941	2026-08-09_17-24-00	1.9346113204956055	2026-08-09_17-24-00	True	2026-08-09_17-24-00	[0 0 0 0 0 0 0 0 0 0 1 0]	2026-08-09_17-24-00	[0 0 0 0 0 0 0 1 0 0 0 0]	2026-08-09_17-24-00	[0 0 0 1 0 0]	2026-08-09_17-24-00	[0 0 1 0 0 0]	2026-08-09_17-24-00	[2]	2026-08-09_17-24-00	[0 0 0 1 0 0 0 0 0 0 1 0]	2026-08-09_17-24-00	[0 0 0 0 0 0 0 1 0 0 0 1]	2026-08-09_17-24-00	[0 0 0 1 0 0]	2026-08-09_17-24-00	[0 0 1 0 0 1]	2026-08-09_17-24-00	[0]	2026-08-09_17-24-00
0	2026-08-09_17-24-00	-0.8333333134651184	2026-08-09_17-24-00	8.981210708618164	2026-08-09_17-24-00	2.5491433143615723	2026-08-09_17-24-00	2.5499939918518066	2026-08-09_17-24-00	1.943213939666748	2026-08-09_17-24-00	1.938859224319458	2026-08-09_17-24-00	True	2026-08-09_17-24-00	[0 0 0 1 0 0 0 0 0 0 1 0]	2026-08-09_17-24-00	[0 0 0 0 0 0 0 1 0 0 0 1]	2026-08-09_17-24-00	[0 0 0 1 0 0]	2026-08-09_17-24-00	[0 0 1 0 0 1]	2026-08-09_17-24-00	[0]	2026-08-09_17-24-00	[0 0 0 0 0 0 0 0 0 0 1 0]	2026-08-09_17-24-00	[0 0 0 0 0 0 0 1 0 0 0 0]	2026-08-09_17-24-00	[0 0 0 1 0 0]	2026-08-09_17-24-00	[0 0 1 0 0 0]	2026-08-09_17-24-00	[2]	2026-08-09_17-24-00
0	2026-08-09_17-24-01	-1.0	2026-08-09_17-24-01	8.965917587280273	2026-08-09_17-24-01	2.5467538833618164	2026-08-09_17-24-01	2.5419085025787354	2026-08-09_17-24-01	1.9424771070480347	2026-08-09_17-24-01	1.9347782135009766	2026-08-09_17-24-01	True	2026-08-09_17-24-01	[0 0 0 0 0 0 0 0 0 0 1 0]	2026-08-09_17-24-01	[0 0 0 0 0 0 0 1 0 0 0 0]	2026-08-09_17-24-01	[0 0 0 1 0 0]	2026-08-09_17-24-01	[0 0 1 0 0 0]	2026-08-09_17-24-01	[2]	2026-08-09_17-24-01	[0 0 0 1 0 0 0 0 0 0 1 0]	2026-08-09_17-24-01	[0 0 0 0 0 0 0 1 0 0 0 1]	2026-08-09_17-24-01	[0 0 0 1 0 0]	2026-08-09_17-24-01	[0 0 1 0 0 1]	2026-08-09_17-24-01	[0]	2026-08-09_17-24-01
0	2026-08-09_17-24-01	-1.0	2026-08-09_17-24-01	8.975748062133789	2026-08-09_17-24-01	2.548369884490967	2026-08-09_17-24-01	2.548464059829712	2026-08-09_17-24-01	1.9431092739105225	2026-08-09_17-24-01	1.9358043670654297	2026-08-09_17-24-01	True	2026-08-09_17-24-01	[0 0 0 1 0 0 0 0 0 0 1 0]	2026-08-09_17-24-01	[0 0 0 0 0 0 0 1 0 0 0 1]	2026-08-09_17-24-01	[0 0 0 1 0 0]	2026-08-09_17-24-01	[0 0 1 0 0 1]	2026-08-09_17-24-01	[0]	2026-08-09_17-24-01	[0 0 0 0 0 0 0 0 0 0 1 0]	2026-08-09_17-24-01	[0 0 0 0 0 0 0 1 0 0 0 0]	2026-08-09_17-24-01	[0 0 0 1 0 1]	2026-08-09_17-24-01	[0 0 1 0 0 0]	2026-08-09_17-24-01	[0]	2026-08-09_17-24-01
0	2026-08-09_17-24-02	-0.8333333134651184	2026-08-09_17-24-02	8.96773910522461	2026-08-09_17-24-02	2.550111770629883	2026-08-09_17-24-02	2.5409457683563232	2026-08-09_17-24-02	1.9393950700759888	2026-08-09_17-24-02	1.9372862577438354	2026-08-09_17-24-02	True	2026-08-09_17-24-02	[0 0 0 0 0 0 0 0 0 0 1 0]	2026-08-09_17-24-02	[0 0 0 0 0 0 0 1 0 0 0 0]	2026-08-09_17-24-02	[0 0 0 1 0 1]	2026-08-09_17-24-02	[0 0 1 0 0 0]	2026-08-09_17-24-02	[0]	2026-08-09_17-24-02	[0 0 0 0 0 0 0 1 0 0 1 0]	2026-08-09_17-24-02	[0 0 0 0 0 0 0 1 0 0 0 1]	2026-08-09_17-24-02	[0 0 0 1 0 1]	2026-08-09_17-24-02	[0 0 1 0 0 1]	2026-08-09_17-24-02	[2]	2026-08-09_17-24-02
