# num_workers = 96
# num_cells = 256
# seed_for_environment = 2844864
# lr = 0.0003
# max_grad_norm = 1.0
# eval_rollout_length = 30
# scaling_factor = 10000
# frames_per_batch = 1000
# sub_batch_size = 64
# num_epochs = 10
# clip_epsilon = 0.2
# gamma = 0.99
# lmbda = 0.95
# entropy_eps = 0.0001
# reward_engineering = False
# minimum_number_of_qubits = 6
# log_name = None
# Just for information, not used in actual run: SLURM CPUS queried from os environment: 96
# Number of workers: 96
# Does torch identify cuda: False
evaluation number	reward	policy entropy
0	-0.3333333432674408	74.77491760253906
0	-1.0	75.80301666259766
0	-1.0	76.9711685180664
0	0.02797199971973896	75.30767822265625
0	-1.0	76.56455993652344
0	-1.0	76.47420501708984
0	-0.3333333432674408	75.6058578491211
0	-0.3333333432674408	76.38087463378906
0	-1.0	76.60226440429688
0	-0.3333333432674408	75.94307708740234
0	-0.3333333432674408	76.38087463378906
0	-1.0	76.60226440429688
0	-0.3333333432674408	75.94307708740234
0	-0.3333333432674408	76.38087463378906
0	-1.0	76.60226440429688
0	-0.3333333432674408	75.94307708740234
0	-0.3333333432674408	76.38087463378906
0	-1.0	76.60226440429688
0	-0.3333333432674408	75.94307708740234
0	-0.3333333432674408	76.38087463378906
0	-1.0	76.60226440429688
0	-0.3333333432674408	75.94307708740234
0	-0.3333333432674408	76.38087463378906
0	-1.0	76.60226440429688
0	-0.3333333432674408	75.94307708740234
0	-0.3333333432674408	76.38087463378906
0	-1.0	76.60226440429688
0	-0.3333333432674408	75.94307708740234
0	-0.3333333432674408	76.38087463378906
0	-1.0	76.60226440429688
1	-1.0	2.4454386234283447
1	0.02547449991106987	2.727327346801758
1	-1.0	2.7474584579467773
1	-1.0	2.5082807540893555
1	0.021478500217199326	2.727327346801758
1	-1.0	2.7474584579467773
1	-1.0	2.5082807540893555
1	0.021978000178933144	2.727327346801758
1	-1.0	2.7474584579467773
1	-1.0	2.5082807540893555
1	0.027472499758005142	2.727327346801758
1	-1.0	2.7474584579467773
1	-1.0	2.5082807540893555
1	0.02247750014066696	2.727327346801758
1	-1.0	2.7474584579467773
1	-1.0	2.5082807540893555
1	0.024475499987602234	2.727327346801758
1	-1.0	2.7474584579467773
1	-1.0	2.5082807540893555
1	0.021478500217199326	2.727327346801758
1	-1.0	2.7474584579467773
1	-1.0	2.5082807540893555
1	0.023476500064134598	2.727327346801758
1	-1.0	2.7474584579467773
1	-1.0	2.5082807540893555
1	0.02297700010240078	2.727327346801758
1	-1.0	2.7474584579467773
1	-1.0	2.5082807540893555
1	0.02047950029373169	2.727327346801758
1	-1.0	2.7474584579467773
2	-0.3333333432674408	0.04896919056773186
2	-0.6666666865348816	1.0874550342559814
2	-0.6666666865348816	1.175301194190979
2	-0.6666666865348816	1.175301194190979
2	-0.6666666865348816	1.175301194190979
2	-0.6666666865348816	1.175301194190979
2	-0.6666666865348816	1.175301194190979
2	-0.6666666865348816	1.175301194190979
2	-0.6666666865348816	1.175301194190979
2	-0.6666666865348816	1.175301194190979
2	-0.6666666865348816	1.175301194190979
2	-0.6666666865348816	1.175301194190979
2	-0.6666666865348816	1.175301194190979
2	-0.6666666865348816	1.175301194190979
2	-0.6666666865348816	1.175301194190979
2	-0.6666666865348816	1.175301194190979
2	-0.6666666865348816	1.175301194190979
2	-0.6666666865348816	1.175301194190979
2	-0.6666666865348816	1.175301194190979
2	-0.6666666865348816	1.175301194190979
2	-0.6666666865348816	1.175301194190979
2	-0.6666666865348816	1.175301194190979
2	-0.6666666865348816	1.175301194190979
2	-0.6666666865348816	1.175301194190979
2	-0.6666666865348816	1.175301194190979
2	-0.6666666865348816	1.175301194190979
2	-0.6666666865348816	1.175301194190979
2	-0.6666666865348816	1.175301194190979
2	-0.6666666865348816	1.175301194190979
2	-0.6666666865348816	1.175301194190979
3	-1.0	0.001885275007225573
3	-1.0	2.57186584349256e-05
3	-1.0	2.57186584349256e-05
3	-1.0	2.57186584349256e-05
3	-1.0	2.57186584349256e-05
3	-1.0	2.57186584349256e-05
3	-1.0	2.57186584349256e-05
3	-1.0	2.57186584349256e-05
3	-1.0	2.57186584349256e-05
3	-1.0	2.57186584349256e-05
3	-1.0	2.57186584349256e-05
3	-1.0	2.57186584349256e-05
3	-1.0	2.57186584349256e-05
3	-1.0	2.57186584349256e-05
3	-1.0	2.57186584349256e-05
3	-1.0	2.57186584349256e-05
3	-1.0	2.57186584349256e-05
3	-1.0	2.57186584349256e-05
3	-1.0	2.57186584349256e-05
3	-1.0	2.57186584349256e-05
3	-1.0	2.57186584349256e-05
3	-1.0	2.57186584349256e-05
3	-1.0	2.57186584349256e-05
3	-1.0	2.57186584349256e-05
3	-1.0	2.57186584349256e-05
3	-1.0	2.57186584349256e-05
3	-1.0	2.57186584349256e-05
3	-1.0	2.57186584349256e-05
3	-1.0	2.57186584349256e-05
3	-1.0	2.57186584349256e-05
4	-1.0	0.0017298199236392975
4	-1.0	1.6504251107107848e-05
4	-1.0	1.6504251107107848e-05
4	-1.0	1.6504251107107848e-05
4	-1.0	1.6504251107107848e-05
4	-1.0	1.6504251107107848e-05
4	-1.0	1.6504251107107848e-05
4	-1.0	1.6504251107107848e-05
4	-1.0	1.6504251107107848e-05
4	-1.0	1.6504251107107848e-05
4	-1.0	1.6504251107107848e-05
4	-1.0	1.6504251107107848e-05
4	-1.0	1.6504251107107848e-05
4	-1.0	1.6504251107107848e-05
4	-1.0	1.6504251107107848e-05
4	-1.0	1.6504251107107848e-05
4	-1.0	1.6504251107107848e-05
4	-1.0	1.6504251107107848e-05
4	-1.0	1.6504251107107848e-05
4	-1.0	1.6504251107107848e-05
4	-1.0	1.6504251107107848e-05
4	-1.0	1.6504251107107848e-05
4	-1.0	1.6504251107107848e-05
4	-1.0	1.6504251107107848e-05
4	-1.0	1.6504251107107848e-05
4	-1.0	1.6504251107107848e-05
4	-1.0	1.6504251107107848e-05
4	-1.0	1.6504251107107848e-05
4	-1.0	1.6504251107107848e-05
4	-1.0	1.6504251107107848e-05
