# num_workers = 64
# num_cells = 256
# seed_for_environment = 1299
# lr = 0.0003
# max_grad_norm = 1.0
# eval_rollout_length = 30
# scaling_factor = 1000
# frames_per_batch = 1000
# sub_batch_size = 64
# num_epochs = 10
# clip_epsilon = 0.2
# gamma = 0.99
# lmbda = 0.95
# entropy_eps = 0.03
# reward_engineering = True
# minimum_number_of_qubits = 6
# log_name = None
# env_version = qecc/bbcode-ldpc-v0
# env_bit_flipping = True
# env_l = 6
# env_m = 6
# Number of workers: 64
# Does torch identify cuda: False
evaluation number	reward	policy entropy
0	-0.6666666865348816	7.574689865112305
0	0.18000000715255737	7.504508972167969
0	-0.3333333432674408	7.534945964813232
0	0.24250000715255737	7.559173583984375
0	0.25	7.671996593475342
0	0.12999999523162842	7.629219055175781
0	0.14000000059604645	7.6797943115234375
0	0.33000001311302185	7.579061031341553
0	0.32499998807907104	7.622593402862549
0	0.26499998569488525	7.579822540283203
0	0.2549999952316284	7.524825096130371
0	0.24500000476837158	7.579822540283203
0	0.30000001192092896	7.524825096130371
0	0.23999999463558197	7.579822540283203
0	0.3100000023841858	7.524825096130371
0	0.25999999046325684	7.579822540283203
0	0.28999999165534973	7.524825096130371
0	0.27000001072883606	7.579822540283203
0	0.2849999964237213	7.524825096130371
0	0.23000000417232513	7.579822540283203
0	0.3400000035762787	7.524825096130371
0	0.26499998569488525	7.579822540283203
0	0.3100000023841858	7.524825096130371
0	0.25	7.579822540283203
0	0.25999999046325684	7.524825096130371
0	0.23999999463558197	7.579822540283203
0	0.2800000011920929	7.524825096130371
0	0.23999999463558197	7.579822540283203
0	0.33500000834465027	7.524825096130371
0	0.23999999463558197	7.579822540283203
1	0.13750000298023224	6.654217720031738
1	0.12250000238418579	5.189905166625977
1	0.125	5.606888294219971
1	0.125	5.189905166625977
1	0.13249999284744263	5.606888294219971
1	0.14749999344348907	5.189905166625977
1	0.13500000536441803	5.606888294219971
1	0.1274999976158142	5.189905166625977
1	0.125	5.606888294219971
1	0.13249999284744263	5.189905166625977
1	0.12250000238418579	5.606888294219971
1	0.125	5.189905166625977
1	0.125	5.606888294219971
1	0.125	5.189905166625977
1	0.13750000298023224	5.606888294219971
1	0.1274999976158142	5.189905166625977
1	0.13750000298023224	5.606888294219971
1	0.12999999523162842	5.189905166625977
1	0.1525000035762787	5.606888294219971
1	0.12999999523162842	5.189905166625977
1	0.13249999284744263	5.606888294219971
1	0.125	5.189905166625977
1	0.13750000298023224	5.606888294219971
1	0.13249999284744263	5.189905166625977
1	0.14000000059604645	5.606888294219971
1	0.12999999523162842	5.189905166625977
1	0.12999999523162842	5.606888294219971
1	0.1274999976158142	5.189905166625977
1	0.11999999731779099	5.606888294219971
1	0.13249999284744263	5.189905166625977
2	0.15000000596046448	5.8151726722717285
2	-1.0	5.655155181884766
2	-1.0	5.691798686981201
2	-1.0	5.768202781677246
2	-1.0	5.983081817626953
2	-1.0	5.768202781677246
2	-1.0	5.983081817626953
2	-1.0	5.768202781677246
2	-1.0	5.983081817626953
2	-1.0	5.768202781677246
2	-1.0	5.983081817626953
2	-1.0	5.768202781677246
2	-1.0	5.983081817626953
2	-1.0	5.768202781677246
2	-1.0	5.983081817626953
2	-1.0	5.768202781677246
2	-1.0	5.983081817626953
2	-1.0	5.768202781677246
2	-1.0	5.983081817626953
2	-1.0	5.768202781677246
2	-1.0	5.983081817626953
2	-1.0	5.768202781677246
2	-1.0	5.983081817626953
2	-1.0	5.768202781677246
2	-1.0	5.983081817626953
2	-1.0	5.768202781677246
2	-1.0	5.983081817626953
2	-1.0	5.768202781677246
2	-1.0	5.983081817626953
2	-1.0	5.768202781677246
3	-0.3333333432674408	6.911814212799072
3	-0.3333333432674408	6.930542945861816
3	-0.6666666865348816	7.116958141326904
3	-0.3333333432674408	6.742692470550537
