evaluation number	reward	policy entropy
0	2.7182817459106445	69.48726654052734
0	2.7182817459106445	70.65461730957031
0	2.7182817459106445	70.61050415039062
0	0.031363002955913544	70.32789611816406
0	0.025261931121349335	70.55989837646484
0	2.7182817459106445	70.51220703125
0	2.7182817459106445	70.32231140136719
0	2.7182817459106445	70.32231140136719
0	2.7182817459106445	70.32231140136719
0	2.7182817459106445	70.32231140136719
0	2.7182817459106445	70.32231140136719
0	2.7182817459106445	70.32231140136719
0	2.7182817459106445	70.32231140136719
0	2.7182817459106445	70.32231140136719
0	2.7182817459106445	70.32231140136719
0	2.7182817459106445	70.32231140136719
0	2.7182817459106445	70.32231140136719
0	2.7182817459106445	70.32231140136719
0	2.7182817459106445	70.32231140136719
0	2.7182817459106445	70.32231140136719
0	2.7182817459106445	70.32231140136719
0	2.7182817459106445	70.32231140136719
0	2.7182817459106445	70.32231140136719
0	2.7182817459106445	70.32231140136719
0	2.7182817459106445	70.32231140136719
0	2.7182817459106445	70.32231140136719
0	2.7182817459106445	70.32231140136719
0	2.7182817459106445	70.32231140136719
0	2.7182817459106445	70.32231140136719
0	2.7182817459106445	70.32231140136719
0	2.7182817459106445	70.32231140136719
0	2.7182817459106445	70.32231140136719
0	2.7182817459106445	70.32231140136719
0	2.7182817459106445	70.32231140136719
0	2.7182817459106445	70.32231140136719
0	2.7182817459106445	70.32231140136719
0	2.7182817459106445	70.32231140136719
0	2.7182817459106445	70.32231140136719
0	2.7182817459106445	70.32231140136719
0	2.7182817459106445	70.32231140136719
0	2.7182817459106445	70.32231140136719
0	2.7182817459106445	70.32231140136719
0	2.7182817459106445	70.32231140136719
0	2.7182817459106445	70.32231140136719
0	2.7182817459106445	70.32231140136719
0	2.7182817459106445	70.32231140136719
0	2.7182817459106445	70.32231140136719
0	2.7182817459106445	70.32231140136719
0	2.7182817459106445	70.32231140136719
0	2.7182817459106445	70.32231140136719
1	2.7182817459106445	0.008831055834889412
1	2.7182817459106445	0.012841179966926575
1	2.7182817459106445	0.012841179966926575
1	2.7182817459106445	0.012841179966926575
1	2.7182817459106445	0.012841179966926575
1	2.7182817459106445	0.012841179966926575
1	2.7182817459106445	0.012841179966926575
1	2.7182817459106445	0.012841179966926575
1	2.7182817459106445	0.012841179966926575
1	2.7182817459106445	0.012841179966926575
1	2.7182817459106445	0.012841179966926575
1	2.7182817459106445	0.012841179966926575
1	2.7182817459106445	0.012841179966926575
1	2.7182817459106445	0.012841179966926575
1	2.7182817459106445	0.012841179966926575
1	2.7182817459106445	0.012841179966926575
1	2.7182817459106445	0.012841179966926575
1	2.7182817459106445	0.012841179966926575
1	2.7182817459106445	0.012841179966926575
1	2.7182817459106445	0.012841179966926575
1	2.7182817459106445	0.012841179966926575
1	2.7182817459106445	0.012841179966926575
1	2.7182817459106445	0.012841179966926575
1	2.7182817459106445	0.012841179966926575
1	2.7182817459106445	0.012841179966926575
1	2.7182817459106445	0.012841179966926575
1	2.7182817459106445	0.012841179966926575
1	2.7182817459106445	0.012841179966926575
1	2.7182817459106445	0.012841179966926575
1	2.7182817459106445	0.012841179966926575
1	2.7182817459106445	0.012841179966926575
1	2.7182817459106445	0.012841179966926575
1	2.7182817459106445	0.012841179966926575
1	2.7182817459106445	0.012841179966926575
1	2.7182817459106445	0.012841179966926575
1	2.7182817459106445	0.012841179966926575
1	2.7182817459106445	0.012841179966926575
1	2.7182817459106445	0.012841179966926575
1	2.7182817459106445	0.012841179966926575
1	2.7182817459106445	0.012841179966926575
1	2.7182817459106445	0.012841179966926575
1	2.7182817459106445	0.012841179966926575
1	2.7182817459106445	0.012841179966926575
1	2.7182817459106445	0.012841179966926575
1	2.7182817459106445	0.012841179966926575
1	2.7182817459106445	0.012841179966926575
1	2.7182817459106445	0.012841179966926575
1	2.7182817459106445	0.012841179966926575
1	2.7182817459106445	0.012841179966926575
1	2.7182817459106445	0.012841179966926575
2	2.7182817459106445	0.0018973193364217877
2	2.7182817459106445	0.0023258470464497805
2	2.7182817459106445	0.0023258470464497805
2	2.7182817459106445	0.0023258470464497805
2	2.7182817459106445	0.0023258470464497805
2	2.7182817459106445	0.0023258470464497805
2	2.7182817459106445	0.0023258470464497805
2	2.7182817459106445	0.0023258470464497805
2	2.7182817459106445	0.0023258470464497805
2	2.7182817459106445	0.0023258470464497805
2	2.7182817459106445	0.0023258470464497805
2	2.7182817459106445	0.0023258470464497805
2	2.7182817459106445	0.0023258470464497805
2	2.7182817459106445	0.0023258470464497805
2	2.7182817459106445	0.0023258470464497805
2	2.7182817459106445	0.0023258470464497805
2	2.7182817459106445	0.0023258470464497805
2	2.7182817459106445	0.0023258470464497805
2	2.7182817459106445	0.0023258470464497805
2	2.7182817459106445	0.0023258470464497805
2	2.7182817459106445	0.0023258470464497805
2	2.7182817459106445	0.0023258470464497805
2	2.7182817459106445	0.0023258470464497805
2	2.7182817459106445	0.0023258470464497805
2	2.7182817459106445	0.0023258470464497805
2	2.7182817459106445	0.0023258470464497805
2	2.7182817459106445	0.0023258470464497805
2	2.7182817459106445	0.0023258470464497805
2	2.7182817459106445	0.0023258470464497805
2	2.7182817459106445	0.0023258470464497805
2	2.7182817459106445	0.0023258470464497805
2	2.7182817459106445	0.0023258470464497805
2	2.7182817459106445	0.0023258470464497805
2	2.7182817459106445	0.0023258470464497805
2	2.7182817459106445	0.0023258470464497805
2	2.7182817459106445	0.0023258470464497805
2	2.7182817459106445	0.0023258470464497805
2	2.7182817459106445	0.0023258470464497805
2	2.7182817459106445	0.0023258470464497805
2	2.7182817459106445	0.0023258470464497805
2	2.7182817459106445	0.0023258470464497805
2	2.7182817459106445	0.0023258470464497805
2	2.7182817459106445	0.0023258470464497805
2	2.7182817459106445	0.0023258470464497805
2	2.7182817459106445	0.0023258470464497805
2	2.7182817459106445	0.0023258470464497805
2	2.7182817459106445	0.0023258470464497805
2	2.7182817459106445	0.0023258470464497805
2	2.7182817459106445	0.0023258470464497805
2	2.7182817459106445	0.0023258470464497805
3	2.7182817459106445	0.00011270313552813604
3	2.7182817459106445	0.00014348191325552762
3	2.7182817459106445	0.00014348191325552762
3	2.7182817459106445	0.00014348191325552762
3	2.7182817459106445	0.00014348191325552762
3	2.7182817459106445	0.00014348191325552762
3	2.7182817459106445	0.00014348191325552762
3	2.7182817459106445	0.00014348191325552762
3	2.7182817459106445	0.00014348191325552762
