date,checkpoint,dataRoot,l,m,numberOfCodes,kMin,inSample,spearman,spearmanLow,spearmanHigh,spearmanStratum,spearmanStratumLow,spearmanStratumHigh,stratumSize,regret1,regret1Low,regret1High,regret5,regret5Low,regret5High,regret10,regret10Low,regret10High,kMae,maeBefore,maeAfter,affineSlope,nll,noiseFloor,ece,labelReliability,labelCeiling
2026-07-25,/vol/bitbucket/osella/rl-qecc-data/supervisedLearning/grounding/anchored_2026-07-12_21-15-58.pth,/vol/bitbucket/osella/rl-qecc-data/supervisedLearning/codeEvaluationTrainingData/l_9_m_6,9,6,100000,6,True,0.6568043177268733,0.6528731097869095,0.6606560946315408,0.7154432117048707,0.7095590225508726,0.7215638235972471,37669,0.017482499999999998,0.013236750000000012,0.017482499999999998,0.014984999999999998,0.010989000000000006,0.017482499999999998,0.012737249999999992,0.009240749999999999,0.01673324999999999,2.280019390536547,0.004230802024403711,0.0038971537777934147,1.0330911960345734,55.77607748577786,47.533232923578275,0.032975729700680974,0.9125583601190178,0.9552792053211552
2026-07-25,/vol/bitbucket/osella/rl-qecc-data/supervisedLearning/2026-07-12_10-56-04/surrogate_6x6.pth,/vol/bitbucket/osella/rl-qecc-data/supervisedLearning/codeEvaluationTrainingData/l_15_m_3,15,3,17373,6,,0.4037879100519859,0.39095645027796866,0.41712073553557993,0.4037879100519859,0.39095645027796866,0.41712073553557993,17373,0.014485500000000002,0.009989999999999999,0.020979000000000005,0.009490499999999999,0.008491499999999999,0.01798199999999999,0.009490499999999999,0.007991999999999999,0.010489499999999999,3.5425666375034783,0.0073753790083146515,0.0030190246822489903,0.44056965843862117,201.52334577908397,129.49442058433314,0.0635585368748116,0.9028743216897501,0.9501969909917365
2026-07-25,/vol/bitbucket/osella/rl-qecc-data/supervisedLearning/2026-07-12_20-18-32/surrogate_6x6.pth,/vol/bitbucket/osella/rl-qecc-data/supervisedLearning/codeEvaluationTrainingData/l_15_m_3,15,3,17373,6,,0.21003120656656146,0.19415456545058724,0.2255067066045097,0.21003120656656146,0.19415456545058724,0.2255067066045097,17373,0.0024974999999999997,0.0014860125000000005,0.010489499999999999,0.0024974999999999997,0.0014860125000000005,0.005993999999999999,0.0024974999999999997,0.0014860125000000005,0.005993999999999992,4.183008718523537,0.00723685084722257,0.0033309667506700217,0.1253299579978251,202.0895294188465,129.49442058433314,0.06388558026942401,0.9028743216897501,0.9501969909917365
2026-07-25,/vol/bitbucket/osella/rl-qecc-data/supervisedLearning/2026-07-12_21-15-58/surrogate_6x6.pth,/vol/bitbucket/osella/rl-qecc-data/supervisedLearning/codeEvaluationTrainingData/l_15_m_3,15,3,17373,6,,0.6402727807194857,0.6304479559779289,0.6507718603185069,0.6402727807194857,0.6304479559779289,0.6507718603185069,17373,0.0034964999999999996,0.0014984999999999998,0.009989999999999992,0.0024974999999999997,0.0014860125000000005,0.005993999999999999,0.0024974999999999997,0.0009989999999999999,0.005993999999999999,3.7615777104175243,0.00724268758751903,0.0024671369631797282,0.889490294064849,196.78507122650612,129.49442058433314,0.06297815663581981,0.9028743216897501,0.9501969909917365
2026-07-25,/vol/bitbucket/osella/rl-qecc-data/supervisedLearning/grounding/mixed66-96_seed0.pth,/vol/bitbucket/osella/rl-qecc-data/supervisedLearning/codeEvaluationTrainingData/l_15_m_3,15,3,17373,6,False,0.6260014663591706,0.6163338620186873,0.6354528461945047,0.6260014663591706,0.6163338620186873,0.6354528461945047,17373,0.005993999999999999,0.0029969999999999927,0.008990999999999999,0.0029969999999999997,0.0019855125000000006,0.005993999999999999,0.0029969999999999997,0.0014984999999999998,0.00576695454545454,3.5740271366672496,0.0033501467512069786,0.0024758887875808797,1.5714948285663595,148.22030834538248,129.49442058433314,0.013569132944240432,0.9028743216897501,0.9501969909917365
2026-07-25,/vol/bitbucket/osella/rl-qecc-data/supervisedLearning/grounding/mixed66-96_seed1.pth,/vol/bitbucket/osella/rl-qecc-data/supervisedLearning/codeEvaluationTrainingData/l_15_m_3,15,3,17373,6,False,0.826022756964683,0.8204496430368393,0.8313289074113908,0.826022756964683,0.8204496430368393,0.8313289074113908,17373,0.0024974999999999997,0.0014860125000000005,0.025974000000000004,0.0024974999999999997,0.0014860125000000005,0.009490499999999999,0.0024974999999999997,0.0014860125000000005,0.006992999999999999,3.1084363752028175,0.0028382747744210924,0.001904047019981703,1.0538594297966295,145.538921913896,129.49442058433314,0.017492239926976266,0.9028743216897501,0.9501969909917365
2026-07-25,/vol/bitbucket/osella/rl-qecc-data/supervisedLearning/grounding/mixed66-96_seed2.pth,/vol/bitbucket/osella/rl-qecc-data/supervisedLearning/codeEvaluationTrainingData/l_15_m_3,15,3,17373,6,False,0.6861049149414419,0.6773689104611125,0.6946164661423299,0.6861049149414419,0.6773689104611125,0.6946164661423299,17373,0.025724250000000004,0.0,0.025724250000000004,0.0,0.0,0.0040414090909090886,0.0,0.0,0.0040414090909090886,5.691964560068862,0.0027271578519629477,0.0023984737414950203,0.8243273818709769,142.76424239095738,129.49442058433314,0.009752389018557883,0.9028743216897501,0.9501969909917365
2026-07-25,/vol/bitbucket/osella/rl-qecc-data/supervisedLearning/grounding/pure_2026-07-12_10-56-04.pth,/vol/bitbucket/osella/rl-qecc-data/supervisedLearning/codeEvaluationTrainingData/l_15_m_3,15,3,17373,6,True,0.619528879209983,0.6096569348771458,0.629698003951553,0.619528879209983,0.6096569348771458,0.629698003951553,17373,0.007991999999999999,0.0024974999999999997,0.009133714285714287,0.0034964999999999996,0.0019979999999999998,0.007991999999999999,0.0034964999999999996,0.0019979999999999998,0.005993999999999999,2.5045442101951707,0.00580581401271453,0.002580860309199515,0.9501868042094952,178.71217035586415,129.49442058433314,0.05086974180768843,0.9028743216897501,0.9501969909917365
2026-07-25,/vol/bitbucket/osella/rl-qecc-data/supervisedLearning/grounding/anchored_2026-07-12_10-56-04.pth,/vol/bitbucket/osella/rl-qecc-data/supervisedLearning/codeEvaluationTrainingData/l_15_m_3,15,3,17373,6,True,0.6367946106134522,0.6273023522701116,0.6469666386761448,0.6367946106134522,0.6273023522701116,0.6469666386761448,17373,0.0034964999999999996,0.0019979999999999998,0.009490499999999999,0.0034964999999999996,0.0019979999999999998,0.007991999999999999,0.0034964999999999996,0.0019979999999999998,0.006505987499999988,2.6023143393823345,0.005206565821149089,0.002419515438794754,0.7695525676621311,169.88426054686346,129.49442058433314,0.04391153171891617,0.9028743216897501,0.9501969909917365
2026-07-25,/vol/bitbucket/osella/rl-qecc-data/supervisedLearning/grounding/pure_2026-07-12_20-18-32.pth,/vol/bitbucket/osella/rl-qecc-data/supervisedLearning/codeEvaluationTrainingData/l_15_m_3,15,3,17373,6,True,0.4103661511144005,0.39756498528199685,0.42404312857010346,0.4103661511144005,0.39756498528199685,0.42404312857010346,17373,0.009490499999999999,0.008491499999999999,0.026223750000000004,0.009490499999999999,0.007991999999999992,0.024725250000000004,0.008491499999999999,0.0057669545454545335,0.009989999999999999,2.918361732820179,0.006060797466447817,0.002996156955195767,5.2225932591502024,219.46143582393694,129.49442058433314,0.03735215792323166,0.9028743216897501,0.9501969909917365
