# num_workers = 15
# num_cells = 256
# seed_for_environment = 89463095
# lr = 0.0003
# max_grad_norm = 1.0
# eval_rollout_length = 30
# scaling_factor = 1000
# frames_per_batch = 500
# sub_batch_size = 64
# num_epochs = 15
# clip_epsilon = 0.2
# gamma = 0.99
# lmbda = 0.95
# entropy_eps = 0.03
# env_reward_engineering = True
# env_minimum_number_of_qubits = 12
# log_name = experiment_12_6_seed_89463095.txt
# env_error_range = geometric5
# env_version = qecc/bbcode-ldpc-v0
# env_bit_flipping = True
# env_l = 12
# env_m = 6
# env_use_dict_observation = True
# env_number_of_decoder_iterations = 50
# env_number_of_samples = 50
# env_code_logging = False
# env_reset_type = random3
# env_max_step = 30
# env_max_decoding_usage = 1073741824
# model_architecture = hybrid
# model_surrogate_model_path = /vol/bitbucket/osella/rl-qecc-data//supervisedLearning/sweep2/g5_mix_66-96-126_H6_s54321.pth
# model_use_pretrained_encoder = True
# index_to_unfreeze_encoder_updates = 20
# encoder_lr_factor = 0.1
# training_device = cpu
# Resolved arguments:
# Resolved_env_reward_engineering = True
# Resolved_env_bit_flipping = True
# Resolved_env_useDictObservation = True
# Resolved_env_code_logging = False
# Resolved_env_max_step = 30
# Resolved_env_max_decoding_usage = 1073741824
# Resolved_env_reset_type = random3
# Resolved_env_error_range = [np.float64(0.001), np.float64(0.003162), np.float64(0.01), np.float64(0.031623), np.float64(0.1)]
# Resolved_model_use_pretrained_encoder = True
# Resolved_trainingDevice = cpu
# Resolved_model_architecture = hybrid
# Just for information, not used in actual run: SLURM CPUS queried from os environment: 96
# Number of workers: 15
# Does torch identify cuda: False
evaluation number	time	reward	time	policy entropy	time	policy entropy aX	time	policy entropy bX	time	policy entropy aY	time	policy entropy bY	time	Encoder freeze	time	preAction_aX	time	preAction_bX	time	preAction_aY	time	preAction_bY	time	preAction_k	time	postAction_aX	time	postAction_bX	time	postAction_aY	time	postAction_bY	time	postAction_k	time
0	2026-08-09_16-50-02	-0.6666666865348816	2026-08-09_16-50-02	8.948944091796875	2026-08-09_16-50-02	2.5457844734191895	2026-08-09_16-50-02	2.5404458045959473	2026-08-09_16-50-02	1.9364418983459473	2026-08-09_16-50-02	1.926271677017212	2026-08-09_16-50-02	True	2026-08-09_16-50-02	[0 0 0 0 0 0 0 0 0 0 0 0]	2026-08-09_16-50-02	[0 0 0 0 0 0 0 0 0 0 0 0]	2026-08-09_16-50-02	[0 1 0 0 1 0]	2026-08-09_16-50-02	[0 0 1 0 0 1]	2026-08-09_16-50-02	[72]	2026-08-09_16-50-02	[0 0 0 0 0 0 0 0 0 0 1 0]	2026-08-09_16-50-02	[0 0 0 0 0 0 0 0 1 0 0 0]	2026-08-09_16-50-02	[0 1 0 0 0 0]	2026-08-09_16-50-02	[0 0 1 0 1 1]	2026-08-09_16-50-02	[4]	2026-08-09_16-50-02
0	2026-08-09_16-50-02	-0.3333333432674408	2026-08-09_16-50-02	8.954120635986328	2026-08-09_16-50-02	2.5534400939941406	2026-08-09_16-50-02	2.537304401397705	2026-08-09_16-50-02	1.925226092338562	2026-08-09_16-50-02	1.93815016746521	2026-08-09_16-50-02	True	2026-08-09_16-50-02	[0 0 0 0 0 0 0 0 0 0 1 0]	2026-08-09_16-50-02	[0 0 0 0 0 0 0 0 1 0 0 0]	2026-08-09_16-50-02	[0 1 0 0 0 0]	2026-08-09_16-50-02	[0 0 1 0 1 1]	2026-08-09_16-50-02	[4]	2026-08-09_16-50-02	[0 0 0 0 0 0 0 0 0 0 1 0]	2026-08-09_16-50-02	[0 0 0 0 0 0 1 0 1 0 0 0]	2026-08-09_16-50-02	[0 1 0 0 0 0]	2026-08-09_16-50-02	[1 0 1 0 1 1]	2026-08-09_16-50-02	[8]	2026-08-09_16-50-02
0	2026-08-09_16-50-03	-0.6666666865348816	2026-08-09_16-50-03	8.962825775146484	2026-08-09_16-50-03	2.5536575317382812	2026-08-09_16-50-03	2.539390802383423	2026-08-09_16-50-03	1.9292417764663696	2026-08-09_16-50-03	1.9405361413955688	2026-08-09_16-50-03	True	2026-08-09_16-50-03	[0 0 0 0 0 0 0 0 0 0 1 0]	2026-08-09_16-50-03	[0 0 0 0 0 0 1 0 1 0 0 0]	2026-08-09_16-50-03	[0 1 0 0 0 0]	2026-08-09_16-50-03	[1 0 1 0 1 1]	2026-08-09_16-50-03	[8]	2026-08-09_16-50-03	[0 0 0 0 0 0 0 0 0 0 1 0]	2026-08-09_16-50-03	[0 0 0 0 0 0 0 0 1 0 0 0]	2026-08-09_16-50-03	[0 1 0 0 0 0]	2026-08-09_16-50-03	[0 0 1 0 1 1]	2026-08-09_16-50-03	[4]	2026-08-09_16-50-03
0	2026-08-09_16-50-03	-0.3333333432674408	2026-08-09_16-50-03	8.949636459350586	2026-08-09_16-50-03	2.553074598312378	2026-08-09_16-50-03	2.5361833572387695	2026-08-09_16-50-03	1.9222850799560547	2026-08-09_16-50-03	1.938093662261963	2026-08-09_16-50-03	True	2026-08-09_16-50-03	[0 0 0 0 0 0 0 0 0 0 1 0]	2026-08-09_16-50-03	[0 0 0 0 0 0 0 0 1 0 0 0]	2026-08-09_16-50-03	[0 1 0 0 0 0]	2026-08-09_16-50-03	[0 0 1 0 1 1]	2026-08-09_16-50-03	[4]	2026-08-09_16-50-03	[0 0 0 0 0 0 0 0 0 0 1 0]	2026-08-09_16-50-03	[0 0 0 0 0 0 1 0 1 0 0 0]	2026-08-09_16-50-03	[0 1 0 0 0 0]	2026-08-09_16-50-03	[1 0 1 0 1 1]	2026-08-09_16-50-03	[8]	2026-08-09_16-50-03
0	2026-08-09_16-50-03	-0.6666666865348816	2026-08-09_16-50-03	8.956551551818848	2026-08-09_16-50-03	2.5525479316711426	2026-08-09_16-50-03	2.538447380065918	2026-08-09_16-50-03	1.9252076148986816	2026-08-09_16-50-03	1.9403488636016846	2026-08-09_16-50-03	True	2026-08-09_16-50-03	[0 0 0 0 0 0 0 0 0 0 1 0]	2026-08-09_16-50-03	[0 0 0 0 0 0 1 0 1 0 0 0]	2026-08-09_16-50-03	[0 1 0 0 0 0]	2026-08-09_16-50-03	[1 0 1 0 1 1]	2026-08-09_16-50-03	[8]	2026-08-09_16-50-03	[0 0 0 0 0 0 0 0 0 0 1 0]	2026-08-09_16-50-03	[0 0 0 0 0 0 0 0 1 0 0 0]	2026-08-09_16-50-03	[0 1 0 0 0 0]	2026-08-09_16-50-03	[0 0 1 0 1 1]	2026-08-09_16-50-03	[4]	2026-08-09_16-50-03
0	2026-08-09_16-50-03	-0.3333333432674408	2026-08-09_16-50-03	8.960165023803711	2026-08-09_16-50-03	2.5546391010284424	2026-08-09_16-50-03	2.5386579036712646	2026-08-09_16-50-03	1.9269295930862427	2026-08-09_16-50-03	1.9399389028549194	2026-08-09_16-50-03	True	2026-08-09_16-50-03	[0 0 0 0 0 0 0 0 0 0 1 0]	2026-08-09_16-50-03	[0 0 0 0 0 0 0 0 1 0 0 0]	2026-08-09_16-50-03	[0 1 0 0 0 0]	2026-08-09_16-50-03	[0 0 1 0 1 1]	2026-08-09_16-50-03	[4]	2026-08-09_16-50-03	[0 0 0 0 0 0 0 0 0 0 1 0]	2026-08-09_16-50-03	[0 0 0 0 0 0 1 0 1 0 0 0]	2026-08-09_16-50-03	[0 1 0 0 0 0]	2026-08-09_16-50-03	[1 0 1 0 1 1]	2026-08-09_16-50-03	[8]	2026-08-09_16-50-03
0	2026-08-09_16-50-03	-0.6666666865348816	2026-08-09_16-50-03	8.961102485656738	2026-08-09_16-50-03	2.5533320903778076	2026-08-09_16-50-03	2.5397279262542725	2026-08-09_16-50-03	1.9284303188323975	2026-08-09_16-50-03	1.9396123886108398	2026-08-09_16-50-03	True	2026-08-09_16-50-03	[0 0 0 0 0 0 0 0 0 0 1 0]	2026-08-09_16-50-03	[0 0 0 0 0 0 1 0 1 0 0 0]	2026-08-09_16-50-03	[0 1 0 0 0 0]	2026-08-09_16-50-03	[1 0 1 0 1 1]	2026-08-09_16-50-03	[8]	2026-08-09_16-50-03	[0 0 0 0 0 0 0 0 0 0 1 0]	2026-08-09_16-50-03	[0 0 0 0 0 0 0 0 1 0 0 0]	2026-08-09_16-50-03	[0 1 0 0 0 0]	2026-08-09_16-50-03	[0 0 1 0 1 1]	2026-08-09_16-50-03	[4]	2026-08-09_16-50-03
0	2026-08-09_16-50-04	-0.3333333432674408	2026-08-09_16-50-04	8.96075439453125	2026-08-09_16-50-04	2.553877353668213	2026-08-09_16-50-04	2.541156768798828	2026-08-09_16-50-04	1.9278687238693237	2026-08-09_16-50-04	1.9378516674041748	2026-08-09_16-50-04	True	2026-08-09_16-50-04	[0 0 0 0 0 0 0 0 0 0 1 0]	2026-08-09_16-50-04	[0 0 0 0 0 0 0 0 1 0 0 0]	2026-08-09_16-50-04	[0 1 0 0 0 0]	2026-08-09_16-50-04	[0 0 1 0 1 1]	2026-08-09_16-50-04	[4]	2026-08-09_16-50-04	[0 0 0 0 0 0 0 0 0 0 1 0]	2026-08-09_16-50-04	[0 0 0 0 0 0 1 0 1 0 0 0]	2026-08-09_16-50-04	[0 1 0 0 0 0]	2026-08-09_16-50-04	[1 0 1 0 1 1]	2026-08-09_16-50-04	[8]	2026-08-09_16-50-04
0	2026-08-09_16-50-04	-0.6666666865348816	2026-08-09_16-50-04	8.95622444152832	2026-08-09_16-50-04	2.5536346435546875	2026-08-09_16-50-04	2.5366861820220947	2026-08-09_16-50-04	1.926102638244629	2026-08-09_16-50-04	1.9398013353347778	2026-08-09_16-50-04	True	2026-08-09_16-50-04	[0 0 0 0 0 0 0 0 0 0 1 0]	2026-08-09_16-50-04	[0 0 0 0 0 0 1 0 1 0 0 0]	2026-08-09_16-50-04	[0 1 0 0 0 0]	2026-08-09_16-50-04	[1 0 1 0 1 1]	2026-08-09_16-50-04	[8]	2026-08-09_16-50-04	[0 0 0 0 0 0 0 0 0 0 1 0]	2026-08-09_16-50-04	[0 0 0 0 0 0 0 0 1 0 0 0]	2026-08-09_16-50-04	[0 1 0 0 0 0]	2026-08-09_16-50-04	[0 0 1 0 1 1]	2026-08-09_16-50-04	[4]	2026-08-09_16-50-04
0	2026-08-09_16-50-05	-0.3333333432674408	2026-08-09_16-50-05	8.956945419311523	2026-08-09_16-50-05	2.5528550148010254	2026-08-09_16-50-05	2.5386385917663574	2026-08-09_16-50-05	1.9256072044372559	2026-08-09_16-50-05	1.9398446083068848	2026-08-09_16-50-05	True	2026-08-09_16-50-05	[0 0 0 0 0 0 0 0 0 0 1 0]	2026-08-09_16-50-05	[0 0 0 0 0 0 0 0 1 0 0 0]	2026-08-09_16-50-05	[0 1 0 0 0 0]	2026-08-09_16-50-05	[0 0 1 0 1 1]	2026-08-09_16-50-05	[4]	2026-08-09_16-50-05	[0 0 0 0 0 0 0 0 0 0 1 0]	2026-08-09_16-50-05	[0 0 0 0 0 0 1 0 1 0 0 0]	2026-08-09_16-50-05	[0 1 0 0 0 0]	2026-08-09_16-50-05	[1 0 1 0 1 1]	2026-08-09_16-50-05	[8]	2026-08-09_16-50-05
