# num_workers = 15
# num_cells = 256
# seed_for_environment = 9999998
# lr = 0.0003
# max_grad_norm = 1.0
# eval_rollout_length = 30
# scaling_factor = 1000
# frames_per_batch = 500
# sub_batch_size = 64
# num_epochs = 15
# clip_epsilon = 0.2
# gamma = 0.99
# lmbda = 0.95
# entropy_eps = 0.03
# env_reward_engineering = True
# env_minimum_number_of_qubits = 12
# log_name = experiment_12_6_seed_9999998.txt
# env_error_range = geometric5
# env_version = qecc/bbcode-ldpc-v0
# env_bit_flipping = True
# env_l = 12
# env_m = 6
# env_use_dict_observation = True
# env_number_of_decoder_iterations = 50
# env_number_of_samples = 50
# env_code_logging = False
# env_reset_type = random3
# env_max_step = 30
# env_max_decoding_usage = 1073741824
# model_architecture = hybrid
# model_surrogate_model_path = /vol/bitbucket/osella/rl-qecc-data//supervisedLearning/sweep2/g5_mix_66-96-126_H6_s6000.pth
# model_use_pretrained_encoder = True
# index_to_unfreeze_encoder_updates = 20
# encoder_lr_factor = 0.1
# training_device = cpu
# Resolved arguments:
# Resolved_env_reward_engineering = True
# Resolved_env_bit_flipping = True
# Resolved_env_useDictObservation = True
# Resolved_env_code_logging = False
# Resolved_env_max_step = 30
# Resolved_env_max_decoding_usage = 1073741824
# Resolved_env_reset_type = random3
# Resolved_env_error_range = [np.float64(0.001), np.float64(0.003162), np.float64(0.01), np.float64(0.031623), np.float64(0.1)]
# Resolved_model_use_pretrained_encoder = True
# Resolved_trainingDevice = cpu
# Resolved_model_architecture = hybrid
# Just for information, not used in actual run: SLURM CPUS queried from os environment: 96
# Number of workers: 15
# Does torch identify cuda: False
evaluation number	time	reward	time	policy entropy	time	policy entropy aX	time	policy entropy bX	time	policy entropy aY	time	policy entropy bY	time	Encoder freeze	time	preAction_aX	time	preAction_bX	time	preAction_aY	time	preAction_bY	time	preAction_k	time	postAction_aX	time	postAction_bX	time	postAction_aY	time	postAction_bY	time	postAction_k	time
0	2026-08-08_17-18-45	-0.8333333134651184	2026-08-08_17-18-45	8.972579956054688	2026-08-08_17-18-45	2.554903030395508	2026-08-08_17-18-45	2.551481008529663	2026-08-08_17-18-45	1.9416978359222412	2026-08-08_17-18-45	1.924497127532959	2026-08-08_17-18-45	True	2026-08-08_17-18-45	[1 1 0 1 0 0 0 0 0 0 0 0]	2026-08-08_17-18-45	[0 0 0 0 0 0 0 0 1 0 1 0]	2026-08-08_17-18-45	[0 0 0 0 0 1]	2026-08-08_17-18-45	[0 1 0 1 0 0]	2026-08-08_17-18-45	[4]	2026-08-08_17-18-45	[0 1 0 1 0 0 0 0 0 0 0 0]	2026-08-08_17-18-45	[0 0 0 0 0 0 0 1 1 0 1 0]	2026-08-08_17-18-45	[1 0 0 0 0 1]	2026-08-08_17-18-45	[0 1 0 1 0 1]	2026-08-08_17-18-45	[2]	2026-08-08_17-18-45
0	2026-08-08_17-18-45	-0.6666666865348816	2026-08-08_17-18-45	8.988595962524414	2026-08-08_17-18-45	2.556645393371582	2026-08-08_17-18-45	2.556297540664673	2026-08-08_17-18-45	1.9425709247589111	2026-08-08_17-18-45	1.9330830574035645	2026-08-08_17-18-45	True	2026-08-08_17-18-45	[0 1 0 1 0 0 0 0 0 0 0 0]	2026-08-08_17-18-45	[0 0 0 0 0 0 0 1 1 0 1 0]	2026-08-08_17-18-45	[1 0 0 0 0 1]	2026-08-08_17-18-45	[0 1 0 1 0 1]	2026-08-08_17-18-45	[2]	2026-08-08_17-18-45	[0 1 0 1 0 1 0 0 0 0 0 0]	2026-08-08_17-18-45	[0 1 0 0 0 0 0 1 1 0 1 0]	2026-08-08_17-18-45	[0 0 0 0 0 1]	2026-08-08_17-18-45	[0 1 0 1 0 0]	2026-08-08_17-18-45	[4]	2026-08-08_17-18-45
0	2026-08-08_17-18-45	-0.8333333134651184	2026-08-08_17-18-45	8.980541229248047	2026-08-08_17-18-45	2.5556604862213135	2026-08-08_17-18-45	2.554424524307251	2026-08-08_17-18-45	1.9415169954299927	2026-08-08_17-18-45	1.9289394617080688	2026-08-08_17-18-45	True	2026-08-08_17-18-45	[0 1 0 1 0 1 0 0 0 0 0 0]	2026-08-08_17-18-45	[0 1 0 0 0 0 0 1 1 0 1 0]	2026-08-08_17-18-45	[0 0 0 0 0 1]	2026-08-08_17-18-45	[0 1 0 1 0 0]	2026-08-08_17-18-45	[4]	2026-08-08_17-18-45	[0 1 0 1 0 0 0 0 0 0 0 0]	2026-08-08_17-18-45	[0 1 0 0 0 0 0 0 1 0 1 0]	2026-08-08_17-18-45	[0 0 1 0 0 1]	2026-08-08_17-18-45	[0 1 0 1 0 1]	2026-08-08_17-18-45	[2]	2026-08-08_17-18-45
0	2026-08-08_17-18-45	-0.6666666865348816	2026-08-08_17-18-45	8.99146842956543	2026-08-08_17-18-45	2.555608034133911	2026-08-08_17-18-45	2.557494640350342	2026-08-08_17-18-45	1.9435997009277344	2026-08-08_17-18-45	1.9347655773162842	2026-08-08_17-18-45	True	2026-08-08_17-18-45	[0 1 0 1 0 0 0 0 0 0 0 0]	2026-08-08_17-18-45	[0 1 0 0 0 0 0 0 1 0 1 0]	2026-08-08_17-18-45	[0 0 1 0 0 1]	2026-08-08_17-18-45	[0 1 0 1 0 1]	2026-08-08_17-18-45	[2]	2026-08-08_17-18-45	[0 1 0 1 0 1 0 0 0 0 0 0]	2026-08-08_17-18-45	[0 0 0 0 0 0 0 0 1 0 1 0]	2026-08-08_17-18-45	[1 0 1 0 0 1]	2026-08-08_17-18-45	[0 1 0 1 0 0]	2026-08-08_17-18-45	[4]	2026-08-08_17-18-45
0	2026-08-08_17-18-45	0.32163816690444946	2026-08-08_17-18-45	8.986517906188965	2026-08-08_17-18-45	2.556032180786133	2026-08-08_17-18-45	2.554033041000366	2026-08-08_17-18-45	1.9417481422424316	2026-08-08_17-18-45	1.9347044229507446	2026-08-08_17-18-45	True	2026-08-08_17-18-45	[0 1 0 1 0 1 0 0 0 0 0 0]	2026-08-08_17-18-45	[0 0 0 0 0 0 0 0 1 0 1 0]	2026-08-08_17-18-45	[1 0 1 0 0 1]	2026-08-08_17-18-45	[0 1 0 1 0 0]	2026-08-08_17-18-45	[4]	2026-08-08_17-18-45	[0 1 0 1 0 0 0 0 0 0 0 0]	2026-08-08_17-18-45	[1 0 0 0 0 0 0 0 1 0 1 0]	2026-08-08_17-18-45	[1 0 1 0 0 0]	2026-08-08_17-18-45	[0 1 0 1 0 1]	2026-08-08_17-18-45	[12]	2026-08-08_17-18-45
0	2026-08-08_17-18-45	-0.8333333134651184	2026-08-08_17-18-45	8.986405372619629	2026-08-08_17-18-45	2.5538723468780518	2026-08-08_17-18-45	2.557821750640869	2026-08-08_17-18-45	1.94344961643219	2026-08-08_17-18-45	1.9312613010406494	2026-08-08_17-18-45	True	2026-08-08_17-18-45	[0 1 0 1 0 0 0 0 0 0 0 0]	2026-08-08_17-18-45	[1 0 0 0 0 0 0 0 1 0 1 0]	2026-08-08_17-18-45	[1 0 1 0 0 0]	2026-08-08_17-18-45	[0 1 0 1 0 1]	2026-08-08_17-18-45	[12]	2026-08-08_17-18-45	[1 1 0 1 0 0 0 0 0 0 0 0]	2026-08-08_17-18-45	[1 1 0 0 0 0 0 0 1 0 1 0]	2026-08-08_17-18-45	[1 0 1 0 0 1]	2026-08-08_17-18-45	[0 1 0 1 0 0]	2026-08-08_17-18-45	[2]	2026-08-08_17-18-45
0	2026-08-08_17-18-45	-0.8333333134651184	2026-08-08_17-18-45	8.991061210632324	2026-08-08_17-18-45	2.5565011501312256	2026-08-08_17-18-45	2.556091070175171	2026-08-08_17-18-45	1.9415993690490723	2026-08-08_17-18-45	1.936869502067566	2026-08-08_17-18-45	True	2026-08-08_17-18-45	[1 1 0 1 0 0 0 0 0 0 0 0]	2026-08-08_17-18-45	[1 1 0 0 0 0 0 0 1 0 1 0]	2026-08-08_17-18-45	[1 0 1 0 0 1]	2026-08-08_17-18-45	[0 1 0 1 0 0]	2026-08-08_17-18-45	[2]	2026-08-08_17-18-45	[1 1 0 1 0 1 0 0 0 0 0 0]	2026-08-08_17-18-45	[0 1 0 0 0 0 0 0 1 0 1 0]	2026-08-08_17-18-45	[1 0 1 0 0 0]	2026-08-08_17-18-45	[0 1 0 1 0 1]	2026-08-08_17-18-45	[2]	2026-08-08_17-18-45
0	2026-08-08_17-18-45	0.4273877739906311	2026-08-08_17-18-45	8.985661506652832	2026-08-08_17-18-45	2.5548033714294434	2026-08-08_17-18-45	2.5546212196350098	2026-08-08_17-18-45	1.9424476623535156	2026-08-08_17-18-45	1.933789610862732	2026-08-08_17-18-45	True	2026-08-08_17-18-45	[1 1 0 1 0 1 0 0 0 0 0 0]	2026-08-08_17-18-45	[0 1 0 0 0 0 0 0 1 0 1 0]	2026-08-08_17-18-45	[1 0 1 0 0 0]	2026-08-08_17-18-45	[0 1 0 1 0 1]	2026-08-08_17-18-45	[2]	2026-08-08_17-18-45	[1 1 0 1 0 0 0 0 0 0 0 0]	2026-08-08_17-18-45	[0 1 0 0 0 0 0 0 1 1 1 0]	2026-08-08_17-18-45	[0 0 1 0 0 0]	2026-08-08_17-18-45	[0 1 0 1 0 0]	2026-08-08_17-18-45	[12]	2026-08-08_17-18-45
0	2026-08-08_17-18-45	-0.8333333134651184	2026-08-08_17-18-45	8.972465515136719	2026-08-08_17-18-45	2.5539700984954834	2026-08-08_17-18-45	2.553771495819092	2026-08-08_17-18-45	1.9407435655593872	2026-08-08_17-18-45	1.9239803552627563	2026-08-08_17-18-45	True	2026-08-08_17-18-45	[1 1 0 1 0 0 0 0 0 0 0 0]	2026-08-08_17-18-45	[0 1 0 0 0 0 0 0 1 1 1 0]	2026-08-08_17-18-45	[0 0 1 0 0 0]	2026-08-08_17-18-45	[0 1 0 1 0 0]	2026-08-08_17-18-45	[12]	2026-08-08_17-18-45	[1 1 0 1 0 1 0 0 0 0 0 0]	2026-08-08_17-18-45	[1 1 0 0 0 0 0 0 1 1 1 0]	2026-08-08_17-18-45	[0 0 1 0 0 1]	2026-08-08_17-18-45	[0 1 0 1 0 1]	2026-08-08_17-18-45	[2]	2026-08-08_17-18-45
0	2026-08-08_17-18-45	-0.8333333134651184	2026-08-08_17-18-45	8.996716499328613	2026-08-08_17-18-45	2.5587689876556396	2026-08-08_17-18-45	2.558716058731079	2026-08-08_17-18-45	1.9425442218780518	2026-08-08_17-18-45	1.9366875886917114	2026-08-08_17-18-45	True	2026-08-08_17-18-45	[1 1 0 1 0 1 0 0 0 0 0 0]	2026-08-08_17-18-45	[1 1 0 0 0 0 0 0 1 1 1 0]	2026-08-08_17-18-45	[0 0 1 0 0 1]	2026-08-08_17-18-45	[0 1 0 1 0 1]	2026-08-08_17-18-45	[2]	2026-08-08_17-18-45	[1 1 0 1 0 0 0 0 0 0 0 0]	2026-08-08_17-18-45	[1 0 0 0 0 0 0 0 1 1 1 0]	2026-08-08_17-18-45	[1 0 1 0 0 1]	2026-08-08_17-18-45	[0 0 0 1 0 1]	2026-08-08_17-18-45	[2]	2026-08-08_17-18-45
