# num_workers = 15
# num_cells = 256
# seed_for_environment = 9999998
# lr = 0.0003
# max_grad_norm = 1.0
# eval_rollout_length = 30
# scaling_factor = 1000
# frames_per_batch = 500
# sub_batch_size = 64
# num_epochs = 15
# clip_epsilon = 0.2
# gamma = 0.99
# lmbda = 0.95
# entropy_eps = 0.03
# env_reward_engineering = True
# env_minimum_number_of_qubits = 12
# log_name = experiment_12_6_seed_9999998.txt
# env_error_range = geometric5
# env_version = qecc/bbcode-ldpc-v0
# env_bit_flipping = True
# env_l = 12
# env_m = 6
# env_use_dict_observation = True
# env_number_of_decoder_iterations = 50
# env_number_of_samples = 50
# env_code_logging = False
# env_reset_type = random3
# env_max_step = 30
# env_max_decoding_usage = 1073741824
# model_architecture = hybrid
# model_surrogate_model_path = /vol/bitbucket/osella/rl-qecc-data//supervisedLearning/sweep2/g5_mix_66-96-126-153_H7_s4000.pth
# model_use_pretrained_encoder = True
# index_to_unfreeze_encoder_updates = 20
# encoder_lr_factor = 0.1
# training_device = cpu
# Resolved arguments:
# Resolved_env_reward_engineering = True
# Resolved_env_bit_flipping = True
# Resolved_env_useDictObservation = True
# Resolved_env_code_logging = False
# Resolved_env_max_step = 30
# Resolved_env_max_decoding_usage = 1073741824
# Resolved_env_reset_type = random3
# Resolved_env_error_range = [np.float64(0.001), np.float64(0.003162), np.float64(0.01), np.float64(0.031623), np.float64(0.1)]
# Resolved_model_use_pretrained_encoder = True
# Resolved_trainingDevice = cpu
# Resolved_model_architecture = hybrid
# Just for information, not used in actual run: SLURM CPUS queried from os environment: 96
# Number of workers: 15
# Does torch identify cuda: False
evaluation number	time	reward	time	policy entropy	time	policy entropy aX	time	policy entropy bX	time	policy entropy aY	time	policy entropy bY	time	Encoder freeze	time	preAction_aX	time	preAction_bX	time	preAction_aY	time	preAction_bY	time	preAction_k	time	postAction_aX	time	postAction_bX	time	postAction_aY	time	postAction_bY	time	postAction_k	time
0	2026-08-09_17-23-53	-1.0	2026-08-09_17-23-53	8.986339569091797	2026-08-09_17-23-53	2.5502500534057617	2026-08-09_17-23-53	2.557558536529541	2026-08-09_17-23-53	1.9408681392669678	2026-08-09_17-23-53	1.9376626014709473	2026-08-09_17-23-53	True	2026-08-09_17-23-53	[1 1 0 1 0 0 0 0 0 0 0 0]	2026-08-09_17-23-53	[0 0 0 0 0 0 0 0 1 0 1 0]	2026-08-09_17-23-53	[0 0 0 0 0 1]	2026-08-09_17-23-53	[0 1 0 1 0 0]	2026-08-09_17-23-53	[4]	2026-08-09_17-23-53	[0 1 0 1 0 0 0 0 0 0 0 0]	2026-08-09_17-23-53	[0 0 0 0 1 0 0 0 1 0 1 0]	2026-08-09_17-23-53	[0 0 0 0 0 1]	2026-08-09_17-23-53	[1 1 0 1 0 0]	2026-08-09_17-23-53	[0]	2026-08-09_17-23-53
0	2026-08-09_17-23-53	-1.0	2026-08-09_17-23-53	8.981483459472656	2026-08-09_17-23-53	2.5499606132507324	2026-08-09_17-23-53	2.5582056045532227	2026-08-09_17-23-53	1.9378759860992432	2026-08-09_17-23-53	1.935441017150879	2026-08-09_17-23-53	True	2026-08-09_17-23-53	[0 1 0 1 0 0 0 0 0 0 0 0]	2026-08-09_17-23-53	[0 0 0 0 1 0 0 0 1 0 1 0]	2026-08-09_17-23-53	[0 0 0 0 0 1]	2026-08-09_17-23-53	[1 1 0 1 0 0]	2026-08-09_17-23-53	[0]	2026-08-09_17-23-53	[0 1 0 1 0 0 0 0 0 0 0 0]	2026-08-09_17-23-53	[0 0 0 0 0 0 0 0 1 0 1 0]	2026-08-09_17-23-53	[0 0 0 0 0 1]	2026-08-09_17-23-53	[0 1 0 1 0 0]	2026-08-09_17-23-53	[0]	2026-08-09_17-23-53
0	2026-08-09_17-23-53	-1.0	2026-08-09_17-23-53	8.978652954101562	2026-08-09_17-23-53	2.5493111610412598	2026-08-09_17-23-53	2.556941032409668	2026-08-09_17-23-53	1.9391647577285767	2026-08-09_17-23-53	1.9332365989685059	2026-08-09_17-23-53	True	2026-08-09_17-23-53	[0 1 0 1 0 0 0 0 0 0 0 0]	2026-08-09_17-23-53	[0 0 0 0 0 0 0 0 1 0 1 0]	2026-08-09_17-23-53	[0 0 0 0 0 1]	2026-08-09_17-23-53	[0 1 0 1 0 0]	2026-08-09_17-23-53	[0]	2026-08-09_17-23-53	[0 1 0 1 0 0 0 0 0 0 0 0]	2026-08-09_17-23-53	[0 0 0 0 1 0 0 0 1 0 1 0]	2026-08-09_17-23-53	[0 0 0 0 0 1]	2026-08-09_17-23-53	[1 1 0 1 0 0]	2026-08-09_17-23-53	[0]	2026-08-09_17-23-53
0	2026-08-09_17-23-53	-1.0	2026-08-09_17-23-53	8.985288619995117	2026-08-09_17-23-53	2.5506603717803955	2026-08-09_17-23-53	2.5586650371551514	2026-08-09_17-23-53	1.938802719116211	2026-08-09_17-23-53	1.9371600151062012	2026-08-09_17-23-53	True	2026-08-09_17-23-53	[0 1 0 1 0 0 0 0 0 0 0 0]	2026-08-09_17-23-53	[0 0 0 0 1 0 0 0 1 0 1 0]	2026-08-09_17-23-53	[0 0 0 0 0 1]	2026-08-09_17-23-53	[1 1 0 1 0 0]	2026-08-09_17-23-53	[0]	2026-08-09_17-23-53	[0 1 0 1 0 0 0 0 0 0 0 0]	2026-08-09_17-23-53	[0 0 0 0 0 0 0 0 1 0 1 0]	2026-08-09_17-23-53	[0 0 0 0 0 1]	2026-08-09_17-23-53	[0 1 0 1 0 0]	2026-08-09_17-23-53	[0]	2026-08-09_17-23-53
0	2026-08-09_17-23-53	-1.0	2026-08-09_17-23-53	8.979811668395996	2026-08-09_17-23-53	2.548588275909424	2026-08-09_17-23-53	2.558004379272461	2026-08-09_17-23-53	1.9384031295776367	2026-08-09_17-23-53	1.934815764427185	2026-08-09_17-23-53	True	2026-08-09_17-23-53	[0 1 0 1 0 0 0 0 0 0 0 0]	2026-08-09_17-23-53	[0 0 0 0 0 0 0 0 1 0 1 0]	2026-08-09_17-23-53	[0 0 0 0 0 1]	2026-08-09_17-23-53	[0 1 0 1 0 0]	2026-08-09_17-23-53	[0]	2026-08-09_17-23-53	[0 1 0 1 0 0 0 0 0 0 0 0]	2026-08-09_17-23-53	[0 0 0 0 1 0 0 0 1 0 1 0]	2026-08-09_17-23-53	[0 0 0 0 0 1]	2026-08-09_17-23-53	[1 1 0 1 0 0]	2026-08-09_17-23-53	[0]	2026-08-09_17-23-53
0	2026-08-09_17-23-53	-1.0	2026-08-09_17-23-53	8.982120513916016	2026-08-09_17-23-53	2.5500447750091553	2026-08-09_17-23-53	2.5578079223632812	2026-08-09_17-23-53	1.93868887424469	2026-08-09_17-23-53	1.9355792999267578	2026-08-09_17-23-53	True	2026-08-09_17-23-53	[0 1 0 1 0 0 0 0 0 0 0 0]	2026-08-09_17-23-53	[0 0 0 0 1 0 0 0 1 0 1 0]	2026-08-09_17-23-53	[0 0 0 0 0 1]	2026-08-09_17-23-53	[1 1 0 1 0 0]	2026-08-09_17-23-53	[0]	2026-08-09_17-23-53	[0 1 0 1 0 0 0 0 0 0 0 0]	2026-08-09_17-23-53	[0 0 0 0 0 0 0 0 1 0 1 0]	2026-08-09_17-23-53	[0 0 0 0 0 1]	2026-08-09_17-23-53	[0 1 0 1 0 0]	2026-08-09_17-23-53	[0]	2026-08-09_17-23-53
0	2026-08-09_17-23-53	-0.6666666865348816	2026-08-09_17-23-53	8.982648849487305	2026-08-09_17-23-53	2.5498597621917725	2026-08-09_17-23-53	2.55770206451416	2026-08-09_17-23-53	1.9376623630523682	2026-08-09_17-23-53	1.937424898147583	2026-08-09_17-23-53	True	2026-08-09_17-23-53	[0 1 0 1 0 0 0 0 0 0 0 0]	2026-08-09_17-23-53	[0 0 0 0 0 0 0 0 1 0 1 0]	2026-08-09_17-23-53	[0 0 0 0 0 1]	2026-08-09_17-23-53	[0 1 0 1 0 0]	2026-08-09_17-23-53	[0]	2026-08-09_17-23-53	[0 1 0 1 0 0 0 0 0 0 0 0]	2026-08-09_17-23-53	[0 0 0 0 1 0 0 0 1 0 1 0]	2026-08-09_17-23-53	[0 0 0 0 0 1]	2026-08-09_17-23-53	[0 1 0 1 0 0]	2026-08-09_17-23-53	[4]	2026-08-09_17-23-53
0	2026-08-09_17-23-53	-1.0	2026-08-09_17-23-53	8.988247871398926	2026-08-09_17-23-53	2.5509562492370605	2026-08-09_17-23-53	2.5584659576416016	2026-08-09_17-23-53	1.9400461912155151	2026-08-09_17-23-53	1.9387791156768799	2026-08-09_17-23-53	True	2026-08-09_17-23-53	[0 1 0 1 0 0 0 0 0 0 0 0]	2026-08-09_17-23-53	[0 0 0 0 1 0 0 0 1 0 1 0]	2026-08-09_17-23-53	[0 0 0 0 0 1]	2026-08-09_17-23-53	[0 1 0 1 0 0]	2026-08-09_17-23-53	[4]	2026-08-09_17-23-53	[0 1 0 1 0 1 0 0 0 0 0 0]	2026-08-09_17-23-53	[0 0 0 0 0 0 0 0 1 0 1 0]	2026-08-09_17-23-53	[0 0 0 0 0 1]	2026-08-09_17-23-53	[1 1 0 1 0 0]	2026-08-09_17-23-53	[0]	2026-08-09_17-23-53
0	2026-08-09_17-23-53	-1.0	2026-08-09_17-23-53	8.979354858398438	2026-08-09_17-23-53	2.5495026111602783	2026-08-09_17-23-53	2.5562291145324707	2026-08-09_17-23-53	1.9386932849884033	2026-08-09_17-23-53	1.9349300861358643	2026-08-09_17-23-53	True	2026-08-09_17-23-53	[0 1 0 1 0 1 0 0 0 0 0 0]	2026-08-09_17-23-53	[0 0 0 0 0 0 0 0 1 0 1 0]	2026-08-09_17-23-53	[0 0 0 0 0 1]	2026-08-09_17-23-53	[1 1 0 1 0 0]	2026-08-09_17-23-53	[0]	2026-08-09_17-23-53	[0 1 0 1 0 1 0 0 0 0 0 0]	2026-08-09_17-23-53	[0 0 0 0 1 0 0 0 1 0 1 0]	2026-08-09_17-23-53	[0 0 0 0 0 1]	2026-08-09_17-23-53	[0 1 0 1 0 0]	2026-08-09_17-23-53	[0]	2026-08-09_17-23-53
0	2026-08-09_17-23-53	-1.0	2026-08-09_17-23-53	8.986200332641602	2026-08-09_17-23-53	2.5522689819335938	2026-08-09_17-23-53	2.5569381713867188	2026-08-09_17-23-53	1.9399034976959229	2026-08-09_17-23-53	1.9370896816253662	2026-08-09_17-23-53	True	2026-08-09_17-23-53	[0 1 0 1 0 1 0 0 0 0 0 0]	2026-08-09_17-23-53	[0 0 0 0 1 0 0 0 1 0 1 0]	2026-08-09_17-23-53	[0 0 0 0 0 1]	2026-08-09_17-23-53	[0 1 0 1 0 0]	2026-08-09_17-23-53	[0]	2026-08-09_17-23-53	[0 1 0 1 0 1 0 0 0 0 0 0]	2026-08-09_17-23-53	[0 0 0 0 0 0 0 0 1 0 1 0]	2026-08-09_17-23-53	[0 0 0 0 0 1]	2026-08-09_17-23-53	[1 1 0 1 0 0]	2026-08-09_17-23-53	[0]	2026-08-09_17-23-53
