# num_workers = 32
# num_cells = 256
# seed_for_environment = 6006
# lr = 0.0003
# max_grad_norm = 1.0
# eval_rollout_length = 30
# scaling_factor = 1000
# frames_per_batch = 500
# sub_batch_size = 64
# num_epochs = 15
# clip_epsilon = 0.2
# gamma = 0.99
# lmbda = 0.95
# entropy_eps = 0.003
# env_reward_engineering = True
# env_minimum_number_of_qubits = 12
# log_name = None
# env_version = qecc/bbcode-ldpc-v0
# env_bit_flipping = True
# env_l = 6
# env_m = 6
# env_use_dict_observation = True
# env_number_of_decoder_iterations = 50
# env_number_of_samples = 50
# env_code_logging = False
# model_architecture = hybrid
# model_surrogate_model_path = /vol/bitbucket/osella/rl-qecc-data/supervisedLearning/2026-07-12_21-15-58/surrogate_6x6.pth
# model_use_pretrained_encoder = True
# index_to_unfreeze_encoder_updates = 500
# encoder_lr_factor = 0.1
# training_device = cpu
# Resolved arguments:
# Resolved_env_reward_engineering = True
# Resolved_env_bit_flipping = True
# Resolved_env_useDictObservation = True
# Resolved_env_code_logging = False
# Resolved_model_use_pretrained_encoder = True
# Resolved_trainingDevice = cpu
# Resolved_model_architecture = hybrid
# Just for information, not used in actual run: SLURM CPUS queried from os environment: 32
# Number of workers: 32
# Does torch identify cuda: False
evaluation number	reward	policy entropy	policy entropy aX	policy entropy bX	policy entropy aY	policy entropy bY	Encoder freeze	postAction_aX	postAction_bX	postAction_aY	postAction_bY
0	-0.8333333134651184	7.505893707275391	1.8002662658691406	1.8931543827056885	1.912495732307434	1.899977445602417	True	[0 0 0 0 0 1]	[1 0 0 0 0 0]	[1 0 0 0 0 0]	[0 0 0 0 0 1]
0	-1.0	7.666499137878418	1.9160726070404053	1.9190419912338257	1.9273730516433716	1.904011607170105	True	[0 0 0 0 0 1]	[1 1 0 0 0 0]	[1 0 1 0 0 0]	[0 0 0 0 0 0]
0	-1.0	7.680266380310059	1.923633098602295	1.9256386756896973	1.9216527938842773	1.909341812133789	True	[0 0 0 0 0 1]	[1 0 0 0 0 0]	[1 0 1 0 0 0]	[0 0 0 0 0 1]
0	0.14499999582767487	7.678859233856201	1.9239270687103271	1.9190858602523804	1.9284019470214844	1.9074445962905884	True	[0 0 0 0 0 1]	[1 1 0 0 0 0]	[1 0 0 0 0 0]	[0 0 0 0 0 0]
0	-1.0	7.677461624145508	1.9043617248535156	1.9285125732421875	1.9326274394989014	1.9119598865509033	True	[0 0 0 0 0 1]	[1 0 0 0 0 0]	[1 0 1 0 0 0]	[0 0 0 0 0 1]
0	0.14499999582767487	7.66898775100708	1.9265235662460327	1.9120701551437378	1.9223129749298096	1.9080811738967896	True	[0 0 0 0 0 1]	[1 1 0 0 0 0]	[1 0 0 0 0 0]	[0 0 0 0 0 0]
0	-1.0	7.6672539710998535	1.895127296447754	1.9302942752838135	1.9320452213287354	1.9097871780395508	True	[0 0 0 0 0 1]	[1 0 0 0 0 0]	[0 0 0 0 0 0]	[0 0 0 0 0 1]
0	-0.6666666865348816	7.657605171203613	1.9169628620147705	1.9077600240707397	1.9252558946609497	1.9076266288757324	True	[0 0 0 0 0 1]	[1 1 0 0 0 0]	[0 0 1 0 0 0]	[0 0 0 0 0 0]
0	-0.8333333134651184	7.664068222045898	1.9241470098495483	1.911651849746704	1.9222626686096191	1.9060065746307373	True	[0 0 0 0 0 1]	[1 0 0 0 0 0]	[0 0 1 0 0 0]	[0 0 0 0 0 1]
0	-1.0	7.648488998413086	1.920076608657837	1.9012526273727417	1.9235676527023315	1.9035918712615967	True	[0 0 0 0 0 1]	[1 1 0 0 0 0]	[0 0 0 0 0 0]	[0 0 0 0 0 0]
0	-0.8333333134651184	7.673754692077637	1.9024760723114014	1.9339845180511475	1.9262850284576416	1.911008596420288	True	[0 0 0 0 0 1]	[1 0 0 0 0 0]	[1 0 0 0 0 0]	[0 0 0 0 0 1]
0	-1.0	7.65587043762207	1.9211006164550781	1.9087148904800415	1.9202854633331299	1.9057693481445312	True	[0 0 0 0 0 1]	[1 1 0 0 0 0]	[1 0 1 0 0 0]	[0 0 0 0 0 0]
0	-1.0	7.682853698730469	1.9250644445419312	1.9242911338806152	1.9240272045135498	1.9094704389572144	True	[0 0 0 0 0 1]	[1 0 0 0 0 0]	[1 0 1 0 0 0]	[0 0 0 0 0 1]
