# num_workers = 15
# num_cells = 256
# seed_for_environment = 89463095
# lr = 0.0003
# max_grad_norm = 1.0
# eval_rollout_length = 30
# scaling_factor = 1000
# frames_per_batch = 500
# sub_batch_size = 64
# num_epochs = 15
# clip_epsilon = 0.2
# gamma = 0.99
# lmbda = 0.95
# entropy_eps = 0.03
# env_reward_engineering = True
# env_minimum_number_of_qubits = 12
# log_name = experiment_12_6_seed_89463095.txt
# env_error_range = geometric5
# env_version = qecc/bbcode-ldpc-v0
# env_bit_flipping = True
# env_l = 12
# env_m = 6
# env_use_dict_observation = True
# env_number_of_decoder_iterations = 50
# env_number_of_samples = 50
# env_code_logging = False
# env_reset_type = random3
# env_max_step = 30
# env_max_decoding_usage = 1073741824
# model_architecture = hybrid
# model_surrogate_model_path = /vol/bitbucket/osella/rl-qecc-data//supervisedLearning/sweep2/g5_mix_66-96-126-153_H7_s4000.pth
# model_use_pretrained_encoder = True
# index_to_unfreeze_encoder_updates = 20
# encoder_lr_factor = 0.1
# training_device = cpu
# Resolved arguments:
# Resolved_env_reward_engineering = True
# Resolved_env_bit_flipping = True
# Resolved_env_useDictObservation = True
# Resolved_env_code_logging = False
# Resolved_env_max_step = 30
# Resolved_env_max_decoding_usage = 1073741824
# Resolved_env_reset_type = random3
# Resolved_env_error_range = [np.float64(0.001), np.float64(0.003162), np.float64(0.01), np.float64(0.031623), np.float64(0.1)]
# Resolved_model_use_pretrained_encoder = True
# Resolved_trainingDevice = cpu
# Resolved_model_architecture = hybrid
# Just for information, not used in actual run: SLURM CPUS queried from os environment: 96
# Number of workers: 15
# Does torch identify cuda: False
evaluation number	time	reward	time	policy entropy	time	policy entropy aX	time	policy entropy bX	time	policy entropy aY	time	policy entropy bY	time	Encoder freeze	time	preAction_aX	time	preAction_bX	time	preAction_aY	time	preAction_bY	time	preAction_k	time	postAction_aX	time	postAction_bX	time	postAction_aY	time	postAction_bY	time	postAction_k	time
0	2026-08-09_17-23-46	-1.0	2026-08-09_17-23-46	8.886640548706055	2026-08-09_17-23-46	2.5467090606689453	2026-08-09_17-23-46	2.542275905609131	2026-08-09_17-23-46	1.8856818675994873	2026-08-09_17-23-46	1.911974310874939	2026-08-09_17-23-46	True	2026-08-09_17-23-46	[0 0 0 0 0 0 0 0 0 0 0 0]	2026-08-09_17-23-46	[0 0 0 0 0 0 0 0 0 0 0 0]	2026-08-09_17-23-46	[0 1 0 0 1 0]	2026-08-09_17-23-46	[0 0 1 0 0 1]	2026-08-09_17-23-46	[72]	2026-08-09_17-23-46	[0 0 0 0 0 0 0 0 0 0 0 0]	2026-08-09_17-23-46	[0 0 0 0 0 1 0 0 0 0 0 0]	2026-08-09_17-23-46	[0 1 0 1 1 0]	2026-08-09_17-23-46	[0 1 1 0 0 1]	2026-08-09_17-23-46	[0]	2026-08-09_17-23-46
0	2026-08-09_17-23-46	-1.0	2026-08-09_17-23-46	8.968289375305176	2026-08-09_17-23-46	2.548457622528076	2026-08-09_17-23-46	2.558286428451538	2026-08-09_17-23-46	1.922393560409546	2026-08-09_17-23-46	1.9391520023345947	2026-08-09_17-23-46	True	2026-08-09_17-23-46	[0 0 0 0 0 0 0 0 0 0 0 0]	2026-08-09_17-23-46	[0 0 0 0 0 1 0 0 0 0 0 0]	2026-08-09_17-23-46	[0 1 0 1 1 0]	2026-08-09_17-23-46	[0 1 1 0 0 1]	2026-08-09_17-23-46	[0]	2026-08-09_17-23-46	[0 0 0 0 0 0 0 0 0 0 0 1]	2026-08-09_17-23-46	[0 0 0 0 0 1 0 0 0 0 0 1]	2026-08-09_17-23-46	[0 1 0 0 1 0]	2026-08-09_17-23-46	[0 0 1 0 0 1]	2026-08-09_17-23-46	[0]	2026-08-09_17-23-46
0	2026-08-09_17-23-46	-0.6666666865348816	2026-08-09_17-23-46	8.955717086791992	2026-08-09_17-23-46	2.5536627769470215	2026-08-09_17-23-46	2.534806489944458	2026-08-09_17-23-46	1.9282251596450806	2026-08-09_17-23-46	1.9390225410461426	2026-08-09_17-23-46	True	2026-08-09_17-23-46	[0 0 0 0 0 0 0 0 0 0 0 1]	2026-08-09_17-23-46	[0 0 0 0 0 1 0 0 0 0 0 1]	2026-08-09_17-23-46	[0 1 0 0 1 0]	2026-08-09_17-23-46	[0 0 1 0 0 1]	2026-08-09_17-23-46	[0]	2026-08-09_17-23-46	[0 0 0 0 0 0 0 0 0 1 0 1]	2026-08-09_17-23-46	[0 0 0 0 0 1 0 0 0 1 0 1]	2026-08-09_17-23-46	[0 1 0 0 1 1]	2026-08-09_17-23-46	[1 0 1 0 0 1]	2026-08-09_17-23-46	[4]	2026-08-09_17-23-46
0	2026-08-09_17-23-46	-1.0	2026-08-09_17-23-46	8.98167610168457	2026-08-09_17-23-46	2.5555827617645264	2026-08-09_17-23-46	2.545985460281372	2026-08-09_17-23-46	1.9389910697937012	2026-08-09_17-23-46	1.9411168098449707	2026-08-09_17-23-46	True	2026-08-09_17-23-46	[0 0 0 0 0 0 0 0 0 1 0 1]	2026-08-09_17-23-46	[0 0 0 0 0 1 0 0 0 1 0 1]	2026-08-09_17-23-46	[0 1 0 0 1 1]	2026-08-09_17-23-46	[1 0 1 0 0 1]	2026-08-09_17-23-46	[4]	2026-08-09_17-23-46	[0 0 0 0 0 0 0 0 0 1 0 0]	2026-08-09_17-23-46	[0 0 0 0 0 1 0 0 0 0 0 1]	2026-08-09_17-23-46	[0 0 0 0 1 1]	2026-08-09_17-23-46	[1 0 0 0 0 1]	2026-08-09_17-23-46	[0]	2026-08-09_17-23-46
0	2026-08-09_17-23-47	-1.0	2026-08-09_17-23-47	8.966222763061523	2026-08-09_17-23-47	2.551689386367798	2026-08-09_17-23-47	2.5404257774353027	2026-08-09_17-23-47	1.9329040050506592	2026-08-09_17-23-47	1.9412034749984741	2026-08-09_17-23-47	True	2026-08-09_17-23-47	[0 0 0 0 0 0 0 0 0 1 0 0]	2026-08-09_17-23-47	[0 0 0 0 0 1 0 0 0 0 0 1]	2026-08-09_17-23-47	[0 0 0 0 1 1]	2026-08-09_17-23-47	[1 0 0 0 0 1]	2026-08-09_17-23-47	[0]	2026-08-09_17-23-47	[0 0 0 0 0 0 0 0 0 1 0 1]	2026-08-09_17-23-47	[0 0 0 0 0 1 0 0 0 0 0 0]	2026-08-09_17-23-47	[0 1 0 0 1 1]	2026-08-09_17-23-47	[0 0 0 0 0 1]	2026-08-09_17-23-47	[0]	2026-08-09_17-23-47
0	2026-08-09_17-23-47	-1.0	2026-08-09_17-23-47	8.981841087341309	2026-08-09_17-23-47	2.5554888248443604	2026-08-09_17-23-47	2.544919967651367	2026-08-09_17-23-47	1.9399833679199219	2026-08-09_17-23-47	1.9414494037628174	2026-08-09_17-23-47	True	2026-08-09_17-23-47	[0 0 0 0 0 0 0 0 0 1 0 1]	2026-08-09_17-23-47	[0 0 0 0 0 1 0 0 0 0 0 0]	2026-08-09_17-23-47	[0 1 0 0 1 1]	2026-08-09_17-23-47	[0 0 0 0 0 1]	2026-08-09_17-23-47	[0]	2026-08-09_17-23-47	[0 0 0 0 0 0 0 0 0 1 0 0]	2026-08-09_17-23-47	[0 0 0 0 0 1 0 0 0 0 0 1]	2026-08-09_17-23-47	[0 0 0 0 1 1]	2026-08-09_17-23-47	[1 0 0 0 0 1]	2026-08-09_17-23-47	[0]	2026-08-09_17-23-47
0	2026-08-09_17-23-47	-1.0	2026-08-09_17-23-47	8.96776294708252	2026-08-09_17-23-47	2.551905393600464	2026-08-09_17-23-47	2.5401740074157715	2026-08-09_17-23-47	1.933548927307129	2026-08-09_17-23-47	1.942135214805603	2026-08-09_17-23-47	True	2026-08-09_17-23-47	[0 0 0 0 0 0 0 0 0 1 0 0]	2026-08-09_17-23-47	[0 0 0 0 0 1 0 0 0 0 0 1]	2026-08-09_17-23-47	[0 0 0 0 1 1]	2026-08-09_17-23-47	[1 0 0 0 0 1]	2026-08-09_17-23-47	[0]	2026-08-09_17-23-47	[0 0 0 0 0 0 0 0 0 1 0 1]	2026-08-09_17-23-47	[0 0 0 0 0 1 0 0 0 0 0 0]	2026-08-09_17-23-47	[0 1 0 0 1 1]	2026-08-09_17-23-47	[0 0 0 0 0 1]	2026-08-09_17-23-47	[0]	2026-08-09_17-23-47
0	2026-08-09_17-23-48	0.27043402194976807	2026-08-09_17-23-48	8.978630065917969	2026-08-09_17-23-48	2.554677724838257	2026-08-09_17-23-48	2.543647050857544	2026-08-09_17-23-48	1.9382566213607788	2026-08-09_17-23-48	1.94204843044281	2026-08-09_17-23-48	True	2026-08-09_17-23-48	[0 0 0 0 0 0 0 0 0 1 0 1]	2026-08-09_17-23-48	[0 0 0 0 0 1 0 0 0 0 0 0]	2026-08-09_17-23-48	[0 1 0 0 1 1]	2026-08-09_17-23-48	[0 0 0 0 0 1]	2026-08-09_17-23-48	[0]	2026-08-09_17-23-48	[0 0 0 0 0 0 0 0 0 1 0 0]	2026-08-09_17-23-48	[0 0 0 0 0 1 0 0 0 0 0 1]	2026-08-09_17-23-48	[0 0 0 0 1 1]	2026-08-09_17-23-48	[0 0 1 0 0 1]	2026-08-09_17-23-48	[12]	2026-08-09_17-23-48
0	2026-08-09_17-23-48	-1.0	2026-08-09_17-23-48	8.964560508728027	2026-08-09_17-23-48	2.5513601303100586	2026-08-09_17-23-48	2.535221815109253	2026-08-09_17-23-48	1.936383605003357	2026-08-09_17-23-48	1.9415946006774902	2026-08-09_17-23-48	True	2026-08-09_17-23-48	[0 0 0 0 0 0 0 0 0 1 0 0]	2026-08-09_17-23-48	[0 0 0 0 0 1 0 0 0 0 0 1]	2026-08-09_17-23-48	[0 0 0 0 1 1]	2026-08-09_17-23-48	[0 0 1 0 0 1]	2026-08-09_17-23-48	[12]	2026-08-09_17-23-48	[0 0 0 0 0 0 0 0 0 1 0 1]	2026-08-09_17-23-48	[0 0 0 0 0 1 0 0 0 1 0 1]	2026-08-09_17-23-48	[0 1 0 0 1 1]	2026-08-09_17-23-48	[0 0 0 0 0 1]	2026-08-09_17-23-48	[0]	2026-08-09_17-23-48
0	2026-08-09_17-23-49	-0.6666666865348816	2026-08-09_17-23-49	8.985016822814941	2026-08-09_17-23-49	2.5551156997680664	2026-08-09_17-23-49	2.5484261512756348	2026-08-09_17-23-49	1.9389631748199463	2026-08-09_17-23-49	1.942511796951294	2026-08-09_17-23-49	True	2026-08-09_17-23-49	[0 0 0 0 0 0 0 0 0 1 0 1]	2026-08-09_17-23-49	[0 0 0 0 0 1 0 0 0 1 0 1]	2026-08-09_17-23-49	[0 1 0 0 1 1]	2026-08-09_17-23-49	[0 0 0 0 0 1]	2026-08-09_17-23-49	[0]	2026-08-09_17-23-49	[0 0 0 0 0 0 0 0 0 1 0 0]	2026-08-09_17-23-49	[0 0 0 0 0 1 0 0 0 1 0 0]	2026-08-09_17-23-49	[0 0 0 0 1 1]	2026-08-09_17-23-49	[0 0 1 0 0 1]	2026-08-09_17-23-49	[4]	2026-08-09_17-23-49
