# num_workers = 16
# num_cells = 256
# seed_for_environment = 881211
# lr = 0.0003
# max_grad_norm = 1.0
# eval_rollout_length = 30
# scaling_factor = 1000
# frames_per_batch = 1000
# sub_batch_size = 64
# num_epochs = 10
# clip_epsilon = 0.2
# gamma = 0.99
# lmbda = 0.95
# entropy_eps = 0.1
# reward_engineering = False
# minimum_number_of_qubits = 6
# log_name = None
# Number of workers: 16
# Does torch identify cuda: False
evaluation number	reward	policy entropy
0	0.026473499834537506	98.20452880859375
0	-1.0	98.77397918701172
0	-1.0	98.31253814697266
0	-1.0	99.04435729980469
0	-1.0	99.00662994384766
0	-1.0	98.78250885009766
0	-0.3333333432674408	98.68859100341797
0	-1.0	98.63983154296875
0	-1.0	98.31727600097656
0	-1.0	98.44689178466797
0	-1.0	98.94380187988281
0	-0.3333333432674408	98.68711853027344
0	-1.0	98.55363464355469
0	-0.3333333432674408	98.85169982910156
0	-0.3333333432674408	98.89717102050781
0	-0.3333333432674408	98.6500244140625
0	-1.0	97.69745635986328
0	-0.3333333432674408	98.34497833251953
0	-1.0	98.5570297241211
0	-1.0	98.8648910522461
0	-1.0	98.53353118896484
0	-1.0	98.88492584228516
0	-0.3333333432674408	98.868408203125
0	-0.6666666865348816	98.80866241455078
0	-1.0	98.5044937133789
0	-1.0	98.91549682617188
0	0.028970999643206596	98.90032958984375
0	-0.3333333432674408	98.92717742919922
0	-0.6666666865348816	98.35752868652344
0	-1.0	99.0648193359375
1	-1.0	97.86869812011719
1	-0.3333333432674408	98.63935852050781
1	-1.0	98.88058471679688
1	-1.0	98.31632995605469
1	-0.3333333432674408	98.21888732910156
1	-1.0	98.6141357421875
1	-1.0	98.62908172607422
1	-1.0	98.09456634521484
1	-0.6666666865348816	98.01597595214844
1	-1.0	98.95405578613281
1	-1.0	98.11750030517578
1	-1.0	98.42330932617188
1	0.02847149968147278	98.66673278808594
1	-1.0	98.20368194580078
1	-1.0	97.70947265625
1	-0.3333333432674408	98.5206069946289
1	-0.3333333432674408	98.54704284667969
1	-1.0	98.48871612548828
1	0.034465499222278595	97.5458755493164
1	-1.0	98.59585571289062
1	-0.3333333432674408	98.53119659423828
1	-1.0	97.96762084960938
1	-1.0	98.58340454101562
1	-0.3333333432674408	98.32150268554688
1	-1.0	98.18214416503906
1	-1.0	98.25516510009766
1	0.014984999783337116	98.72443389892578
1	-1.0	98.29534149169922
1	-1.0	98.84001159667969
1	-1.0	97.5760269165039
2	-1.0	98.60285186767578
2	-0.3333333432674408	98.9124526977539
2	-1.0	98.65828704833984
2	-0.3333333432674408	98.60308837890625
2	-0.3333333432674408	98.8651123046875
2	0.02847149968147278	98.4365234375
2	0.02247750014066696	98.76956939697266
2	0.02247750014066696	98.83285522460938
2	-0.3333333432674408	98.3709716796875
2	-0.3333333432674408	98.33189392089844
2	0.027222750708460808	99.02747344970703
2	-1.0	99.095947265625
2	-0.3333333432674408	97.89205169677734
2	0.03046949952840805	98.98131561279297
2	-0.3333333432674408	98.73975372314453
2	-1.0	98.29904174804688
2	-0.3333333432674408	99.01348114013672
2	-1.0	98.5759048461914
2	-1.0	98.13170623779297
2	-1.0	98.63458251953125
2	0.03246749937534332	98.38578033447266
2	-1.0	98.34503936767578
2	-1.0	98.58673858642578
2	-1.0	98.72354125976562
2	-0.3333333432674408	98.59477233886719
2	-1.0	98.87905883789062
2	-1.0	98.44336700439453
2	0.018981000408530235	98.50049591064453
2	-1.0	98.65147399902344
2	-1.0	99.04466247558594
3	-1.0	99.13475036621094
3	-1.0	99.15998840332031
3	0.03046949952840805	99.28489685058594
3	-0.3333333432674408	99.39470672607422
3	-1.0	98.64522552490234
3	0.03846149891614914	99.17134094238281
3	-0.3333333432674408	99.36297607421875
3	0.021978000178933144	98.90123748779297
3	-0.3333333432674408	99.08184814453125
3	-1.0	98.95738220214844
3	-0.3333333432674408	98.99568939208984
3	-1.0	99.25638580322266
3	-1.0	99.35074615478516
3	-1.0	98.7802734375
3	-1.0	98.7953872680664
3	-1.0	99.28890991210938
3	-1.0	99.06229400634766
3	-1.0	99.22066497802734
3	-0.3333333432674408	99.39912414550781
3	-1.0	99.23634338378906
3	-0.3333333432674408	98.9071273803711
3	-1.0	98.98014831542969
3	-1.0	99.40209197998047
3	0.024475499987602234	99.03531646728516
3	-0.3333333432674408	99.35065460205078
3	-1.0	99.13336181640625
3	-1.0	99.34547424316406
3	-1.0	98.54936981201172
3	-1.0	99.11347198486328
3	-1.0	99.04005432128906
4	-1.0	98.70089721679688
4	-0.3333333432674408	98.28901672363281
4	0.03146849945187569	98.8531265258789
4	-1.0	97.5575942993164
4	-1.0	97.61568450927734
4	-1.0	98.80770874023438
4	-1.0	98.62527465820312
4	-0.6666666865348816	98.08137512207031
4	-1.0	98.06062316894531
4	0.025973999872803688	98.51996612548828
4	0.03546449914574623	98.64299011230469
4	-0.3333333432674408	98.7637710571289
4	-0.6666666865348816	98.2449722290039
4	-1.0	98.53010559082031
4	0.02247750014066696	98.70386505126953
4	-0.3333333432674408	98.58108520507812
4	-1.0	98.67522430419922
4	-1.0	97.84748840332031
4	-1.0	97.9317626953125
4	-0.3333333432674408	98.65371704101562
4	-1.0	98.65856170654297
4	-1.0	98.82133483886719
4	-0.3333333432674408	98.1402816772461
4	-0.3333333432674408	98.37297058105469
4	-1.0	97.63052368164062
4	-1.0	98.41525268554688
4	-1.0	98.76469421386719
4	-1.0	98.28044128417969
4	-1.0	97.9971923828125
4	-1.0	98.8939437866211
5	-0.3333333432674408	99.52210235595703
5	0.036963000893592834	99.52796936035156
5	0.026473499834537506	99.37318420410156
5	-1.0	99.35244750976562
5	-0.3333333432674408	99.25205993652344
5	-0.3333333432674408	99.54853820800781
5	-1.0	99.3557357788086
5	-1.0	99.42286682128906
5	-1.0	99.40583038330078
5	-1.0	99.42281341552734
5	-1.0	99.26986694335938
5	-1.0	99.3783950805664
5	-1.0	99.1067886352539
5	-1.0	99.08758544921875
5	-1.0	99.37944030761719
5	-1.0	99.43023681640625
5	-1.0	99.449462890625
5	-1.0	99.3504638671875
5	-0.3333333432674408	99.37934112548828
5	-0.6666666865348816	99.47493743896484
5	-0.6666666865348816	99.34199523925781
5	0.013236749917268753	99.03913116455078
5	-1.0	99.42900848388672
5	-1.0	99.25956726074219
5	0.02247750014066696	99.50445556640625
