# num_workers = 7
# num_cells = 256
# seed_for_environment = 1234567
# lr = 0.0003
# max_grad_norm = 1.0
# eval_rollout_length = 30
# scaling_factor = 1000
# frames_per_batch = 500
# sub_batch_size = 64
# num_epochs = 15
# clip_epsilon = 0.2
# gamma = 0.99
# lmbda = 0.95
# entropy_eps = 0.003
# env_reward_engineering = True
# env_minimum_number_of_qubits = 8
# log_name = search_9_6_seed_1234567
# env_error_range = linear5
# env_version = qecc/bbcode-ldpc-v0
# env_bit_flipping = True
# env_l = 9
# env_m = 6
# env_use_dict_observation = True
# env_number_of_decoder_iterations = 50
# env_number_of_samples = 50
# env_code_logging = False
# model_architecture = hybrid
# model_surrogate_model_path = /vol/bitbucket/osella/rl-qecc-data//supervisedLearning/2026-07-12_20-18-32/surrogate_6x6.pth
# model_use_pretrained_encoder = True
# index_to_unfreeze_encoder_updates = 10
# encoder_lr_factor = 0.1
# training_device = cpu
# Resolved arguments:
# Resolved_env_reward_engineering = True
# Resolved_env_bit_flipping = True
# Resolved_env_useDictObservation = True
# Resolved_env_code_logging = False
# Resolved_env_error_range = [np.float64(0.0001), np.float64(0.025075), np.float64(0.05005), np.float64(0.075025), np.float64(0.1)]
# Resolved_model_use_pretrained_encoder = True
# Resolved_trainingDevice = cpu
# Resolved_model_architecture = hybrid
# Just for information, not used in actual run: SLURM CPUS queried from os environment: 96
# Number of workers: 7
# Does torch identify cuda: False
evaluation number	reward	policy entropy	policy entropy aX	policy entropy bX	policy entropy aY	policy entropy bY	Encoder freeze	postAction_aX	postAction_bX	postAction_aY	postAction_bY
0	-1.0	8.238544464111328	2.257497549057007	2.1963250637054443	1.881122350692749	1.903599739074707	True	[0 0 0 0 0 0 0 1 0]	[0 0 0 0 0 0 0 0 0]	[0 0 0 0 0 1]	[0 1 0 0 0 0]
0	-1.0	8.420886993408203	2.2997677326202393	2.287548542022705	1.9142882823944092	1.919282078742981	True	[0 0 1 0 0 0 0 1 0]	[0 0 0 0 0 0 0 0 0]	[0 0 0 0 0 0]	[0 1 0 0 0 0]
0	-1.0	8.429584503173828	2.300149917602539	2.286628007888794	1.9191194772720337	1.9236871004104614	True	[0 1 1 0 0 0 0 1 0]	[0 0 0 0 0 0 0 0 0]	[0 0 0 0 0 1]	[0 1 0 0 0 0]
0	-0.75	8.441705703735352	2.299258232116699	2.2903025150299072	1.927536964416504	1.9246079921722412	True	[0 0 1 0 0 0 0 1 0]	[1 0 0 0 0 0 0 0 0]	[0 0 0 0 0 0]	[0 1 0 0 0 0]
0	-1.0	8.4280366897583	2.2979419231414795	2.281193494796753	1.924940586090088	1.9239603281021118	True	[0 1 1 0 0 0 0 1 0]	[0 0 0 0 0 0 0 0 0]	[0 0 0 0 0 1]	[0 1 0 0 0 0]
0	-0.75	8.443404197692871	2.2997024059295654	2.2903590202331543	1.9285639524459839	1.9247790575027466	True	[0 0 1 0 0 0 0 1 0]	[1 0 0 0 0 0 0 0 0]	[0 0 0 0 0 0]	[0 1 0 0 0 0]
0	-0.75	8.42694091796875	2.298302412033081	2.281386375427246	1.92421555519104	1.9230363368988037	True	[0 1 1 0 0 0 0 1 0]	[1 0 0 0 0 0 0 0 0]	[0 0 0 0 0 1]	[0 1 0 0 0 0]
0	-1.0	8.437325477600098	2.2989466190338135	2.282510280609131	1.930653691291809	1.9252148866653442	True	[0 1 1 0 0 0 1 1 0]	[0 0 0 0 0 0 0 0 0]	[0 0 0 0 0 0]	[0 1 0 0 0 0]
0	-0.25	8.446233749389648	2.300191879272461	2.2871198654174805	1.9331746101379395	1.9257469177246094	True	[0 1 0 0 0 0 1 1 0]	[1 0 0 0 0 0 0 0 0]	[0 0 0 0 0 1]	[0 1 0 0 0 0]
0	-0.25	8.430987358093262	2.29671311378479	2.2813198566436768	1.9265482425689697	1.926405668258667	True	[0 1 0 0 0 0 0 1 0]	[1 0 0 0 0 0 0 0 0]	[0 0 0 0 0 0]	[0 1 0 0 0 0]
0	-0.25	8.406105995178223	2.295057773590088	2.271592617034912	1.9167203903198242	1.9227354526519775	True	[0 1 0 0 0 0 1 1 0]	[1 0 0 0 0 0 0 0 0]	[0 0 0 0 0 1]	[0 1 0 0 0 0]
