# num_workers = 15
# num_cells = 256
# seed_for_environment = 89469384
# lr = 0.0003
# max_grad_norm = 1.0
# eval_rollout_length = 30
# scaling_factor = 1000
# frames_per_batch = 500
# sub_batch_size = 64
# num_epochs = 15
# clip_epsilon = 0.2
# gamma = 0.99
# lmbda = 0.95
# entropy_eps = 0.03
# env_reward_engineering = True
# env_minimum_number_of_qubits = 12
# log_name = experiment_12_6_seed_89469384.txt
# env_error_range = geometric5
# env_version = qecc/bbcode-ldpc-v0
# env_bit_flipping = True
# env_l = 12
# env_m = 6
# env_use_dict_observation = True
# env_number_of_decoder_iterations = 50
# env_number_of_samples = 50
# env_code_logging = False
# env_reset_type = random3
# env_max_step = 30
# env_max_decoding_usage = 1073741824
# model_architecture = hybrid
# model_surrogate_model_path = /vol/bitbucket/osella/rl-qecc-data//supervisedLearning/sweep2/g5_mix_66-96-126_H6_s54321.pth
# model_use_pretrained_encoder = True
# index_to_unfreeze_encoder_updates = 20
# encoder_lr_factor = 0.1
# training_device = cpu
# Resolved arguments:
# Resolved_env_reward_engineering = True
# Resolved_env_bit_flipping = True
# Resolved_env_useDictObservation = True
# Resolved_env_code_logging = False
# Resolved_env_max_step = 30
# Resolved_env_max_decoding_usage = 1073741824
# Resolved_env_reset_type = random3
# Resolved_env_error_range = [np.float64(0.001), np.float64(0.003162), np.float64(0.01), np.float64(0.031623), np.float64(0.1)]
# Resolved_model_use_pretrained_encoder = True
# Resolved_trainingDevice = cpu
# Resolved_model_architecture = hybrid
# Just for information, not used in actual run: SLURM CPUS queried from os environment: 96
# Number of workers: 15
# Does torch identify cuda: False
evaluation number	time	reward	time	policy entropy	time	policy entropy aX	time	policy entropy bX	time	policy entropy aY	time	policy entropy bY	time	Encoder freeze	time	preAction_aX	time	preAction_bX	time	preAction_aY	time	preAction_bY	time	preAction_k	time	postAction_aX	time	postAction_bX	time	postAction_aY	time	postAction_bY	time	postAction_k	time
0	2026-08-09_16-50-03	-1.0	2026-08-09_16-50-03	8.963708877563477	2026-08-09_16-50-03	2.551070213317871	2026-08-09_16-50-03	2.5522518157958984	2026-08-09_16-50-03	1.9248937368392944	2026-08-09_16-50-03	1.9354933500289917	2026-08-09_16-50-03	True	2026-08-09_16-50-03	[1 0 1 0 0 0 0 0 0 1 0 0]	2026-08-09_16-50-03	[0 0 0 0 0 0 0 0 0 0 0 0]	2026-08-09_16-50-03	[0 0 0 0 0 0]	2026-08-09_16-50-03	[0 0 0 1 1 1]	2026-08-09_16-50-03	[0]	2026-08-09_16-50-03	[1 0 1 0 0 0 0 0 0 1 0 0]	2026-08-09_16-50-03	[0 0 0 0 0 0 0 0 0 1 0 0]	2026-08-09_16-50-03	[0 0 0 0 1 0]	2026-08-09_16-50-03	[0 0 0 1 1 0]	2026-08-09_16-50-03	[0]	2026-08-09_16-50-03
0	2026-08-09_16-50-03	-1.0	2026-08-09_16-50-03	8.982919692993164	2026-08-09_16-50-03	2.5522148609161377	2026-08-09_16-50-03	2.5540268421173096	2026-08-09_16-50-03	1.9368672370910645	2026-08-09_16-50-03	1.9398106336593628	2026-08-09_16-50-03	True	2026-08-09_16-50-03	[1 0 1 0 0 0 0 0 0 1 0 0]	2026-08-09_16-50-03	[0 0 0 0 0 0 0 0 0 1 0 0]	2026-08-09_16-50-03	[0 0 0 0 1 0]	2026-08-09_16-50-03	[0 0 0 1 1 0]	2026-08-09_16-50-03	[0]	2026-08-09_16-50-03	[1 0 1 0 0 0 0 0 0 1 0 0]	2026-08-09_16-50-03	[0 0 0 0 0 0 0 0 0 0 0 0]	2026-08-09_16-50-03	[0 0 0 0 0 0]	2026-08-09_16-50-03	[0 0 0 1 0 0]	2026-08-09_16-50-03	[0]	2026-08-09_16-50-03
0	2026-08-09_16-50-03	-1.0	2026-08-09_16-50-03	8.919662475585938	2026-08-09_16-50-03	2.546186685562134	2026-08-09_16-50-03	2.548774242401123	2026-08-09_16-50-03	1.9133527278900146	2026-08-09_16-50-03	1.9113483428955078	2026-08-09_16-50-03	True	2026-08-09_16-50-03	[1 0 1 0 0 0 0 0 0 1 0 0]	2026-08-09_16-50-03	[0 0 0 0 0 0 0 0 0 0 0 0]	2026-08-09_16-50-03	[0 0 0 0 0 0]	2026-08-09_16-50-03	[0 0 0 1 0 0]	2026-08-09_16-50-03	[0]	2026-08-09_16-50-03	[1 0 1 0 0 0 0 0 0 1 0 0]	2026-08-09_16-50-03	[0 0 0 0 0 0 0 0 0 1 0 0]	2026-08-09_16-50-03	[0 1 0 0 0 0]	2026-08-09_16-50-03	[0 0 0 1 0 1]	2026-08-09_16-50-03	[0]	2026-08-09_16-50-03
0	2026-08-09_16-50-03	-1.0	2026-08-09_16-50-03	8.986942291259766	2026-08-09_16-50-03	2.5546791553497314	2026-08-09_16-50-03	2.5533456802368164	2026-08-09_16-50-03	1.9384901523590088	2026-08-09_16-50-03	1.9404282569885254	2026-08-09_16-50-03	True	2026-08-09_16-50-03	[1 0 1 0 0 0 0 0 0 1 0 0]	2026-08-09_16-50-03	[0 0 0 0 0 0 0 0 0 1 0 0]	2026-08-09_16-50-03	[0 1 0 0 0 0]	2026-08-09_16-50-03	[0 0 0 1 0 1]	2026-08-09_16-50-03	[0]	2026-08-09_16-50-03	[1 0 1 0 0 0 0 0 0 1 0 0]	2026-08-09_16-50-03	[0 0 0 0 0 0 0 0 0 0 0 0]	2026-08-09_16-50-03	[0 1 0 0 1 0]	2026-08-09_16-50-03	[0 0 0 1 1 1]	2026-08-09_16-50-03	[0]	2026-08-09_16-50-03
0	2026-08-09_16-50-03	-0.6666666865348816	2026-08-09_16-50-03	8.991196632385254	2026-08-09_16-50-03	2.553910255432129	2026-08-09_16-50-03	2.558783769607544	2026-08-09_16-50-03	1.93685781955719	2026-08-09_16-50-03	1.9416453838348389	2026-08-09_16-50-03	True	2026-08-09_16-50-03	[1 0 1 0 0 0 0 0 0 1 0 0]	2026-08-09_16-50-03	[0 0 0 0 0 0 0 0 0 0 0 0]	2026-08-09_16-50-03	[0 1 0 0 1 0]	2026-08-09_16-50-03	[0 0 0 1 1 1]	2026-08-09_16-50-03	[0]	2026-08-09_16-50-03	[1 0 1 0 0 0 0 0 0 1 0 0]	2026-08-09_16-50-03	[0 0 0 0 0 0 0 0 0 0 0 0]	2026-08-09_16-50-03	[0 1 0 0 0 0]	2026-08-09_16-50-03	[0 0 0 1 0 1]	2026-08-09_16-50-03	[4]	2026-08-09_16-50-03
0	2026-08-09_16-50-04	-1.0	2026-08-09_16-50-04	8.95947551727295	2026-08-09_16-50-04	2.5477852821350098	2026-08-09_16-50-04	2.5502843856811523	2026-08-09_16-50-04	1.927932858467102	2026-08-09_16-50-04	1.9334731101989746	2026-08-09_16-50-04	True	2026-08-09_16-50-04	[1 0 1 0 0 0 0 0 0 1 0 0]	2026-08-09_16-50-04	[0 0 0 0 0 0 0 0 0 0 0 0]	2026-08-09_16-50-04	[0 1 0 0 0 0]	2026-08-09_16-50-04	[0 0 0 1 0 1]	2026-08-09_16-50-04	[4]	2026-08-09_16-50-04	[1 0 1 0 0 0 0 0 0 1 0 0]	2026-08-09_16-50-04	[0 0 0 0 0 0 0 0 0 1 0 0]	2026-08-09_16-50-04	[0 1 0 0 1 0]	2026-08-09_16-50-04	[0 0 0 1 0 0]	2026-08-09_16-50-04	[0]	2026-08-09_16-50-04
0	2026-08-09_16-50-04	-0.8333333134651184	2026-08-09_16-50-04	8.974546432495117	2026-08-09_16-50-04	2.5516586303710938	2026-08-09_16-50-04	2.552942991256714	2026-08-09_16-50-04	1.9353885650634766	2026-08-09_16-50-04	1.934556484222412	2026-08-09_16-50-04	True	2026-08-09_16-50-04	[1 0 1 0 0 0 0 0 0 1 0 0]	2026-08-09_16-50-04	[0 0 0 0 0 0 0 0 0 1 0 0]	2026-08-09_16-50-04	[0 1 0 0 1 0]	2026-08-09_16-50-04	[0 0 0 1 0 0]	2026-08-09_16-50-04	[0]	2026-08-09_16-50-04	[1 0 1 0 0 0 0 0 0 1 0 0]	2026-08-09_16-50-04	[0 0 0 0 0 0 0 0 0 1 1 0]	2026-08-09_16-50-04	[0 0 0 0 1 0]	2026-08-09_16-50-04	[0 0 0 1 1 0]	2026-08-09_16-50-04	[2]	2026-08-09_16-50-04
0	2026-08-09_16-50-05	-1.0	2026-08-09_16-50-05	8.984594345092773	2026-08-09_16-50-05	2.5526342391967773	2026-08-09_16-50-05	2.5552966594696045	2026-08-09_16-50-05	1.9350228309631348	2026-08-09_16-50-05	1.9416399002075195	2026-08-09_16-50-05	True	2026-08-09_16-50-05	[1 0 1 0 0 0 0 0 0 1 0 0]	2026-08-09_16-50-05	[0 0 0 0 0 0 0 0 0 1 1 0]	2026-08-09_16-50-05	[0 0 0 0 1 0]	2026-08-09_16-50-05	[0 0 0 1 1 0]	2026-08-09_16-50-05	[2]	2026-08-09_16-50-05	[1 0 1 0 0 0 0 0 0 1 0 0]	2026-08-09_16-50-05	[0 0 0 0 0 0 0 0 0 0 1 0]	2026-08-09_16-50-05	[0 0 0 0 0 0]	2026-08-09_16-50-05	[0 0 0 1 0 0]	2026-08-09_16-50-05	[0]	2026-08-09_16-50-05
0	2026-08-09_16-50-06	-0.6666666865348816	2026-08-09_16-50-06	8.951717376708984	2026-08-09_16-50-06	2.5511474609375	2026-08-09_16-50-06	2.5514540672302246	2026-08-09_16-50-06	1.9281129837036133	2026-08-09_16-50-06	1.9210023880004883	2026-08-09_16-50-06	True	2026-08-09_16-50-06	[1 0 1 0 0 0 0 0 0 1 0 0]	2026-08-09_16-50-06	[0 0 0 0 0 0 0 0 0 0 1 0]	2026-08-09_16-50-06	[0 0 0 0 0 0]	2026-08-09_16-50-06	[0 0 0 1 0 0]	2026-08-09_16-50-06	[0]	2026-08-09_16-50-06	[1 0 1 0 0 0 0 0 0 1 0 0]	2026-08-09_16-50-06	[0 0 0 0 0 0 0 0 0 1 1 0]	2026-08-09_16-50-06	[0 1 0 0 0 0]	2026-08-09_16-50-06	[0 0 0 1 1 0]	2026-08-09_16-50-06	[4]	2026-08-09_16-50-06
0	2026-08-09_16-50-07	-1.0	2026-08-09_16-50-07	8.993781089782715	2026-08-09_16-50-07	2.554270029067993	2026-08-09_16-50-07	2.5570826530456543	2026-08-09_16-50-07	1.9407389163970947	2026-08-09_16-50-07	1.9416894912719727	2026-08-09_16-50-07	True	2026-08-09_16-50-07	[1 0 1 0 0 0 0 0 0 1 0 0]	2026-08-09_16-50-07	[0 0 0 0 0 0 0 0 0 1 1 0]	2026-08-09_16-50-07	[0 1 0 0 0 0]	2026-08-09_16-50-07	[0 0 0 1 1 0]	2026-08-09_16-50-07	[4]	2026-08-09_16-50-07	[1 0 1 0 0 0 0 0 0 1 0 0]	2026-08-09_16-50-07	[0 0 0 0 0 0 0 0 0 0 1 0]	2026-08-09_16-50-07	[0 1 0 0 1 0]	2026-08-09_16-50-07	[0 0 0 1 0 0]	2026-08-09_16-50-07	[0]	2026-08-09_16-50-07
