# num_workers = 96
# num_cells = 256
# seed_for_environment = 460101
# lr = 0.0003
# max_grad_norm = 1.0
# eval_rollout_length = 30
# scaling_factor = 1000
# frames_per_batch = 500
# sub_batch_size = 64
# num_epochs = 15
# clip_epsilon = 0.2
# gamma = 0.99
# lmbda = 0.95
# entropy_eps = 0.5
# env_reward_engineering = True
# env_minimum_number_of_qubits = 1
# log_name = None
# env_error_range = dataCollection
# env_version = qecc/bbcode-ldpc-v0
# env_bit_flipping = True
# env_l = 12
# env_m = 6
# env_use_dict_observation = True
# env_number_of_decoder_iterations = 50
# env_number_of_samples = 50
# env_code_logging = True
# model_architecture = hybrid
# model_surrogate_model_path = /vol/bitbucket/osella/rl-qecc-data//supervisedLearning/2026-07-12_20-18-32/surrogate_6x6.pth
# model_use_pretrained_encoder = False
# index_to_unfreeze_encoder_updates = 20
# encoder_lr_factor = 0.1
# training_device = cpu
# Resolved arguments:
# Resolved_env_reward_engineering = True
# Resolved_env_reward_integral = Between prob. of no error and curve.
# Resolved_env_bit_flipping = True
# Resolved_env_useDictObservation = True
# Resolved_env_code_logging = True
# Resolved_env_error_range = [np.float64(0.0001), np.float64(0.000215), np.float64(0.000464), np.float64(0.001), np.float64(0.002154), np.float64(0.003162), np.float64(0.004642), np.float64(0.01), np.float64(0.021544), np.float64(0.025075), np.float64(0.031623), np.float64(0.046416), np.float64(0.05005), np.float64(0.075025), np.float64(0.1)]
# Resolved_model_use_pretrained_encoder = False
# Resolved_trainingDevice = cpu
# Resolved_model_architecture = hybrid
# Just for information, not used in actual run: SLURM CPUS queried from os environment: 96
# Number of workers: 96
# Does torch identify cuda: False
# encoder ***RANDOM WEIGHTS***
evaluation number	reward	policy entropy	policy entropy aX	policy entropy bX	policy entropy aY	policy entropy bY	Encoder freeze	postAction_aX	postAction_bX	postAction_aY	postAction_bY
0	0.20435002446174622	8.960434913635254	2.5468637943267822	2.5576729774475098	1.9337890148162842	1.9221082925796509	True	[0 0 0 0 0 0 0 0 0 0 1 0]	[0 0 0 0 0 0 0 0 1 0 0 0]	[0 0 0 0 1 0]	[0 0 0 0 0 1]
0	-0.5	8.982626914978027	2.5513012409210205	2.5570108890533447	1.9417250156402588	1.9325895309448242	True	[0 0 0 0 0 0 0 0 0 0 0 0]	[0 0 0 0 0 0 0 0 0 0 0 0]	[0 0 0 0 1 1]	[0 0 0 0 0 0]
0	0.4332427680492401	8.977205276489258	2.549504280090332	2.5574989318847656	1.9398787021636963	1.930323839187622	True	[0 0 0 0 0 0 0 0 0 0 1 0]	[0 0 0 0 0 0 0 0 1 0 0 0]	[0 0 0 0 0 1]	[0 0 0 0 0 1]
0	-1.0	8.988815307617188	2.553039312362671	2.5562968254089355	1.9429455995559692	1.9365342855453491	True	[0 0 0 0 0 0 0 0 0 0 0 0]	[0 0 0 0 0 0 0 0 0 0 0 0]	[0 0 0 0 0 0]	[0 0 0 0 0 0]
0	0.1831757128238678	8.960836410522461	2.5463714599609375	2.55757737159729	1.9340856075286865	1.9228020906448364	True	[0 0 0 0 0 0 0 0 0 0 1 0]	[0 0 0 0 0 0 0 0 1 0 0 0]	[0 0 0 0 1 0]	[0 0 0 0 0 1]
0	-1.0	8.982699394226074	2.5515241622924805	2.5568950176239014	1.9415180683135986	1.9327619075775146	True	[0 0 0 0 0 0 0 0 0 0 0 0]	[0 0 0 0 0 0 0 0 0 0 0 0]	[0 0 0 0 0 0]	[0 0 0 0 0 0]
0	0.18636751174926758	8.95964527130127	2.5463078022003174	2.5577585697174072	1.9337525367736816	1.9218266010284424	True	[0 0 0 0 0 0 0 0 0 0 1 0]	[0 0 0 0 0 0 0 0 1 0 0 0]	[0 0 0 0 1 0]	[0 0 0 0 0 1]
0	-0.5	8.982906341552734	2.5512917041778564	2.556776285171509	1.9415638446807861	1.933274269104004	True	[0 0 0 0 0 0 0 0 0 0 0 0]	[0 0 0 0 0 0 0 0 0 0 0 0]	[0 0 0 0 1 1]	[0 0 0 0 0 0]
0	0.41625019907951355	8.978479385375977	2.5505406856536865	2.5572659969329834	1.9397258758544922	1.9309470653533936	True	[0 0 0 0 0 0 0 0 0 0 1 0]	[0 0 0 0 0 0 0 0 1 0 0 0]	[0 0 0 0 0 1]	[0 0 0 0 0 1]
0	-1.0	8.987624168395996	2.55244779586792	2.5560474395751953	1.9428563117980957	1.936272382736206	True	[0 0 0 0 0 0 0 0 0 0 0 0]	[0 0 0 0 0 0 0 0 0 0 0 0]	[0 0 0 0 0 0]	[0 0 0 0 0 0]
