# num_workers = 4
# num_gpus = 0
# env_level_parallelism = 4
# num_cells = 256
# seed_for_environment = 468
# lr = 0.0003
# max_grad_norm = 1.0
# eval_rollout_length = 30
# scaling_factor = 100
# frames_per_batch = 1000
# sub_batch_size = 64
# num_epochs = 10
# clip_epsilon = 0.2
# gamma = 0.99
# lmbda = 0.95
# entropy_eps = 0.0001
# reward_engineering = False
# minimum_number_of_qubits = 6
# log_name = experiment_2_.txt
# Number of workers: 4
# Does torch identify cuda: False
# Number of collectors: 1
# Collector device list: [device(type='cpu')]
evaluation number	reward	policy entropy	environment index
0	-0.9975212216377258	62.92783737182617	0
0	-0.9975212216377258	63.65745162963867	0
0	0.02672325074672699	64.93521118164062	0
0	0.02672325074672699	64.83077239990234	0
0	0.02672325074672699	64.83077239990234	0
0	0.02672325074672699	64.83077239990234	0
0	0.02672325074672699	64.83077239990234	0
0	0.02672325074672699	64.83077239990234	0
0	0.02672325074672699	64.83077239990234	0
0	0.02672325074672699	64.83077239990234	0
0	0.02672325074672699	64.83077239990234	0
0	0.02672325074672699	64.83077239990234	0
0	0.02672325074672699	64.83077239990234	0
0	0.02672325074672699	64.83077239990234	0
0	0.02672325074672699	64.83077239990234	0
0	0.02672325074672699	64.83077239990234	0
0	0.02672325074672699	64.83077239990234	0
0	0.02672325074672699	64.83077239990234	0
0	0.02672325074672699	64.83077239990234	0
0	0.02672325074672699	64.83077239990234	0
0	0.02672325074672699	64.83077239990234	0
0	0.02672325074672699	64.83077239990234	0
0	0.02672325074672699	64.83077239990234	0
0	0.02672325074672699	64.83077239990234	0
0	0.02672325074672699	64.83077239990234	0
0	0.02672325074672699	64.83077239990234	0
0	0.02672325074672699	64.83077239990234	0
0	0.02672325074672699	64.83077239990234	0
0	0.02672325074672699	64.83077239990234	0
0	0.02672325074672699	64.83077239990234	0
0	-0.9975212216377258	62.92783737182617	1
0	-0.9975212216377258	63.65745162963867	1
0	0.023476500064134598	64.93521118164062	1
0	0.023476500064134598	64.83077239990234	1
0	0.023476500064134598	64.83077239990234	1
0	0.023476500064134598	64.83077239990234	1
0	0.023476500064134598	64.83077239990234	1
0	0.023476500064134598	64.83077239990234	1
0	0.023476500064134598	64.83077239990234	1
0	0.023476500064134598	64.83077239990234	1
0	0.023476500064134598	64.83077239990234	1
0	0.023476500064134598	64.83077239990234	1
0	0.023476500064134598	64.83077239990234	1
0	0.023476500064134598	64.83077239990234	1
0	0.023476500064134598	64.83077239990234	1
0	0.023476500064134598	64.83077239990234	1
0	0.023476500064134598	64.83077239990234	1
0	0.023476500064134598	64.83077239990234	1
0	0.023476500064134598	64.83077239990234	1
0	0.023476500064134598	64.83077239990234	1
0	0.023476500064134598	64.83077239990234	1
0	0.023476500064134598	64.83077239990234	1
0	0.023476500064134598	64.83077239990234	1
0	0.023476500064134598	64.83077239990234	1
0	0.023476500064134598	64.83077239990234	1
0	0.023476500064134598	64.83077239990234	1
0	0.023476500064134598	64.83077239990234	1
0	0.023476500064134598	64.83077239990234	1
0	0.023476500064134598	64.83077239990234	1
0	0.023476500064134598	64.83077239990234	1
0	-0.9975212216377258	62.92783737182617	2
0	-0.9975212216377258	63.65745162963867	2
0	0.02672325074672699	64.93521118164062	2
0	0.02672325074672699	64.83077239990234	2
0	0.02672325074672699	64.83077239990234	2
0	0.02672325074672699	64.83077239990234	2
0	0.02672325074672699	64.83077239990234	2
0	0.02672325074672699	64.83077239990234	2
0	0.02672325074672699	64.83077239990234	2
0	0.02672325074672699	64.83077239990234	2
0	0.02672325074672699	64.83077239990234	2
0	0.02672325074672699	64.83077239990234	2
0	0.02672325074672699	64.83077239990234	2
0	0.02672325074672699	64.83077239990234	2
0	0.02672325074672699	64.83077239990234	2
0	0.02672325074672699	64.83077239990234	2
0	0.02672325074672699	64.83077239990234	2
0	0.02672325074672699	64.83077239990234	2
0	0.02672325074672699	64.83077239990234	2
0	0.02672325074672699	64.83077239990234	2
0	0.02672325074672699	64.83077239990234	2
0	0.02672325074672699	64.83077239990234	2
0	0.02672325074672699	64.83077239990234	2
0	0.02672325074672699	64.83077239990234	2
0	0.02672325074672699	64.83077239990234	2
0	0.02672325074672699	64.83077239990234	2
0	0.02672325074672699	64.83077239990234	2
0	0.02672325074672699	64.83077239990234	2
0	0.02672325074672699	64.83077239990234	2
0	0.02672325074672699	64.83077239990234	2
0	-0.9975212216377258	62.92783737182617	3
0	-0.9975212216377258	63.65745162963867	3
0	0.022727249190211296	64.93521118164062	3
0	0.022727249190211296	64.83077239990234	3
0	0.022727249190211296	64.83077239990234	3
0	0.022727249190211296	64.83077239990234	3
0	0.022727249190211296	64.83077239990234	3
0	0.022727249190211296	64.83077239990234	3
0	0.022727249190211296	64.83077239990234	3
