# num_workers = 32
# num_cells = 256
# seed_for_environment = 1001
# lr = 0.0003
# max_grad_norm = 1.0
# eval_rollout_length = 30
# scaling_factor = 1000
# frames_per_batch = 500
# sub_batch_size = 64
# num_epochs = 15
# clip_epsilon = 0.2
# gamma = 0.99
# lmbda = 0.95
# entropy_eps = 0.003
# env_reward_engineering = True
# env_minimum_number_of_qubits = 12
# log_name = None
# env_version = qecc/bbcode-ldpc-v0
# env_bit_flipping = True
# env_l = 6
# env_m = 6
# env_use_dict_observation = True
# env_number_of_decoder_iterations = 50
# env_number_of_samples = 50
# env_code_logging = False
# model_architecture = hybrid
# model_surrogate_model_path = /vol/bitbucket/osella/rl-qecc-data/supervisedLearning/2026-07-12_21-15-58/surrogate_6x6.pth
# model_use_pretrained_encoder = True
# index_to_unfreeze_encoder_updates = 200
# encoder_lr_factor = 0.1
# training_device = cpu
# Resolved arguments:
# Resolved_env_reward_engineering = True
# Resolved_env_bit_flipping = True
# Resolved_env_useDictObservation = True
# Resolved_env_code_logging = False
# Resolved_model_use_pretrained_encoder = True
# Resolved_trainingDevice = cpu
# Resolved_model_architecture = hybrid
# Just for information, not used in actual run: SLURM CPUS queried from os environment: 32
# Number of workers: 32
# Does torch identify cuda: False
evaluation number	reward	policy entropy	policy entropy aX	policy entropy bX	policy entropy aY	policy entropy bY	Encoder freeze	postAction_aX	postAction_bX	postAction_aY	postAction_bY
0	-0.8333333134651184	7.591275691986084	1.8970017433166504	1.9214019775390625	1.8536226749420166	1.9192489385604858	True	[0 0 0 0 1 0]	[0 1 0 0 0 0]	[0 0 0 0 0 1]	[0 0 0 1 0 0]
0	-1.0	7.72914981842041	1.9346576929092407	1.9389430284500122	1.9317395687103271	1.923809289932251	True	[0 0 0 1 1 0]	[0 1 0 1 0 0]	[0 0 0 0 0 1]	[0 0 0 0 0 0]
0	-0.8333333134651184	7.704545021057129	1.924532175064087	1.918677568435669	1.935308814048767	1.9260262250900269	True	[0 0 0 0 1 0]	[0 1 0 1 0 1]	[0 0 0 0 0 1]	[0 0 0 1 0 0]
0	-0.6666666865348816	7.738895416259766	1.9337879419326782	1.9329760074615479	1.9350066184997559	1.9371248483657837	True	[0 0 0 1 1 0]	[0 1 0 1 0 0]	[0 1 0 0 0 1]	[0 0 0 0 0 0]
0	-1.0	7.713360786437988	1.9278099536895752	1.9275126457214355	1.9302221536636353	1.9278161525726318	True	[0 0 0 0 1 0]	[0 1 0 1 0 0]	[0 1 0 0 0 1]	[0 0 0 1 0 0]
0	-1.0	7.727992057800293	1.9257516860961914	1.9344173669815063	1.9339772462844849	1.933846116065979	True	[0 0 0 1 1 0]	[0 1 0 1 0 1]	[0 1 0 0 0 1]	[0 0 0 1 0 1]
0	-1.0	7.706075668334961	1.9202651977539062	1.9223625659942627	1.9349346160888672	1.928513765335083	True	[0 0 0 0 1 0]	[0 0 0 1 0 1]	[0 0 0 0 0 1]	[0 0 0 1 0 0]
0	-1.0	7.706169128417969	1.91324782371521	1.9275355339050293	1.9354488849639893	1.9299367666244507	True	[0 0 0 1 1 0]	[0 1 0 1 0 1]	[0 1 0 0 0 1]	[0 0 1 1 0 0]
0	-1.0	7.701131343841553	1.92678701877594	1.9206106662750244	1.9291492700576782	1.9245842695236206	True	[0 0 0 0 1 0]	[0 1 0 1 0 0]	[0 0 0 0 0 1]	[0 0 1 1 0 1]
0	-1.0	7.714345932006836	1.9143187999725342	1.930396556854248	1.9358277320861816	1.9338024854660034	True	[0 0 0 1 1 0]	[0 1 0 1 0 1]	[0 0 0 0 0 1]	[0 0 1 1 0 0]
0	-1.0	7.69967794418335	1.9232761859893799	1.9200944900512695	1.9282147884368896	1.9280925989151	True	[0 0 0 0 1 0]	[0 1 0 1 0 0]	[0 1 0 0 0 1]	[0 0 1 1 0 1]
0	-1.0	7.715107440948486	1.918857455253601	1.928647756576538	1.9356168508529663	1.9319852590560913	True	[0 0 0 1 1 0]	[0 1 0 1 0 1]	[0 1 0 0 0 1]	[0 0 1 1 0 0]
0	-0.6666666865348816	7.700621604919434	1.9287177324295044	1.9183169603347778	1.9292160272598267	1.9243706464767456	True	[0 0 0 0 1 0]	[0 1 0 1 0 1]	[0 1 0 0 0 1]	[0 0 1 1 0 1]
0	-1.0	7.71915340423584	1.9266762733459473	1.9207953214645386	1.9353911876678467	1.9362907409667969	True	[0 0 0 1 1 0]	[0 0 0 1 0 1]	[0 1 0 0 1 1]	[1 0 1 1 0 1]
0	-1.0	7.6967997550964355	1.9118071794509888	1.927795648574829	1.9358625411987305	1.9213342666625977	True	[0 0 0 0 1 0]	[0 0 0 1 0 1]	[0 0 0 0 1 1]	[1 0 1 1 0 0]
0	-0.6666666865348816	7.7110185623168945	1.9243366718292236	1.929033875465393	1.9294452667236328	1.928202748298645	True	[0 0 0 1 1 0]	[0 0 0 1 0 1]	[0 0 0 0 1 1]	[1 0 1 1 0 1]
0	-1.0	7.701694488525391	1.910238265991211	1.9317171573638916	1.930816650390625	1.9289225339889526	True	[0 0 0 0 1 0]	[0 0 0 1 0 1]	[0 0 0 0 1 1]	[1 0 1 1 0 0]
0	-0.6666666865348816	7.712618827819824	1.9209692478179932	1.9304417371749878	1.932342529296875	1.9288653135299683	True	[0 0 0 1 1 0]	[0 0 0 1 0 1]	[0 0 0 0 1 1]	[1 0 1 1 0 1]
0	-0.6666666865348816	7.69968318939209	1.910705327987671	1.9321397542953491	1.9318139553070068	1.9250237941741943	True	[0 0 0 0 1 0]	[0 0 0 1 0 1]	[0 1 0 0 1 1]	[1 0 1 1 0 0]
0	-1.0	7.716653347015381	1.9215885400772095	1.9338396787643433	1.9320192337036133	1.9292057752609253	True	[0 0 0 1 1 0]	[0 0 0 1 0 1]	[0 1 0 0 1 1]	[1 0 1 1 0 1]
0	-0.6666666865348816	7.703947067260742	1.9140946865081787	1.9278759956359863	1.9360828399658203	1.9258939027786255	True	[0 0 0 0 1 0]	[0 0 0 1 0 1]	[0 1 0 0 1 1]	[1 0 1 1 0 0]
0	-1.0	7.717970848083496	1.9228399991989136	1.9320592880249023	1.9339179992675781	1.9291534423828125	True	[0 0 0 1 1 0]	[0 0 0 1 0 1]	[0 1 0 0 1 1]	[1 0 1 1 0 1]
0	-1.0	7.697509288787842	1.9128661155700684	1.9262335300445557	1.935802936553955	1.9226069450378418	True	[0 0 0 0 1 0]	[0 0 0 1 0 1]	[0 0 0 0 1 1]	[1 0 1 1 0 0]
0	-1.0	7.7106242179870605	1.9237737655639648	1.9287290573120117	1.9301749467849731	1.9279465675354004	True	[0 0 0 1 1 0]	[0 0 0 1 0 0]	[0 0 0 0 1 1]	[1 0 1 1 0 1]
0	-1.0	7.708012580871582	1.9200708866119385	1.9237560033798218	1.931957483291626	1.9322278499603271	True	[0 0 0 0 1 0]	[0 0 0 1 0 0]	[0 0 0 0 1 1]	[1 0 1 1 0 0]
0	-1.0	7.701229572296143	1.9219799041748047	1.9269121885299683	1.9242897033691406	1.92804753780365	True	[0 0 0 1 1 0]	[0 0 0 1 0 0]	[0 0 0 0 1 1]	[1 0 1 1 0 1]
0	-1.0	7.713456153869629	1.9212007522583008	1.9284018278121948	1.9309649467468262	1.9328882694244385	True	[0 0 0 0 1 0]	[0 0 0 1 0 0]	[0 0 0 0 1 1]	[1 0 1 1 0 0]
0	-0.6666666865348816	7.7015838623046875	1.9221885204315186	1.927405834197998	1.9228194952011108	1.92917001247406	True	[0 0 0 1 1 0]	[0 0 0 1 0 1]	[0 0 0 0 1 1]	[1 0 1 1 0 1]
0	-1.0	7.699843406677246	1.9083510637283325	1.9316062927246094	1.9319714307785034	1.9279147386550903	True	[0 0 0 0 1 0]	[0 0 0 1 0 1]	[0 0 0 0 1 1]	[1 0 1 1 0 0]
0	-0.6666666865348816	7.714188098907471	1.9254904985427856	1.9292364120483398	1.9282845258712769	1.9311766624450684	True	[0 0 0 1 1 0]	[0 0 0 1 0 1]	[0 0 0 0 1 1]	[1 0 1 1 0 1]
1	-0.6666666865348816	7.1010942459106445	1.8769886493682861	1.7252390384674072	1.6817601919174194	1.8171062469482422	True	[0 0 1 0 0 0]	[1 0 0 0 0 0]	[1 0 0 0 0 0]	[0 0 0 0 0 1]
