@willow03 CPU 16 13.00
@willow03 MEM 15809 9636
@willow03 GPU 0, 85, 4096
@willow03 PS 2136377  0.1 11688 systemd
@willow03 PS 2136378  0.0  3404 (sd-pam)
@willow03 PS 2136390  0.0  6756 pipewire
@willow03 PS 2136391  0.0  4812 pipewire
@willow03 PS 2136392  0.0 12844 wireplumber
@willow03 PS 2136395  0.0  8264 pipewire-pulse
@willow03 PS 2136414  0.0  4204 dbus-daemon
@willow03 PS 2136449  0.0  3460 bash
@willow03 PS 2136454  0.0  2476 bash
@willow03 PS 2136464  0.0  1992 bash
@willow03 PS 2136469  0.0  1940 timeout
@willow03 PS 2136471 99.8 2143916 python
@willow03 PS 2136489  0.0  1928 timeout
@willow03 PS 2136491 99.9 2145412 python
@willow03 PS 2136513  0.0  1940 timeout
@willow03 PS 2136515 99.9 2179132 python
@willow03 PS 2136533  0.0  1924 timeout
@willow03 PS 2136535 99.9 2171724 python
@willow03 PS 2136841  0.0  5852 python
@willow03 PS 2136842  0.0  5904 python
@willow03 PS 2136843  0.0  5912 python
@willow03 PS 2136844  0.0  5928 python
@willow03 PS 2136845 86.0 442028 python
@willow03 PS 2136846 71.1 463044 python
@willow03 PS 2136847 60.3 440292 python
@willow03 PS 2136848 67.8 474376 python
@willow03 PS 2136849 45.4 441752 python
@willow03 PS 2136850 42.9 444048 python
@willow03 PS 2136851 72.5 437128 python
@willow03 PS 2136852 81.2 435520 python
@willow03 PS 2136853 93.8 442216 python
@willow03 PS 2136854 59.0 437216 python
@willow03 PS 2136855 38.9 437180 python
@willow03 PS 2136856 87.3 435608 python
@willow03 PS 2875586  0.0  2044 sleep
@willow03 PS 2879399  0.0  2040 sleep
@willow03 PS 2880410  0.0  6968 sshd
@willow03 PS 2880411  0.0  3576 bash
@willow03 PS 2880422  0.0  4624 ps
@willow03 PS 2880423  0.0  2316 sed
@willow03 SIZE 8 21,18
@willow03 SEEN 1785226753
