@willow18 CPU 16 9.07
@willow18 MEM 15809 9792
@willow18 GPU 0, 82, 4096
@willow18 PS  834728  0.1 11872 systemd
@willow18 PS  834729  0.0  3408 (sd-pam)
@willow18 PS  834748  0.0  8376 pipewire
@willow18 PS  834749  0.0  5960 pipewire
@willow18 PS  834750  0.0 15564 wireplumber
@willow18 PS  834753  0.0 10188 pipewire-pulse
@willow18 PS  834770  0.0  4076 dbus-daemon
@willow18 PS  834813  0.0  3440 bash
@willow18 PS  834818  0.0  2420 bash
@willow18 PS  834828  0.0  1996 bash
@willow18 PS  834833  0.0  1960 timeout
@willow18 PS  834835 99.9 2056680 python
@willow18 PS  834861  0.0  1956 timeout
@willow18 PS  834863 99.9 1977096 python
@willow18 PS  834885  0.0  1956 timeout
@willow18 PS  834887 99.9 2057440 python
@willow18 PS  834919  0.0  1960 timeout
@willow18 PS  834921 99.9 2029896 python
@willow18 PS  835224  0.0  5844 python
@willow18 PS  835225  0.0  5992 python
@willow18 PS  835226  0.0  5856 python
@willow18 PS  835227  0.0  5868 python
@willow18 PS  835228 27.7 282356 python
@willow18 PS  835229 93.8 278860 python
@willow18 PS  835230 30.2 264032 python
@willow18 PS  835231 62.9 276132 python
@willow18 PS  835232 22.3 272568 python
@willow18 PS  835233 74.2 263584 python
@willow18 PS  835234 32.0 272088 python
@willow18 PS  835235 47.1 269188 python
@willow18 PS  835236  8.8 278208 python
@willow18 PS  835237 29.1 262628 python
@willow18 PS  835238 41.8 271424 python
@willow18 PS  835239 74.4 291688 python
@willow18 PS 1576529  0.0  2080 sleep
@willow18 PS 1580334  0.0  2076 sleep
@willow18 PS 1580679  0.0  7056 sshd
@willow18 PS 1580680  0.0  3620 bash
@willow18 PS 1580691  100  4628 ps
@willow18 PS 1580692  0.0  2320 sed
@willow18 SIZE 8 21,18
@willow18 SEEN 1785226754
