@willow19 CPU 16 10.79
@willow19 MEM 15813 12198
@willow19 GPU 0, 82, 4096
@willow19 PS 3425377  0.1 11688 systemd
@willow19 PS 3425378  0.0  3356 (sd-pam)
@willow19 PS 3425390  0.0  6284 pipewire
@willow19 PS 3425391  0.0  4492 pipewire
@willow19 PS 3425393  0.0 13412 wireplumber
@willow19 PS 3425395  0.0  7696 pipewire-pulse
@willow19 PS 3425416  0.0  3876 dbus-daemon
@willow19 PS 3425449  0.0  2764 bash
@willow19 PS 3425455  0.0  2072 bash
@willow19 PS 3425472  0.0  1616 bash
@willow19 PS 3425477  0.0  1828 timeout
@willow19 PS 3425479 99.9 1907364 python
@willow19 PS 3425514  0.0  1824 timeout
@willow19 PS 3425516 99.9 1933440 python
@willow19 PS 3425535  0.0  1824 timeout
@willow19 PS 3425537 99.9 1921068 python
@willow19 PS 3425566  0.0  1832 timeout
@willow19 PS 3425568 99.9 1894424 python
@willow19 PS 3425806  0.0  4164 python
@willow19 PS 3425807  0.0  4188 python
@willow19 PS 3425808  0.0  4164 python
@willow19 PS 3425809  0.0  4008 python
@willow19 PS 3425810 48.7 336824 python
@willow19 PS 3425811 52.4 336076 python
@willow19 PS 3425812 45.8 334900 python
@willow19 PS 3425813 64.7 324100 python
@willow19 PS 3425814 41.4 326964 python
@willow19 PS 3425815 51.4 334512 python
@willow19 PS 3425816 22.1 332752 python
@willow19 PS 3425817 42.5 329020 python
@willow19 PS 3425818 77.1 337668 python
@willow19 PS 3425819 38.6 304996 python
@willow19 PS 3425820 65.2 312632 python
@willow19 PS 3425821 55.7 320688 python
@willow19 PS 4157812  0.0  2080 sleep
@willow19 PS 4157978  0.0  2072 sleep
@willow19 PS 4158670  0.0  7032 sshd
@willow19 PS 4158671  0.0  3568 bash
@willow19 PS 4158682  0.0  4628 ps
@willow19 PS 4158683  0.0  2324 sed
@willow19 SIZE 8 21,18
@willow19 SEEN 1785225899
