@beech07 CPU 16 10.12
@beech07 MEM 13864 10168
@beech07 GPU 1, 29, 4096
@beech07 PS 1944689  0.1 11668 systemd
@beech07 PS 1944698  0.0  3332 (sd-pam)
@beech07 PS 1944769  0.0  2944 bash
@beech07 PS 1944774  0.0  2196 bash
@beech07 PS 1944784  0.0  1928 bash
@beech07 PS 1944822  0.0  1696 timeout
@beech07 PS 1944824 99.9 1868584 python
@beech07 PS 1944846  0.0  1696 timeout
@beech07 PS 1944848 99.9 1849916 python
@beech07 PS 1944867  0.0  1696 timeout
@beech07 PS 1944869 99.9 1858052 python
@beech07 PS 1945130  0.0  3928 python
@beech07 PS 1945131  0.0  3976 python
@beech07 PS 1945132  0.0  4096 python
@beech07 PS 1945133  0.0  4048 python
@beech07 PS 1945134 38.4 336708 python
@beech07 PS 1945135 59.2 341884 python
@beech07 PS 1945136 38.7 338488 python
@beech07 PS 1945137 91.5 339608 python
@beech07 PS 1945138 71.2 339704 python
@beech07 PS 1945139 98.9 340964 python
@beech07 PS 1945140 31.1 335836 python
@beech07 PS 1945142 38.0 339132 python
@beech07 PS 1945143 72.3 363864 python
@beech07 PS 1945144 46.6 373584 python
@beech07 PS 1945145 72.0 380512 python
@beech07 PS 2685068  0.0  2080 sleep
@beech07 PS 2688587  0.0  2072 sleep
@beech07 PS 2691435  0.0  7028 sshd
@beech07 PS 2691436  0.0  3620 bash
@beech07 PS 2691447  0.0  4576 ps
@beech07 PS 2691448  0.0  2320 sed
@beech07 SIZE 6 21,18
@beech07 SEEN 1785226747
