# num_workers = 32
# num_cells = 256
# seed_for_environment = 2002
# lr = 0.0003
# max_grad_norm = 1.0
# eval_rollout_length = 30
# scaling_factor = 1000
# frames_per_batch = 500
# sub_batch_size = 64
# num_epochs = 15
# clip_epsilon = 0.2
# gamma = 0.99
# lmbda = 0.95
# entropy_eps = 0.003
# env_reward_engineering = True
# env_minimum_number_of_qubits = 12
# log_name = None
# env_version = qecc/bbcode-ldpc-v0
# env_bit_flipping = True
# env_l = 6
# env_m = 6
# env_use_dict_observation = True
# env_number_of_decoder_iterations = 50
# env_number_of_samples = 50
# env_code_logging = False
# model_architecture = hybrid
# model_surrogate_model_path = /vol/bitbucket/osella/rl-qecc-data/supervisedLearning/2026-07-12_21-15-58/surrogate_6x6.pth
# model_use_pretrained_encoder = False
# index_to_unfreeze_encoder_updates = 50
# encoder_lr_factor = 0.1
# training_device = cpu
# Resolved arguments:
# Resolved_env_reward_engineering = True
# Resolved_env_bit_flipping = True
# Resolved_env_useDictObservation = True
# Resolved_env_code_logging = False
# Resolved_model_use_pretrained_encoder = False
# Resolved_trainingDevice = cpu
# Resolved_model_architecture = hybrid
# Just for information, not used in actual run: SLURM CPUS queried from os environment: 32
# Number of workers: 32
# Does torch identify cuda: False
# encoder ***RANDOM WEIGHTS***
evaluation number	reward	policy entropy	policy entropy aX	policy entropy bX	policy entropy aY	policy entropy bY	Encoder freeze	postAction_aX	postAction_bX	postAction_aY	postAction_bY
0	0.13750000298023224	7.593207359313965	1.9265767335891724	1.9187631607055664	1.8091890811920166	1.9386787414550781	True	[0 0 0 0 0 1]	[0 0 0 1 0 0]	[0 0 0 0 1 0]	[1 0 0 0 0 0]
0	0.1274999976158142	7.685787677764893	1.9353508949279785	1.9171653985977173	1.8951399326324463	1.9381316900253296	True	[0 0 0 0 0 0]	[0 0 0 0 0 0]	[0 0 0 0 0 0]	[1 0 0 1 0 0]
0	-0.5	7.626544952392578	1.929206132888794	1.9125133752822876	1.8556379079818726	1.9291870594024658	True	[0 0 0 0 0 1]	[0 0 0 1 0 0]	[0 0 0 0 1 0]	[0 0 0 1 0 0]
0	0.125	7.679629325866699	1.9185672998428345	1.9131810665130615	1.915947437286377	1.9319331645965576	True	[0 0 1 0 0 1]	[0 0 0 0 0 0]	[0 1 0 0 1 0]	[0 0 0 0 0 0]
0	-0.5	7.688546180725098	1.9280588626861572	1.93330717086792	1.888331651687622	1.9388484954833984	True	[0 0 1 0 0 0]	[0 0 0 1 0 0]	[0 1 0 0 0 0]	[0 0 0 1 0 0]
0	-0.6666666865348816	7.714712619781494	1.929574728012085	1.937112808227539	1.9112474918365479	1.9367774724960327	True	[0 0 1 0 0 1]	[0 1 0 1 0 0]	[0 1 0 1 0 0]	[0 0 0 0 0 0]
0	-0.8333333134651184	7.695536136627197	1.918466567993164	1.94138503074646	1.898547887802124	1.9371365308761597	True	[0 0 1 0 0 0]	[0 1 0 0 0 0]	[0 1 0 0 0 0]	[0 0 0 1 0 0]
0	0.23499999940395355	7.710468769073486	1.922346591949463	1.9330283403396606	1.9173955917358398	1.937698245048523	True	[0 0 1 0 0 1]	[0 1 0 1 0 0]	[0 1 0 0 1 0]	[0 0 0 0 0 0]
0	-0.3333333432674408	7.699043273925781	1.9301093816757202	1.9382236003875732	1.8927021026611328	1.9380085468292236	True	[0 0 1 0 0 0]	[0 1 0 0 0 0]	[0 1 0 1 1 0]	[0 0 0 1 0 0]
0	0.30000001192092896	7.7027130126953125	1.9224326610565186	1.9385185241699219	1.91596519947052	1.925796627998352	True	[0 0 1 0 0 1]	[0 1 0 1 0 0]	[0 1 0 0 1 0]	[0 0 0 0 0 0]
0	-0.3333333432674408	7.70067024230957	1.9290956258773804	1.9382933378219604	1.8947099447250366	1.9385712146759033	True	[0 0 1 0 0 0]	[0 1 0 0 0 0]	[0 1 0 1 1 0]	[0 0 0 1 0 0]
0	0.3149999976158142	7.703611850738525	1.9225683212280273	1.938653826713562	1.916305661201477	1.9260839223861694	True	[0 0 1 0 0 1]	[0 1 0 1 0 0]	[0 1 0 0 1 0]	[0 0 0 0 0 0]
0	-0.3333333432674408	7.6974005699157715	1.9295138120651245	1.9376590251922607	1.8922104835510254	1.9380172491073608	True	[0 0 1 0 0 0]	[0 1 0 0 0 0]	[0 1 0 1 1 0]	[0 0 0 1 0 0]
0	0.26499998569488525	7.704777717590332	1.9230480194091797	1.938469648361206	1.9173473119735718	1.9259129762649536	True	[0 0 1 0 0 1]	[0 1 0 1 0 0]	[0 1 0 0 1 0]	[0 0 0 0 0 0]
0	-0.3333333432674408	7.6997575759887695	1.9299712181091309	1.9382152557373047	1.8934950828552246	1.9380760192871094	True	[0 0 1 0 0 0]	[0 1 0 0 0 0]	[0 1 0 1 1 0]	[0 0 0 1 0 0]
0	0.30000001192092896	7.704329490661621	1.9224412441253662	1.938737392425537	1.9167964458465576	1.9263544082641602	True	[0 0 1 0 0 1]	[0 1 0 1 0 0]	[0 1 0 0 1 0]	[0 0 0 0 0 0]
0	-0.3333333432674408	7.69727087020874	1.9293829202651978	1.9381601810455322	1.8916126489639282	1.9381152391433716	True	[0 0 1 0 0 0]	[0 1 0 0 0 0]	[0 1 0 1 1 0]	[0 0 0 1 0 0]
0	0.27000001072883606	7.703799724578857	1.922621250152588	1.9388929605484009	1.916327714920044	1.925958275794983	True	[0 0 1 0 0 1]	[0 1 0 1 0 0]	[0 1 0 0 1 0]	[0 0 0 0 0 0]
0	-0.3333333432674408	7.6996941566467285	1.9296011924743652	1.9381121397018433	1.8936995267868042	1.9382810592651367	True	[0 0 1 0 0 0]	[0 1 0 0 0 0]	[0 1 0 1 1 0]	[0 0 0 1 0 0]
0	0.30000001192092896	7.70449686050415	1.9226040840148926	1.9388738870620728	1.916757583618164	1.926261305809021	True	[0 0 1 0 0 1]	[0 1 0 1 0 0]	[0 1 0 0 1 0]	[0 0 0 0 0 0]
0	-0.3333333432674408	7.698484420776367	1.9293553829193115	1.9379348754882812	1.8930526971817017	1.938141107559204	True	[0 0 1 0 0 0]	[0 1 0 0 0 0]	[0 1 0 1 1 0]	[0 0 0 1 0 0]
0	0.26499998569488525	7.704140663146973	1.922973394393921	1.9383902549743652	1.916658878326416	1.9261181354522705	True	[0 0 1 0 0 1]	[0 1 0 1 0 0]	[0 1 0 0 1 0]	[0 0 0 0 0 0]
0	-0.3333333432674408	7.697673797607422	1.9288588762283325	1.938127040863037	1.89261794090271	1.9380704164505005	True	[0 0 1 0 0 0]	[0 1 0 0 0 0]	[0 1 0 1 1 0]	[0 0 0 1 0 0]
0	0.2549999952316284	7.704931259155273	1.9222593307495117	1.9385573863983154	1.9171675443649292	1.9269471168518066	True	[0 0 1 0 0 1]	[0 1 0 1 0 0]	[0 1 0 0 1 0]	[0 0 0 0 0 0]
0	-0.3333333432674408	7.698892116546631	1.9291839599609375	1.9379466772079468	1.8931999206542969	1.9385613203048706	True	[0 0 1 0 0 0]	[0 1 0 0 0 0]	[0 1 0 1 1 0]	[0 0 0 1 0 0]
0	0.2849999964237213	7.7029571533203125	1.9225906133651733	1.9385019540786743	1.9155292510986328	1.926335334777832	True	[0 0 1 0 0 1]	[0 1 0 1 0 0]	[0 1 0 0 1 0]	[0 0 0 0 0 0]
0	-0.3333333432674408	7.700219631195068	1.9294251203536987	1.9378575086593628	1.8939988613128662	1.9389381408691406	True	[0 0 1 0 0 0]	[0 1 0 0 0 0]	[0 1 0 1 1 0]	[0 0 0 1 0 0]
