# num_workers = 32
# num_cells = 256
# seed_for_environment = 1001
# lr = 0.0003
# max_grad_norm = 1.0
# eval_rollout_length = 30
# scaling_factor = 1000
# frames_per_batch = 500
# sub_batch_size = 64
# num_epochs = 15
# clip_epsilon = 0.2
# gamma = 0.99
# lmbda = 0.95
# entropy_eps = 0.003
# env_reward_engineering = True
# env_minimum_number_of_qubits = 12
# log_name = None
# env_version = qecc/bbcode-ldpc-v0
# env_bit_flipping = True
# env_l = 6
# env_m = 6
# env_use_dict_observation = True
# env_number_of_decoder_iterations = 50
# env_number_of_samples = 50
# env_code_logging = False
# model_architecture = hybrid
# model_surrogate_model_path = /vol/bitbucket/osella/rl-qecc-data/supervisedLearning/2026-07-12_21-15-58/surrogate_6x6.pth
# model_use_pretrained_encoder = False
# index_to_unfreeze_encoder_updates = 50
# encoder_lr_factor = 0.1
# training_device = cpu
# Resolved arguments:
# Resolved_env_reward_engineering = True
# Resolved_env_bit_flipping = True
# Resolved_env_useDictObservation = True
# Resolved_env_code_logging = False
# Resolved_model_use_pretrained_encoder = False
# Resolved_trainingDevice = cpu
# Resolved_model_architecture = hybrid
# Just for information, not used in actual run: SLURM CPUS queried from os environment: 32
# Number of workers: 32
# Does torch identify cuda: False
# encoder ***RANDOM WEIGHTS***
evaluation number	reward	policy entropy	policy entropy aX	policy entropy bX	policy entropy aY	policy entropy bY	Encoder freeze	postAction_aX	postAction_bX	postAction_aY	postAction_bY
0	-0.6666666865348816	7.694741249084473	1.928641438484192	1.9046834707260132	1.9429454803466797	1.918470859527588	True	[0 1 0 0 0 0]	[0 0 0 1 0 0]	[1 0 0 0 0 0]	[0 0 0 0 1 0]
0	-0.8333333134651184	7.736326217651367	1.9402854442596436	1.9218852519989014	1.9422717094421387	1.9318835735321045	True	[0 1 1 0 0 0]	[0 0 0 0 0 0]	[0 0 0 0 0 0]	[0 0 0 1 1 0]
0	-0.5	7.716097354888916	1.9381638765335083	1.9279179573059082	1.9326088428497314	1.9174065589904785	True	[0 1 0 0 0 0]	[0 0 0 1 0 0]	[1 0 0 0 0 0]	[0 0 0 1 0 0]
0	0.12250000238418579	7.728189468383789	1.9387515783309937	1.923250436782837	1.9409449100494385	1.925242304801941	True	[1 1 0 0 0 0]	[0 0 0 0 0 0]	[1 1 0 0 0 0]	[0 0 0 0 0 0]
0	-1.0	7.694924354553223	1.931353211402893	1.9036492109298706	1.9363799095153809	1.9235422611236572	True	[1 0 0 0 0 0]	[0 0 0 1 0 0]	[0 1 0 0 0 0]	[0 0 0 0 0 0]
0	-1.0	7.732431411743164	1.9315516948699951	1.9217009544372559	1.94062340259552	1.938555359840393	True	[1 0 0 0 1 0]	[0 0 0 0 0 0]	[0 0 0 0 0 0]	[0 0 1 0 0 0]
0	0.12250000238418579	7.732189655303955	1.9291229248046875	1.9255976676940918	1.942569613456726	1.9348993301391602	True	[1 0 0 0 0 0]	[0 0 0 1 0 0]	[1 0 0 0 0 0]	[0 0 1 0 1 0]
0	-1.0	7.699499607086182	1.9341771602630615	1.9028820991516113	1.9372667074203491	1.9251737594604492	True	[1 1 0 0 0 0]	[0 0 0 0 0 0]	[0 0 0 0 0 0]	[0 0 1 0 0 0]
0	0.13500000536441803	7.729152679443359	1.9309792518615723	1.9249590635299683	1.9406864643096924	1.9325275421142578	True	[1 0 0 0 0 0]	[0 0 0 1 0 0]	[1 0 0 0 0 0]	[0 0 1 0 1 0]
0	-1.0	7.699942111968994	1.9340946674346924	1.9027433395385742	1.9371925592422485	1.9259114265441895	True	[1 1 0 0 0 0]	[0 0 0 0 0 0]	[0 0 0 0 0 0]	[0 0 1 0 0 0]
0	-1.0	7.729905128479004	1.9317870140075684	1.9252691268920898	1.9403735399246216	1.9324758052825928	True	[1 0 0 0 0 0]	[0 0 0 1 0 0]	[0 1 0 0 0 0]	[0 0 1 0 1 0]
0	-1.0	7.7205657958984375	1.9344782829284668	1.921765685081482	1.936896800994873	1.9274251461029053	True	[1 0 0 0 1 0]	[0 0 0 0 0 0]	[1 1 0 0 0 0]	[0 1 1 0 1 0]
0	-1.0	7.72150993347168	1.934700608253479	1.921015977859497	1.9316513538360596	1.934141993522644	True	[1 1 0 0 1 0]	[0 0 0 1 0 0]	[0 1 0 0 0 0]	[0 1 1 0 0 0]
0	-0.3333333432674408	7.71753454208374	1.9325323104858398	1.921313762664795	1.9270672798156738	1.9366211891174316	True	[1 0 0 0 1 0]	[0 0 0 0 0 0]	[1 1 0 0 0 0]	[0 1 1 1 0 0]
0	-1.0	7.7049360275268555	1.928979754447937	1.915780782699585	1.9308732748031616	1.9293020963668823	True	[1 1 0 0 1 0]	[0 0 0 1 0 0]	[0 1 0 0 0 0]	[0 1 1 1 1 0]
0	-1.0	7.713111877441406	1.9399371147155762	1.9274017810821533	1.9251396656036377	1.9206331968307495	True	[1 1 1 0 1 0]	[0 0 0 0 0 0]	[1 1 0 0 0 0]	[0 1 1 0 1 0]
