# num_workers = 4
# num_gpus = 1
# env_level_parallelism = 4
# num_cells = 256
# seed_for_environment = 546564
# lr = 0.0003
# max_grad_norm = 1.0
# eval_rollout_length = 30
# scaling_factor = 100
# frames_per_batch = 1000
# sub_batch_size = 64
# num_epochs = 10
# clip_epsilon = 0.2
# gamma = 0.99
# lmbda = 0.95
# entropy_eps = 0.0001
# reward_engineering = False
# minimum_number_of_qubits = 6
# log_name = experiment_1_.txt
# Number of workers: 4
# Does torch identify cuda: True
# Number of collectors: 1
# Collector device list: ['cuda:0']
evaluation number	reward	policy entropy	environment index
0	-0.9816843867301941	61.99573516845703	0
0	-0.8646647334098816	58.39521408081055	0
0	-0.8646647334098816	59.44645309448242	0
0	-0.8646647334098816	58.42719268798828	0
0	-0.9975212216377258	58.801300048828125	0
0	-0.9975212216377258	58.12687683105469	0
0	-0.9975212216377258	57.76958084106445	0
0	-0.9975212216377258	58.12687683105469	0
0	-0.9975212216377258	57.76958084106445	0
0	-0.9975212216377258	58.12687683105469	0
0	-0.9975212216377258	57.76958084106445	0
0	-0.9975212216377258	58.12687683105469	0
0	-0.9975212216377258	57.76958084106445	0
0	-0.9975212216377258	58.12687683105469	0
0	-0.9975212216377258	57.76958084106445	0
0	-0.9975212216377258	58.12687683105469	0
0	-0.9975212216377258	57.76958084106445	0
0	-0.9975212216377258	58.12687683105469	0
0	-0.9975212216377258	57.76958084106445	0
0	-0.9975212216377258	58.12687683105469	0
0	-0.9975212216377258	57.76958084106445	0
0	-0.9975212216377258	58.12687683105469	0
0	-0.9975212216377258	57.76958084106445	0
0	-0.9975212216377258	58.12687683105469	0
0	-0.9975212216377258	57.76958084106445	0
0	-0.9975212216377258	58.12687683105469	0
0	-0.9975212216377258	57.76958084106445	0
0	-0.9975212216377258	58.12687683105469	0
0	-0.9975212216377258	57.76958084106445	0
0	-0.9975212216377258	58.12687683105469	0
0	-0.9816843867301941	61.99573516845703	1
0	-0.8646647334098816	58.39521408081055	1
0	-0.8646647334098816	59.44645309448242	1
0	-0.8646647334098816	58.42719268798828	1
0	-0.9975212216377258	58.801300048828125	1
0	-0.9975212216377258	58.12687683105469	1
0	-0.9975212216377258	57.76958084106445	1
0	-0.9975212216377258	58.12687683105469	1
0	-0.9975212216377258	57.76958084106445	1
0	-0.9975212216377258	58.12687683105469	1
0	-0.9975212216377258	57.76958084106445	1
0	-0.9975212216377258	58.12687683105469	1
0	-0.9975212216377258	57.76958084106445	1
0	-0.9975212216377258	58.12687683105469	1
0	-0.9975212216377258	57.76958084106445	1
0	-0.9975212216377258	58.12687683105469	1
0	-0.9975212216377258	57.76958084106445	1
0	-0.9975212216377258	58.12687683105469	1
0	-0.9975212216377258	57.76958084106445	1
0	-0.9975212216377258	58.12687683105469	1
0	-0.9975212216377258	57.76958084106445	1
0	-0.9975212216377258	58.12687683105469	1
0	-0.9975212216377258	57.76958084106445	1
0	-0.9975212216377258	58.12687683105469	1
0	-0.9975212216377258	57.76958084106445	1
0	-0.9975212216377258	58.12687683105469	1
0	-0.9975212216377258	57.76958084106445	1
0	-0.9975212216377258	58.12687683105469	1
0	-0.9975212216377258	57.76958084106445	1
0	-0.9975212216377258	58.12687683105469	1
0	-0.9816843867301941	61.99573516845703	2
0	-0.8646647334098816	58.39521408081055	2
0	-0.8646647334098816	59.44645309448242	2
0	-0.8646647334098816	58.42719268798828	2
0	-0.9975212216377258	58.801300048828125	2
0	-0.9975212216377258	58.12687683105469	2
0	-0.9975212216377258	57.76958084106445	2
0	-0.9975212216377258	58.12687683105469	2
0	-0.9975212216377258	57.76958084106445	2
0	-0.9975212216377258	58.12687683105469	2
0	-0.9975212216377258	57.76958084106445	2
0	-0.9975212216377258	58.12687683105469	2
0	-0.9975212216377258	57.76958084106445	2
0	-0.9975212216377258	58.12687683105469	2
0	-0.9975212216377258	57.76958084106445	2
0	-0.9975212216377258	58.12687683105469	2
0	-0.9975212216377258	57.76958084106445	2
0	-0.9975212216377258	58.12687683105469	2
0	-0.9975212216377258	57.76958084106445	2
0	-0.9975212216377258	58.12687683105469	2
0	-0.9975212216377258	57.76958084106445	2
0	-0.9975212216377258	58.12687683105469	2
0	-0.9975212216377258	57.76958084106445	2
0	-0.9975212216377258	58.12687683105469	2
0	-0.9975212216377258	57.76958084106445	2
0	-0.9975212216377258	58.12687683105469	2
0	-0.9975212216377258	57.76958084106445	2
0	-0.9975212216377258	58.12687683105469	2
0	-0.9975212216377258	57.76958084106445	2
0	-0.9975212216377258	58.12687683105469	2
0	-0.9816843867301941	61.99573516845703	3
0	-0.8646647334098816	58.39521408081055	3
0	-0.8646647334098816	59.44645309448242	3
0	-0.8646647334098816	58.42719268798828	3
0	-0.9975212216377258	58.801300048828125	3
0	-0.9975212216377258	58.12687683105469	3
0	-0.9975212216377258	57.76958084106445	3
0	-0.9975212216377258	58.12687683105469	3
0	-0.9975212216377258	57.76958084106445	3
0	-0.9975212216377258	58.12687683105469	3
0	-0.9975212216377258	57.76958084106445	3
0	-0.9975212216377258	58.12687683105469	3
0	-0.9975212216377258	57.76958084106445	3
0	-0.9975212216377258	58.12687683105469	3
0	-0.9975212216377258	57.76958084106445	3
0	-0.9975212216377258	58.12687683105469	3
0	-0.9975212216377258	57.76958084106445	3
0	-0.9975212216377258	58.12687683105469	3
0	-0.9975212216377258	57.76958084106445	3
0	-0.9975212216377258	58.12687683105469	3
0	-0.9975212216377258	57.76958084106445	3
0	-0.9975212216377258	58.12687683105469	3
0	-0.9975212216377258	57.76958084106445	3
0	-0.9975212216377258	58.12687683105469	3
0	-0.9975212216377258	57.76958084106445	3
0	-0.9975212216377258	58.12687683105469	3
0	-0.9975212216377258	57.76958084106445	3
0	-0.9975212216377258	58.12687683105469	3
0	-0.9975212216377258	57.76958084106445	3
0	-0.9975212216377258	58.12687683105469	3
1	-0.9975212216377258	2.2569568157196045	0
1	-0.8646647334098816	2.3257944583892822	0
1	-0.8646647334098816	2.310269355773926	0
1	-0.9975212216377258	2.307995319366455	0
1	-0.8646647334098816	2.306535482406616	0
1	-0.9975212216377258	2.307995319366455	0
1	-0.8646647334098816	2.306535482406616	0
1	-0.9975212216377258	2.307995319366455	0
1	-0.8646647334098816	2.306535482406616	0
1	-0.9975212216377258	2.307995319366455	0
1	-0.8646647334098816	2.306535482406616	0
1	-0.9975212216377258	2.307995319366455	0
1	-0.8646647334098816	2.306535482406616	0
1	-0.9975212216377258	2.307995319366455	0
1	-0.8646647334098816	2.306535482406616	0
1	-0.9975212216377258	2.307995319366455	0
1	-0.8646647334098816	2.306535482406616	0
1	-0.9975212216377258	2.307995319366455	0
1	-0.8646647334098816	2.306535482406616	0
1	-0.9975212216377258	2.307995319366455	0
1	-0.8646647334098816	2.306535482406616	0
1	-0.9975212216377258	2.307995319366455	0
1	-0.8646647334098816	2.306535482406616	0
1	-0.9975212216377258	2.307995319366455	0
1	-0.8646647334098816	2.306535482406616	0
1	-0.9975212216377258	2.307995319366455	0
1	-0.8646647334098816	2.306535482406616	0
1	-0.9975212216377258	2.307995319366455	0
1	-0.8646647334098816	2.306535482406616	0
1	-0.9975212216377258	2.307995319366455	0
1	-0.9975212216377258	2.2569568157196045	1
1	-0.8646647334098816	2.3257944583892822	1
1	-0.8646647334098816	2.310269355773926	1
1	-0.9975212216377258	2.307995319366455	1
1	-0.8646647334098816	2.306535482406616	1
1	-0.9975212216377258	2.307995319366455	1
1	-0.8646647334098816	2.306535482406616	1
1	-0.9975212216377258	2.307995319366455	1
1	-0.8646647334098816	2.306535482406616	1
1	-0.9975212216377258	2.307995319366455	1
1	-0.8646647334098816	2.306535482406616	1
1	-0.9975212216377258	2.307995319366455	1
1	-0.8646647334098816	2.306535482406616	1
1	-0.9975212216377258	2.307995319366455	1
1	-0.8646647334098816	2.306535482406616	1
1	-0.9975212216377258	2.307995319366455	1
1	-0.8646647334098816	2.306535482406616	1
1	-0.9975212216377258	2.307995319366455	1
1	-0.8646647334098816	2.306535482406616	1
1	-0.9975212216377258	2.307995319366455	1
1	-0.8646647334098816	2.306535482406616	1
1	-0.9975212216377258	2.307995319366455	1
1	-0.8646647334098816	2.306535482406616	1
1	-0.9975212216377258	2.307995319366455	1
1	-0.8646647334098816	2.306535482406616	1
1	-0.9975212216377258	2.307995319366455	1
1	-0.8646647334098816	2.306535482406616	1
1	-0.9975212216377258	2.307995319366455	1
1	-0.8646647334098816	2.306535482406616	1
1	-0.9975212216377258	2.307995319366455	1
1	-0.9975212216377258	2.2569568157196045	2
1	-0.8646647334098816	2.3257944583892822	2
1	-0.8646647334098816	2.310269355773926	2
1	-0.9975212216377258	2.307995319366455	2
1	-0.8646647334098816	2.306535482406616	2
1	-0.9975212216377258	2.307995319366455	2
1	-0.8646647334098816	2.306535482406616	2
1	-0.9975212216377258	2.307995319366455	2
1	-0.8646647334098816	2.306535482406616	2
1	-0.9975212216377258	2.307995319366455	2
1	-0.8646647334098816	2.306535482406616	2
1	-0.9975212216377258	2.307995319366455	2
1	-0.8646647334098816	2.306535482406616	2
1	-0.9975212216377258	2.307995319366455	2
1	-0.8646647334098816	2.306535482406616	2
1	-0.9975212216377258	2.307995319366455	2
1	-0.8646647334098816	2.306535482406616	2
1	-0.9975212216377258	2.307995319366455	2
1	-0.8646647334098816	2.306535482406616	2
1	-0.9975212216377258	2.307995319366455	2
1	-0.8646647334098816	2.306535482406616	2
1	-0.9975212216377258	2.307995319366455	2
1	-0.8646647334098816	2.306535482406616	2
1	-0.9975212216377258	2.307995319366455	2
1	-0.8646647334098816	2.306535482406616	2
1	-0.9975212216377258	2.307995319366455	2
1	-0.8646647334098816	2.306535482406616	2
1	-0.9975212216377258	2.307995319366455	2
1	-0.8646647334098816	2.306535482406616	2
1	-0.9975212216377258	2.307995319366455	2
1	-0.9975212216377258	2.2569568157196045	3
1	-0.8646647334098816	2.3257944583892822	3
1	-0.8646647334098816	2.310269355773926	3
1	-0.9975212216377258	2.307995319366455	3
1	-0.8646647334098816	2.306535482406616	3
1	-0.9975212216377258	2.307995319366455	3
1	-0.8646647334098816	2.306535482406616	3
1	-0.9975212216377258	2.307995319366455	3
1	-0.8646647334098816	2.306535482406616	3
1	-0.9975212216377258	2.307995319366455	3
1	-0.8646647334098816	2.306535482406616	3
1	-0.9975212216377258	2.307995319366455	3
1	-0.8646647334098816	2.306535482406616	3
1	-0.9975212216377258	2.307995319366455	3
1	-0.8646647334098816	2.306535482406616	3
1	-0.9975212216377258	2.307995319366455	3
1	-0.8646647334098816	2.306535482406616	3
1	-0.9975212216377258	2.307995319366455	3
1	-0.8646647334098816	2.306535482406616	3
1	-0.9975212216377258	2.307995319366455	3
1	-0.8646647334098816	2.306535482406616	3
1	-0.9975212216377258	2.307995319366455	3
1	-0.8646647334098816	2.306535482406616	3
1	-0.9975212216377258	2.307995319366455	3
1	-0.8646647334098816	2.306535482406616	3
1	-0.9975212216377258	2.307995319366455	3
1	-0.8646647334098816	2.306535482406616	3
1	-0.9975212216377258	2.307995319366455	3
1	-0.8646647334098816	2.306535482406616	3
1	-0.9975212216377258	2.307995319366455	3
2	0.013486499898135662	2.770545721054077	0
2	-0.9816843867301941	12.83068561553955	0
2	-0.9975212216377258	11.977518081665039	0
2	-0.9975212216377258	10.722404479980469	0
2	-0.9975212216377258	10.882884979248047	0
2	-0.9975212216377258	10.722404479980469	0
2	-0.9975212216377258	10.882884979248047	0
2	-0.9975212216377258	10.722404479980469	0
2	-0.9975212216377258	10.882884979248047	0
2	-0.9975212216377258	10.722404479980469	0
2	-0.9975212216377258	10.882884979248047	0
2	-0.9975212216377258	10.722404479980469	0
2	-0.9975212216377258	10.882884979248047	0
2	-0.9975212216377258	10.722404479980469	0
2	-0.9975212216377258	10.882884979248047	0
2	-0.9975212216377258	10.722404479980469	0
2	-0.9975212216377258	10.882884979248047	0
2	-0.9975212216377258	10.722404479980469	0
2	-0.9975212216377258	10.882884979248047	0
2	-0.9975212216377258	10.722404479980469	0
2	-0.9975212216377258	10.882884979248047	0
2	-0.9975212216377258	10.722404479980469	0
2	-0.9975212216377258	10.882884979248047	0
2	-0.9975212216377258	10.722404479980469	0
2	-0.9975212216377258	10.882884979248047	0
2	-0.9975212216377258	10.722404479980469	0
2	-0.9975212216377258	10.882884979248047	0
2	-0.9975212216377258	10.722404479980469	0
2	-0.9975212216377258	10.882884979248047	0
2	-0.9975212216377258	10.722404479980469	0
2	0.013736249879002571	2.770545721054077	1
2	-0.9816843867301941	12.83068561553955	1
2	-0.9975212216377258	11.977518081665039	1
2	-0.9975212216377258	10.722404479980469	1
2	-0.9975212216377258	10.882884979248047	1
2	-0.9975212216377258	10.722404479980469	1
2	-0.9975212216377258	10.882884979248047	1
2	-0.9975212216377258	10.722404479980469	1
2	-0.9975212216377258	10.882884979248047	1
2	-0.9975212216377258	10.722404479980469	1
2	-0.9975212216377258	10.882884979248047	1
2	-0.9975212216377258	10.722404479980469	1
2	-0.9975212216377258	10.882884979248047	1
2	-0.9975212216377258	10.722404479980469	1
2	-0.9975212216377258	10.882884979248047	1
2	-0.9975212216377258	10.722404479980469	1
2	-0.9975212216377258	10.882884979248047	1
2	-0.9975212216377258	10.722404479980469	1
2	-0.9975212216377258	10.882884979248047	1
2	-0.9975212216377258	10.722404479980469	1
2	-0.9975212216377258	10.882884979248047	1
2	-0.9975212216377258	10.722404479980469	1
2	-0.9975212216377258	10.882884979248047	1
2	-0.9975212216377258	10.722404479980469	1
2	-0.9975212216377258	10.882884979248047	1
2	-0.9975212216377258	10.722404479980469	1
2	-0.9975212216377258	10.882884979248047	1
2	-0.9975212216377258	10.722404479980469	1
2	-0.9975212216377258	10.882884979248047	1
2	-0.9975212216377258	10.722404479980469	1
2	0.013736249879002571	2.770545721054077	2
2	-0.9816843867301941	12.83068561553955	2
2	-0.9975212216377258	11.977518081665039	2
