# num_workers = 15
# num_cells = 256
# seed_for_environment = 9999997
# lr = 0.0003
# max_grad_norm = 1.0
# eval_rollout_length = 30
# scaling_factor = 1000
# frames_per_batch = 500
# sub_batch_size = 64
# num_epochs = 15
# clip_epsilon = 0.2
# gamma = 0.99
# lmbda = 0.95
# entropy_eps = 0.03
# env_reward_engineering = True
# env_minimum_number_of_qubits = 12
# log_name = experiment_12_6_seed_9999997.txt
# env_error_range = geometric5
# env_version = qecc/bbcode-ldpc-v0
# env_bit_flipping = True
# env_l = 12
# env_m = 6
# env_use_dict_observation = True
# env_number_of_decoder_iterations = 50
# env_number_of_samples = 50
# env_code_logging = False
# env_reset_type = random3
# env_max_step = 30
# env_max_decoding_usage = 1073741824
# model_architecture = hybrid
# model_surrogate_model_path = /vol/bitbucket/osella/rl-qecc-data//supervisedLearning/sweep2/g5_mix_66-96-126_H7_s466555.pth
# model_use_pretrained_encoder = True
# index_to_unfreeze_encoder_updates = 20
# encoder_lr_factor = 0.1
# training_device = cpu
# Resolved arguments:
# Resolved_env_reward_engineering = True
# Resolved_env_bit_flipping = True
# Resolved_env_useDictObservation = True
# Resolved_env_code_logging = False
# Resolved_env_max_step = 30
# Resolved_env_max_decoding_usage = 1073741824
# Resolved_env_reset_type = random3
# Resolved_env_error_range = [np.float64(0.001), np.float64(0.003162), np.float64(0.01), np.float64(0.031623), np.float64(0.1)]
# Resolved_model_use_pretrained_encoder = True
# Resolved_trainingDevice = cpu
# Resolved_model_architecture = hybrid
# Just for information, not used in actual run: SLURM CPUS queried from os environment: 96
# Number of workers: 15
# Does torch identify cuda: False
evaluation number	time	reward	time	policy entropy	time	policy entropy aX	time	policy entropy bX	time	policy entropy aY	time	policy entropy bY	time	Encoder freeze	time	preAction_aX	time	preAction_bX	time	preAction_aY	time	preAction_bY	time	preAction_k	time	postAction_aX	time	postAction_bX	time	postAction_aY	time	postAction_bY	time	postAction_k	time
0	2026-08-09_17-23-49	-1.0	2026-08-09_17-23-49	8.98735237121582	2026-08-09_17-23-49	2.5559895038604736	2026-08-09_17-23-49	2.5530290603637695	2026-08-09_17-23-49	1.9355459213256836	2026-08-09_17-23-49	1.9427876472473145	2026-08-09_17-23-49	True	2026-08-09_17-23-49	[0 0 0 0 0 1 0 0 0 0 1 1]	2026-08-09_17-23-49	[0 0 0 0 0 0 0 0 0 0 0 0]	2026-08-09_17-23-49	[1 0 0 0 0 1]	2026-08-09_17-23-49	[1 0 1 0 0 0]	2026-08-09_17-23-49	[0]	2026-08-09_17-23-49	[0 0 0 0 1 1 0 0 0 0 1 1]	2026-08-09_17-23-49	[0 0 0 0 0 0 0 0 0 0 0 0]	2026-08-09_17-23-49	[1 0 0 0 0 1]	2026-08-09_17-23-49	[1 0 1 1 0 0]	2026-08-09_17-23-49	[0]	2026-08-09_17-23-49
0	2026-08-09_17-23-50	-1.0	2026-08-09_17-23-50	8.997712135314941	2026-08-09_17-23-50	2.558781385421753	2026-08-09_17-23-50	2.5565829277038574	2026-08-09_17-23-50	1.9382909536361694	2026-08-09_17-23-50	1.944056749343872	2026-08-09_17-23-50	True	2026-08-09_17-23-50	[0 0 0 0 1 1 0 0 0 0 1 1]	2026-08-09_17-23-50	[0 0 0 0 0 0 0 0 0 0 0 0]	2026-08-09_17-23-50	[1 0 0 0 0 1]	2026-08-09_17-23-50	[1 0 1 1 0 0]	2026-08-09_17-23-50	[0]	2026-08-09_17-23-50	[1 0 0 0 1 1 0 0 0 0 1 1]	2026-08-09_17-23-50	[0 0 0 0 0 0 0 0 0 0 0 0]	2026-08-09_17-23-50	[1 0 0 0 0 1]	2026-08-09_17-23-50	[1 0 1 0 0 0]	2026-08-09_17-23-50	[0]	2026-08-09_17-23-50
0	2026-08-09_17-23-51	-0.8333333134651184	2026-08-09_17-23-51	8.989615440368652	2026-08-09_17-23-51	2.557955265045166	2026-08-09_17-23-51	2.5553500652313232	2026-08-09_17-23-51	1.9346733093261719	2026-08-09_17-23-51	1.9416368007659912	2026-08-09_17-23-51	True	2026-08-09_17-23-51	[1 0 0 0 1 1 0 0 0 0 1 1]	2026-08-09_17-23-51	[0 0 0 0 0 0 0 0 0 0 0 0]	2026-08-09_17-23-51	[1 0 0 0 0 1]	2026-08-09_17-23-51	[1 0 1 0 0 0]	2026-08-09_17-23-51	[0]	2026-08-09_17-23-51	[0 0 0 0 1 1 0 0 0 0 1 1]	2026-08-09_17-23-51	[0 0 0 0 0 0 0 0 0 0 0 1]	2026-08-09_17-23-51	[1 0 0 0 0 1]	2026-08-09_17-23-51	[1 0 1 1 0 0]	2026-08-09_17-23-51	[2]	2026-08-09_17-23-51
0	2026-08-09_17-23-52	0.2742418646812439	2026-08-09_17-23-52	8.988301277160645	2026-08-09_17-23-52	2.553941011428833	2026-08-09_17-23-52	2.5498669147491455	2026-08-09_17-23-52	1.9424355030059814	2026-08-09_17-23-52	1.9420578479766846	2026-08-09_17-23-52	True	2026-08-09_17-23-52	[0 0 0 0 1 1 0 0 0 0 1 1]	2026-08-09_17-23-52	[0 0 0 0 0 0 0 0 0 0 0 1]	2026-08-09_17-23-52	[1 0 0 0 0 1]	2026-08-09_17-23-52	[1 0 1 1 0 0]	2026-08-09_17-23-52	[2]	2026-08-09_17-23-52	[1 0 0 0 1 1 0 0 0 0 1 1]	2026-08-09_17-23-52	[0 0 0 0 0 0 0 0 0 0 0 0]	2026-08-09_17-23-52	[1 0 0 1 0 1]	2026-08-09_17-23-52	[1 0 1 1 1 0]	2026-08-09_17-23-52	[14]	2026-08-09_17-23-52
0	2026-08-09_17-23-52	-1.0	2026-08-09_17-23-52	8.983358383178711	2026-08-09_17-23-52	2.5567476749420166	2026-08-09_17-23-52	2.555049419403076	2026-08-09_17-23-52	1.930934190750122	2026-08-09_17-23-52	1.9406275749206543	2026-08-09_17-23-52	True	2026-08-09_17-23-52	[1 0 0 0 1 1 0 0 0 0 1 1]	2026-08-09_17-23-52	[0 0 0 0 0 0 0 0 0 0 0 0]	2026-08-09_17-23-52	[1 0 0 1 0 1]	2026-08-09_17-23-52	[1 0 1 1 1 0]	2026-08-09_17-23-52	[14]	2026-08-09_17-23-52	[0 0 0 0 1 1 0 0 0 0 1 1]	2026-08-09_17-23-52	[0 0 0 0 0 0 0 0 0 0 0 0]	2026-08-09_17-23-52	[1 0 0 1 0 1]	2026-08-09_17-23-52	[1 0 1 0 1 0]	2026-08-09_17-23-52	[0]	2026-08-09_17-23-52
0	2026-08-09_17-23-52	0.24028649926185608	2026-08-09_17-23-52	8.996679306030273	2026-08-09_17-23-52	2.5615720748901367	2026-08-09_17-23-52	2.5557570457458496	2026-08-09_17-23-52	1.9414235353469849	2026-08-09_17-23-52	1.9379266500473022	2026-08-09_17-23-52	True	2026-08-09_17-23-52	[0 0 0 0 1 1 0 0 0 0 1 1]	2026-08-09_17-23-52	[0 0 0 0 0 0 0 0 0 0 0 0]	2026-08-09_17-23-52	[1 0 0 1 0 1]	2026-08-09_17-23-52	[1 0 1 0 1 0]	2026-08-09_17-23-52	[0]	2026-08-09_17-23-52	[1 0 0 0 1 1 0 0 0 0 1 1]	2026-08-09_17-23-52	[0 0 0 0 0 0 0 0 0 0 0 0]	2026-08-09_17-23-52	[1 0 0 1 0 1]	2026-08-09_17-23-52	[1 0 1 1 1 0]	2026-08-09_17-23-52	[14]	2026-08-09_17-23-52
0	2026-08-09_17-23-52	-1.0	2026-08-09_17-23-52	8.984959602355957	2026-08-09_17-23-52	2.558281660079956	2026-08-09_17-23-52	2.55264949798584	2026-08-09_17-23-52	1.932649850845337	2026-08-09_17-23-52	1.9413784742355347	2026-08-09_17-23-52	True	2026-08-09_17-23-52	[1 0 0 0 1 1 0 0 0 0 1 1]	2026-08-09_17-23-52	[0 0 0 0 0 0 0 0 0 0 0 0]	2026-08-09_17-23-52	[1 0 0 1 0 1]	2026-08-09_17-23-52	[1 0 1 1 1 0]	2026-08-09_17-23-52	[14]	2026-08-09_17-23-52	[0 0 0 0 1 1 0 0 0 0 1 1]	2026-08-09_17-23-52	[0 0 0 0 0 0 0 0 0 0 0 0]	2026-08-09_17-23-52	[1 0 0 1 0 1]	2026-08-09_17-23-52	[1 0 1 0 1 0]	2026-08-09_17-23-52	[0]	2026-08-09_17-23-52
0	2026-08-09_17-23-52	-0.8333333134651184	2026-08-09_17-23-52	8.996532440185547	2026-08-09_17-23-52	2.5613820552825928	2026-08-09_17-23-52	2.5557589530944824	2026-08-09_17-23-52	1.939172625541687	2026-08-09_17-23-52	1.9402186870574951	2026-08-09_17-23-52	True	2026-08-09_17-23-52	[0 0 0 0 1 1 0 0 0 0 1 1]	2026-08-09_17-23-52	[0 0 0 0 0 0 0 0 0 0 0 0]	2026-08-09_17-23-52	[1 0 0 1 0 1]	2026-08-09_17-23-52	[1 0 1 0 1 0]	2026-08-09_17-23-52	[0]	2026-08-09_17-23-52	[0 0 0 0 1 1 0 0 0 0 1 0]	2026-08-09_17-23-52	[0 0 0 0 0 0 0 0 0 0 0 0]	2026-08-09_17-23-52	[1 0 0 1 0 1]	2026-08-09_17-23-52	[1 0 1 1 1 0]	2026-08-09_17-23-52	[2]	2026-08-09_17-23-52
0	2026-08-09_17-23-52	-0.3333333432674408	2026-08-09_17-23-52	8.997541427612305	2026-08-09_17-23-52	2.560720920562744	2026-08-09_17-23-52	2.553724527359009	2026-08-09_17-23-52	1.9429000616073608	2026-08-09_17-23-52	1.9401955604553223	2026-08-09_17-23-52	True	2026-08-09_17-23-52	[0 0 0 0 1 1 0 0 0 0 1 0]	2026-08-09_17-23-52	[0 0 0 0 0 0 0 0 0 0 0 0]	2026-08-09_17-23-52	[1 0 0 1 0 1]	2026-08-09_17-23-52	[1 0 1 1 1 0]	2026-08-09_17-23-52	[2]	2026-08-09_17-23-52	[1 0 0 0 1 1 0 0 0 0 1 0]	2026-08-09_17-23-52	[0 0 0 0 0 0 0 0 0 0 0 0]	2026-08-09_17-23-52	[1 0 0 1 0 0]	2026-08-09_17-23-52	[1 0 1 0 1 0]	2026-08-09_17-23-52	[8]	2026-08-09_17-23-52
0	2026-08-09_17-23-52	-1.0	2026-08-09_17-23-52	8.995339393615723	2026-08-09_17-23-52	2.5608649253845215	2026-08-09_17-23-52	2.554914712905884	2026-08-09_17-23-52	1.942038655281067	2026-08-09_17-23-52	1.9375213384628296	2026-08-09_17-23-52	True	2026-08-09_17-23-52	[1 0 0 0 1 1 0 0 0 0 1 0]	2026-08-09_17-23-52	[0 0 0 0 0 0 0 0 0 0 0 0]	2026-08-09_17-23-52	[1 0 0 1 0 0]	2026-08-09_17-23-52	[1 0 1 0 1 0]	2026-08-09_17-23-52	[8]	2026-08-09_17-23-52	[1 0 0 0 1 1 0 0 0 1 1 0]	2026-08-09_17-23-52	[0 0 0 0 0 0 0 0 0 0 0 0]	2026-08-09_17-23-52	[1 0 0 1 0 0]	2026-08-09_17-23-52	[1 0 1 1 1 0]	2026-08-09_17-23-52	[0]	2026-08-09_17-23-52
0	2026-08-09_17-23-52	-1.0	2026-08-09_17-23-52	8.997123718261719	2026-08-09_17-23-52	2.5612053871154785	2026-08-09_17-23-52	2.5558059215545654	2026-08-09_17-23-52	1.9416735172271729	2026-08-09_17-23-52	1.9384392499923706	2026-08-09_17-23-52	True	2026-08-09_17-23-52	[1 0 0 0 1 1 0 0 0 1 1 0]	2026-08-09_17-23-52	[0 0 0 0 0 0 0 0 0 0 0 0]	2026-08-09_17-23-52	[1 0 0 1 0 0]	2026-08-09_17-23-52	[1 0 1 1 1 0]	2026-08-09_17-23-52	[0]	2026-08-09_17-23-52	[1 0 0 0 1 1 0 0 0 1 1 1]	2026-08-09_17-23-52	[0 0 0 0 0 0 0 0 0 0 0 0]	2026-08-09_17-23-52	[1 0 0 1 0 1]	2026-08-09_17-23-52	[1 0 1 0 1 0]	2026-08-09_17-23-52	[0]	2026-08-09_17-23-52
0	2026-08-09_17-23-52	-0.5	2026-08-09_17-23-52	9.002583503723145	2026-08-09_17-23-52	2.5635311603546143	2026-08-09_17-23-52	2.5574753284454346	2026-08-09_17-23-52	1.9418596029281616	2026-08-09_17-23-52	1.9397176504135132	2026-08-09_17-23-52	True	2026-08-09_17-23-52	[1 0 0 0 1 1 0 0 0 1 1 1]	2026-08-09_17-23-52	[0 0 0 0 0 0 0 0 0 0 0 0]	2026-08-09_17-23-52	[1 0 0 1 0 1]	2026-08-09_17-23-52	[1 0 1 0 1 0]	2026-08-09_17-23-52	[0]	2026-08-09_17-23-52	[0 0 0 0 1 1 0 0 0 1 1 1]	2026-08-09_17-23-52	[0 0 0 0 0 0 0 0 0 0 0 0]	2026-08-09_17-23-52	[1 0 0 1 0 1]	2026-08-09_17-23-52	[1 0 1 1 1 0]	2026-08-09_17-23-52	[6]	2026-08-09_17-23-52
0	2026-08-09_17-23-52	-1.0	2026-08-09_17-23-52	8.99610710144043	2026-08-09_17-23-52	2.5602211952209473	2026-08-09_17-23-52	2.551368236541748	2026-08-09_17-23-52	1.9411193132400513	2026-08-09_17-23-52	1.9433979988098145	2026-08-09_17-23-52	True	2026-08-09_17-23-52	[0 0 0 0 1 1 0 0 0 1 1 1]	2026-08-09_17-23-52	[0 0 0 0 0 0 0 0 0 0 0 0]	2026-08-09_17-23-52	[1 0 0 1 0 1]	2026-08-09_17-23-52	[1 0 1 1 1 0]	2026-08-09_17-23-52	[6]	2026-08-09_17-23-52	[1 0 0 0 1 1 0 0 0 1 1 1]	2026-08-09_17-23-52	[0 0 0 0 0 0 0 0 0 0 0 0]	2026-08-09_17-23-52	[1 0 0 1 0 1]	2026-08-09_17-23-52	[1 0 1 1 0 0]	2026-08-09_17-23-52	[0]	2026-08-09_17-23-52
0	2026-08-09_17-23-52	-1.0	2026-08-09_17-23-52	8.996414184570312	2026-08-09_17-23-52	2.5578675270080566	2026-08-09_17-23-52	2.5544605255126953	2026-08-09_17-23-52	1.9414499998092651	2026-08-09_17-23-52	1.9426363706588745	2026-08-09_17-23-52	True	2026-08-09_17-23-52	[1 0 0 0 1 1 0 0 0 1 1 1]	2026-08-09_17-23-52	[0 0 0 0 0 0 0 0 0 0 0 0]	2026-08-09_17-23-52	[1 0 0 1 0 1]	2026-08-09_17-23-52	[1 0 1 1 0 0]	2026-08-09_17-23-52	[0]	2026-08-09_17-23-52	[0 0 0 0 1 1 0 0 0 1 1 1]	2026-08-09_17-23-52	[0 0 0 0 0 0 0 0 0 0 0 1]	2026-08-09_17-23-52	[1 0 0 1 0 0]	2026-08-09_17-23-52	[1 0 1 0 0 0]	2026-08-09_17-23-52	[0]	2026-08-09_17-23-52
0	2026-08-09_17-23-52	-1.0	2026-08-09_17-23-52	8.991857528686523	2026-08-09_17-23-52	2.5547943115234375	2026-08-09_17-23-52	2.552189826965332	2026-08-09_17-23-52	1.942348599433899	2026-08-09_17-23-52	1.9425252676010132	2026-08-09_17-23-52	True	2026-08-09_17-23-52	[0 0 0 0 1 1 0 0 0 1 1 1]	2026-08-09_17-23-52	[0 0 0 0 0 0 0 0 0 0 0 1]	2026-08-09_17-23-52	[1 0 0 1 0 0]	2026-08-09_17-23-52	[1 0 1 0 0 0]	2026-08-09_17-23-52	[0]	2026-08-09_17-23-52	[1 0 0 0 1 1 0 0 0 1 1 1]	2026-08-09_17-23-52	[0 0 0 0 0 0 0 0 0 0 0 0]	2026-08-09_17-23-52	[1 0 1 1 0 0]	2026-08-09_17-23-52	[1 0 1 0 1 0]	2026-08-09_17-23-52	[0]	2026-08-09_17-23-52
0	2026-08-09_17-23-52	-0.5	2026-08-09_17-23-52	8.998903274536133	2026-08-09_17-23-52	2.56256103515625	2026-08-09_17-23-52	2.5545096397399902	2026-08-09_17-23-52	1.9416356086730957	2026-08-09_17-23-52	1.940197467803955	2026-08-09_17-23-52	True	2026-08-09_17-23-52	[1 0 0 0 1 1 0 0 0 1 1 1]	2026-08-09_17-23-52	[0 0 0 0 0 0 0 0 0 0 0 0]	2026-08-09_17-23-52	[1 0 1 1 0 0]	2026-08-09_17-23-52	[1 0 1 0 1 0]	2026-08-09_17-23-52	[0]	2026-08-09_17-23-52	[0 0 0 0 1 1 0 0 0 1 1 1]	2026-08-09_17-23-52	[0 0 0 0 0 0 0 0 0 0 0 0]	2026-08-09_17-23-52	[1 0 1 1 0 0]	2026-08-09_17-23-52	[1 0 1 1 1 0]	2026-08-09_17-23-52	[6]	2026-08-09_17-23-52
0	2026-08-09_17-23-53	-1.0	2026-08-09_17-23-53	8.993522644042969	2026-08-09_17-23-53	2.5587973594665527	2026-08-09_17-23-53	2.5512499809265137	2026-08-09_17-23-53	1.9421887397766113	2026-08-09_17-23-53	1.9412864446640015	2026-08-09_17-23-53	True	2026-08-09_17-23-53	[0 0 0 0 1 1 0 0 0 1 1 1]	2026-08-09_17-23-53	[0 0 0 0 0 0 0 0 0 0 0 0]	2026-08-09_17-23-53	[1 0 1 1 0 0]	2026-08-09_17-23-53	[1 0 1 1 1 0]	2026-08-09_17-23-53	[6]	2026-08-09_17-23-53	[1 0 0 0 1 1 0 0 0 1 1 1]	2026-08-09_17-23-53	[0 0 0 0 0 0 0 0 0 0 0 0]	2026-08-09_17-23-53	[1 0 1 1 0 0]	2026-08-09_17-23-53	[1 0 1 0 1 0]	2026-08-09_17-23-53	[0]	2026-08-09_17-23-53
0	2026-08-09_17-23-53	-0.5	2026-08-09_17-23-53	9.001198768615723	2026-08-09_17-23-53	2.5622856616973877	2026-08-09_17-23-53	2.556831121444702	2026-08-09_17-23-53	1.9430373907089233	2026-08-09_17-23-53	1.93904447555542	2026-08-09_17-23-53	True	2026-08-09_17-23-53	[1 0 0 0 1 1 0 0 0 1 1 1]	2026-08-09_17-23-53	[0 0 0 0 0 0 0 0 0 0 0 0]	2026-08-09_17-23-53	[1 0 1 1 0 0]	2026-08-09_17-23-53	[1 0 1 0 1 0]	2026-08-09_17-23-53	[0]	2026-08-09_17-23-53	[0 0 0 0 1 1 0 0 0 1 1 1]	2026-08-09_17-23-53	[0 0 0 0 0 0 0 0 0 0 0 0]	2026-08-09_17-23-53	[1 0 1 1 0 0]	2026-08-09_17-23-53	[1 0 1 1 1 0]	2026-08-09_17-23-53	[6]	2026-08-09_17-23-53
0	2026-08-09_17-23-53	-1.0	2026-08-09_17-23-53	8.995742797851562	2026-08-09_17-23-53	2.560490608215332	2026-08-09_17-23-53	2.551563024520874	2026-08-09_17-23-53	1.942465901374817	2026-08-09_17-23-53	1.9412227869033813	2026-08-09_17-23-53	True	2026-08-09_17-23-53	[0 0 0 0 1 1 0 0 0 1 1 1]	2026-08-09_17-23-53	[0 0 0 0 0 0 0 0 0 0 0 0]	2026-08-09_17-23-53	[1 0 1 1 0 0]	2026-08-09_17-23-53	[1 0 1 1 1 0]	2026-08-09_17-23-53	[6]	2026-08-09_17-23-53	[1 0 0 0 1 1 0 0 0 1 1 1]	2026-08-09_17-23-53	[0 0 0 0 0 0 0 0 0 0 0 0]	2026-08-09_17-23-53	[1 0 0 1 0 0]	2026-08-09_17-23-53	[1 0 1 1 0 0]	2026-08-09_17-23-53	[0]	2026-08-09_17-23-53
0	2026-08-09_17-23-53	-1.0	2026-08-09_17-23-53	8.996528625488281	2026-08-09_17-23-53	2.558502674102783	2026-08-09_17-23-53	2.5552539825439453	2026-08-09_17-23-53	1.940832257270813	2026-08-09_17-23-53	1.941939353942871	2026-08-09_17-23-53	True	2026-08-09_17-23-53	[1 0 0 0 1 1 0 0 0 1 1 1]	2026-08-09_17-23-53	[0 0 0 0 0 0 0 0 0 0 0 0]	2026-08-09_17-23-53	[1 0 0 1 0 0]	2026-08-09_17-23-53	[1 0 1 1 0 0]	2026-08-09_17-23-53	[0]	2026-08-09_17-23-53	[0 0 0 0 1 1 0 0 0 1 1 1]	2026-08-09_17-23-53	[0 0 0 0 0 0 0 0 0 0 0 1]	2026-08-09_17-23-53	[1 0 0 1 0 1]	2026-08-09_17-23-53	[1 0 1 0 0 0]	2026-08-09_17-23-53	[0]	2026-08-09_17-23-53
0	2026-08-09_17-23-53	-1.0	2026-08-09_17-23-53	8.996296882629395	2026-08-09_17-23-53	2.5576510429382324	2026-08-09_17-23-53	2.552586317062378	2026-08-09_17-23-53	1.944175362586975	2026-08-09_17-23-53	1.9418848752975464	2026-08-09_17-23-53	True	2026-08-09_17-23-53	[0 0 0 0 1 1 0 0 0 1 1 1]	2026-08-09_17-23-53	[0 0 0 0 0 0 0 0 0 0 0 1]	2026-08-09_17-23-53	[1 0 0 1 0 1]	2026-08-09_17-23-53	[1 0 1 0 0 0]	2026-08-09_17-23-53	[0]	2026-08-09_17-23-53	[0 0 0 0 1 1 0 1 0 1 1 1]	2026-08-09_17-23-53	[0 0 0 0 0 0 0 0 0 0 0 0]	2026-08-09_17-23-53	[1 0 1 1 0 1]	2026-08-09_17-23-53	[1 0 1 0 0 1]	2026-08-09_17-23-53	[0]	2026-08-09_17-23-53
0	2026-08-09_17-23-53	-1.0	2026-08-09_17-23-53	8.994942665100098	2026-08-09_17-23-53	2.563095808029175	2026-08-09_17-23-53	2.554525136947632	2026-08-09_17-23-53	1.9414383172988892	2026-08-09_17-23-53	1.935883641242981	2026-08-09_17-23-53	True	2026-08-09_17-23-53	[0 0 0 0 1 1 0 1 0 1 1 1]	2026-08-09_17-23-53	[0 0 0 0 0 0 0 0 0 0 0 0]	2026-08-09_17-23-53	[1 0 1 1 0 1]	2026-08-09_17-23-53	[1 0 1 0 0 1]	2026-08-09_17-23-53	[0]	2026-08-09_17-23-53	[0 0 0 0 1 1 0 1 0 1 1 0]	2026-08-09_17-23-53	[0 0 0 0 0 0 0 0 0 0 0 1]	2026-08-09_17-23-53	[1 0 1 1 0 1]	2026-08-09_17-23-53	[1 0 1 0 0 1]	2026-08-09_17-23-53	[0]	2026-08-09_17-23-53
0	2026-08-09_17-23-53	-0.6666666865348816	2026-08-09_17-23-53	8.983526229858398	2026-08-09_17-23-53	2.5546164512634277	2026-08-09_17-23-53	2.551632881164551	2026-08-09_17-23-53	1.938153862953186	2026-08-09_17-23-53	1.9391227960586548	2026-08-09_17-23-53	True	2026-08-09_17-23-53	[0 0 0 0 1 1 0 1 0 1 1 0]	2026-08-09_17-23-53	[0 0 0 0 0 0 0 0 0 0 0 1]	2026-08-09_17-23-53	[1 0 1 1 0 1]	2026-08-09_17-23-53	[1 0 1 0 0 1]	2026-08-09_17-23-53	[0]	2026-08-09_17-23-53	[0 0 0 1 1 1 0 1 0 1 1 0]	2026-08-09_17-23-53	[0 0 0 0 0 1 0 0 0 0 0 1]	2026-08-09_17-23-53	[1 0 0 1 0 1]	2026-08-09_17-23-53	[1 0 1 0 1 1]	2026-08-09_17-23-53	[4]	2026-08-09_17-23-53
0	2026-08-09_17-23-53	-0.6666666865348816	2026-08-09_17-23-53	9.000380516052246	2026-08-09_17-23-53	2.563042402267456	2026-08-09_17-23-53	2.5517256259918213	2026-08-09_17-23-53	1.9419583082199097	2026-08-09_17-23-53	1.9436537027359009	2026-08-09_17-23-53	True	2026-08-09_17-23-53	[0 0 0 1 1 1 0 1 0 1 1 0]	2026-08-09_17-23-53	[0 0 0 0 0 1 0 0 0 0 0 1]	2026-08-09_17-23-53	[1 0 0 1 0 1]	2026-08-09_17-23-53	[1 0 1 0 1 1]	2026-08-09_17-23-53	[4]	2026-08-09_17-23-53	[0 0 0 1 0 1 0 1 0 1 1 0]	2026-08-09_17-23-53	[0 0 0 0 0 1 0 0 0 0 0 0]	2026-08-09_17-23-53	[1 0 0 1 0 1]	2026-08-09_17-23-53	[1 0 1 0 1 1]	2026-08-09_17-23-53	[4]	2026-08-09_17-23-53
0	2026-08-09_17-23-53	-1.0	2026-08-09_17-23-53	8.99669361114502	2026-08-09_17-23-53	2.559968948364258	2026-08-09_17-23-53	2.549607992172241	2026-08-09_17-23-53	1.943471074104309	2026-08-09_17-23-53	1.9436451196670532	2026-08-09_17-23-53	True	2026-08-09_17-23-53	[0 0 0 1 0 1 0 1 0 1 1 0]	2026-08-09_17-23-53	[0 0 0 0 0 1 0 0 0 0 0 0]	2026-08-09_17-23-53	[1 0 0 1 0 1]	2026-08-09_17-23-53	[1 0 1 0 1 1]	2026-08-09_17-23-53	[4]	2026-08-09_17-23-53	[0 0 0 1 0 1 0 0 0 1 1 0]	2026-08-09_17-23-53	[0 0 0 0 0 1 0 0 0 0 0 1]	2026-08-09_17-23-53	[1 0 0 1 0 0]	2026-08-09_17-23-53	[1 1 1 0 1 1]	2026-08-09_17-23-53	[0]	2026-08-09_17-23-53
