# num_workers = 7
# num_cells = 256
# seed_for_environment = 2718281
# lr = 0.0003
# max_grad_norm = 1.0
# eval_rollout_length = 30
# scaling_factor = 1000
# frames_per_batch = 500
# sub_batch_size = 64
# num_epochs = 15
# clip_epsilon = 0.2
# gamma = 0.99
# lmbda = 0.95
# entropy_eps = 0.003
# env_reward_engineering = True
# env_minimum_number_of_qubits = 8
# log_name = search_9_6_seed_2718281
# env_error_range = linear5
# env_version = qecc/bbcode-ldpc-v0
# env_bit_flipping = True
# env_l = 9
# env_m = 6
# env_use_dict_observation = True
# env_number_of_decoder_iterations = 50
# env_number_of_samples = 50
# env_code_logging = False
# model_architecture = hybrid
# model_surrogate_model_path = /vol/bitbucket/osella/rl-qecc-data//supervisedLearning/2026-07-12_20-18-32/surrogate_6x6.pth
# model_use_pretrained_encoder = True
# index_to_unfreeze_encoder_updates = 10
# encoder_lr_factor = 0.1
# training_device = cpu
# Resolved arguments:
# Resolved_env_reward_engineering = True
# Resolved_env_bit_flipping = True
# Resolved_env_useDictObservation = True
# Resolved_env_code_logging = False
# Resolved_env_error_range = [np.float64(0.0001), np.float64(0.025075), np.float64(0.05005), np.float64(0.075025), np.float64(0.1)]
# Resolved_model_use_pretrained_encoder = True
# Resolved_trainingDevice = cpu
# Resolved_model_architecture = hybrid
# Just for information, not used in actual run: SLURM CPUS queried from os environment: 96
# Number of workers: 7
# Does torch identify cuda: False
evaluation number	reward	policy entropy	policy entropy aX	policy entropy bX	policy entropy aY	policy entropy bY	Encoder freeze	postAction_aX	postAction_bX	postAction_aY	postAction_bY
0	-1.0	8.43636417388916	2.291750192642212	2.2910404205322266	1.9217681884765625	1.931805968284607	True	[0 0 0 0 0 1 0 0 0]	[0 0 0 0 0 0 0 0 0]	[0 0 0 1 0 0]	[0 0 0 1 0 0]
0	-1.0	8.448140144348145	2.2980332374572754	2.2859883308410645	1.9351896047592163	1.928929090499878	True	[0 0 0 0 0 0 0 0 0]	[0 0 0 0 0 0 0 0 0]	[0 0 1 1 0 0]	[0 0 0 1 0 0]
0	-1.0	8.45920181274414	2.2975387573242188	2.289132595062256	1.9392791986465454	1.9332516193389893	True	[0 0 0 0 0 1 0 0 0]	[0 0 0 0 0 0 0 0 0]	[0 0 0 1 0 0]	[0 0 0 1 0 0]
0	-1.0	8.44906234741211	2.298657178878784	2.2848103046417236	1.9346535205841064	1.9309415817260742	True	[0 0 0 0 0 0 0 0 0]	[0 0 0 0 0 0 0 0 0]	[0 0 1 1 0 0]	[0 0 0 1 0 0]
0	-1.0	8.453879356384277	2.2977256774902344	2.286909580230713	1.9370356798171997	1.932208776473999	True	[0 0 0 0 0 1 0 0 0]	[0 0 0 0 0 0 0 0 0]	[0 0 0 1 0 0]	[0 0 0 1 0 0]
0	-1.0	8.440918922424316	2.2976791858673096	2.282046318054199	1.932841181755066	1.9283521175384521	True	[0 0 0 0 0 0 0 0 0]	[0 0 0 0 0 0 0 0 0]	[0 0 1 1 0 0]	[0 0 0 1 0 0]
0	-1.0	8.455278396606445	2.297379493713379	2.2859246730804443	1.9387428760528564	1.933231234550476	True	[0 0 0 0 0 1 0 0 0]	[0 0 0 0 0 0 0 0 0]	[1 0 1 1 0 0]	[0 0 0 1 0 0]
0	-1.0	8.450218200683594	2.2956364154815674	2.2835044860839844	1.9374252557754517	1.9336525201797485	True	[0 0 0 0 0 1 0 0 1]	[0 0 0 0 0 0 0 0 0]	[1 0 0 1 0 0]	[0 0 0 1 0 0]
0	-1.0	8.451461791992188	2.296079397201538	2.2849597930908203	1.937298059463501	1.93312406539917	True	[0 0 0 0 0 0 0 0 1]	[0 0 0 0 0 0 0 0 0]	[1 0 1 1 0 0]	[0 0 0 1 0 0]
0	-1.0	8.457747459411621	2.2974328994750977	2.2839629650115967	1.9385905265808105	1.937760829925537	True	[0 0 0 0 0 1 0 0 1]	[0 0 0 0 0 0 0 0 0]	[1 0 0 1 0 0]	[0 0 0 1 0 0]
