# num_workers = 96
# num_cells = 256
# seed_for_environment = 8080
# lr = 0.0003
# max_grad_norm = 1.0
# eval_rollout_length = 30
# scaling_factor = 1000
# frames_per_batch = 500
# sub_batch_size = 64
# num_epochs = 15
# clip_epsilon = 0.2
# gamma = 0.99
# lmbda = 0.95
# entropy_eps = 0.3
# env_reward_engineering = True
# env_minimum_number_of_qubits = 1
# log_name = None
# env_version = qecc/bbcode-ldpc-v0
# env_bit_flipping = True
# env_l = 12
# env_m = 6
# env_use_dict_observation = True
# env_number_of_decoder_iterations = 50
# env_number_of_samples = 50
# env_code_logging = True
# model_architecture = hybrid
# model_surrogate_model_path = /vol/bitbucket/osella/rl-qecc-data//supervisedLearning/2026-07-12_20-18-32/surrogate_6x6.pth
# index_to_unfreeze_encoder_updates = 1
# encoder_lr_factor = 0.1
# Just for information, not used in actual run: SLURM CPUS queried from os environment: 96
# Number of workers: 96
# Does torch identify cuda: False
evaluation number	reward	policy entropy	policy entropy aX	policy entropy bX	policy entropy aY	policy entropy bY	Encoder freeze
0	0.2549999952316284	8.930319786071777	2.5333380699157715	2.547058582305908	1.9276421070098877	1.9222816228866577	True
0	0.11999999731779099	8.975080490112305	2.5488481521606445	2.5541813373565674	1.9349322319030762	1.9371188879013062	True
0	0.5475000143051147	8.979059219360352	2.5481925010681152	2.5539257526397705	1.9422852993011475	1.934654712677002	True
0	0.4099999964237213	8.986395835876465	2.556879997253418	2.5581471920013428	1.9323110580444336	1.93905770778656	True
0	0.3474999964237213	8.980206489562988	2.5541486740112305	2.555126905441284	1.932155966758728	1.9387743473052979	True
0	0.3400000035762787	8.984338760375977	2.5560951232910156	2.555614709854126	1.9338595867156982	1.9387688636779785	True
0	0.3774999976158142	8.983766555786133	2.553765058517456	2.5551745891571045	1.935234546661377	1.939591884613037	True
0	0.3700000047683716	8.987601280212402	2.555391311645508	2.5585594177246094	1.9357917308807373	1.9378582239151	True
0	0.4099999964237213	8.982380867004395	2.5532445907592773	2.555178165435791	1.9343290328979492	1.939629316329956	True
0	0.3824999928474426	8.987529754638672	2.555162191390991	2.558324098587036	1.935910940170288	1.938132405281067	True
0	0.42750000953674316	8.982987403869629	2.5531933307647705	2.554866313934326	1.9343467950820923	1.9405806064605713	True
0	0.36500000953674316	8.98650074005127	2.554919958114624	2.5578055381774902	1.9357596635818481	1.9380160570144653	True
0	0.4074999988079071	8.986144065856934	2.5541772842407227	2.556649923324585	1.9354534149169922	1.9398632049560547	True
0	0.29750001430511475	8.988142013549805	2.5565731525421143	2.5578503608703613	1.9353184700012207	1.9384002685546875	True
0	0.42750000953674316	8.980062484741211	2.5557940006256104	2.552781820297241	1.9324421882629395	1.9390449523925781	True
0	0.30000001192092896	8.981714248657227	2.555269479751587	2.5554301738739014	1.9322651624679565	1.9387493133544922	True
0	0.4000000059604645	8.980403900146484	2.554659366607666	2.5534136295318604	1.9336636066436768	1.93866765499115	True
0	-1.0	8.977621078491211	2.5548923015594482	2.553251028060913	1.9312201738357544	1.9382572174072266	True
0	0.3700000047683716	8.97383975982666	2.5530295372009277	2.555675983428955	1.9243820905685425	1.9407517910003662	True
0	-1.0	8.983214378356934	2.5559918880462646	2.5550880432128906	1.9333704710006714	1.938763976097107	True
0	0.375	8.974936485290527	2.5541398525238037	2.556427001953125	1.9240442514419556	1.940325140953064	True
0	-1.0	8.99560832977295	2.555018901824951	2.559485912322998	1.9427831172943115	1.9383199214935303	True
0	0.30000001192092896	8.976022720336914	2.553436279296875	2.5543196201324463	1.9287396669387817	1.9395273923873901	True
0	0.29499998688697815	8.983957290649414	2.557265043258667	2.553663492202759	1.9357774257659912	1.9372507333755493	True
0	0.4350000023841858	8.977038383483887	2.5544822216033936	2.552184581756592	1.932487964630127	1.9378836154937744	True
0	0.3700000047683716	8.981208801269531	2.5564301013946533	2.5549793243408203	1.9308141469955444	1.9389857053756714	True
0	0.4099999964237213	8.979947090148926	2.553269386291504	2.5530881881713867	1.9347641468048096	1.9388258457183838	True
0	0.3824999928474426	8.982653617858887	2.5557727813720703	2.5555484294891357	1.9333399534225464	1.9379920959472656	True
0	0.39500001072883606	8.977311134338379	2.553554058074951	2.554370403289795	1.930303931236267	1.9390825033187866	True
0	0.3499999940395355	8.983641624450684	2.5558021068573	2.5564303398132324	1.9325727224349976	1.9388363361358643	True
1	0.42750000953674316	8.476678848266602	2.3353586196899414	2.471870183944702	1.8593013286590576	1.8101487159729004	False
1	0.12250000238418579	8.62296199798584	2.4936769008636475	2.3928000926971436	1.8858006000518799	1.8506840467453003	False
1	0.4625000059604645	8.571462631225586	2.395376443862915	2.474040985107422	1.8665037155151367	1.8355414867401123	False
