device: cuda; sizes: [(6, 6), (9, 6), (12, 6), (15, 3)]; curve loss on: [(6, 6), (9, 6), (12, 6), (15, 3)]; lr: 0.001; H: 4
loadCodeEvaluations: kept 895050 codes on the requested grid; dropped 1948461 records whose grid does not contain all its points
  size 6,6: 895050 codes (716040 train) curveLoss=True
loadCodeEvaluations: kept 2745739 codes on the requested grid; dropped 2681591 records whose grid does not contain all its points
  size 9,6: 2745739 codes (2196591 train) curveLoss=True
loadCodeEvaluations: kept 1353227 codes on the requested grid; dropped 457979 records whose grid does not contain all its points
  size 12,6: 1353227 codes (1082582 train) curveLoss=True
loadCodeEvaluations: kept 4412297 codes on the requested grid; dropped 458644 records whose grid does not contain all its points
  size 15,3: 4412297 codes (3529838 train) curveLoss=True
epoch 0: train 10.7115 | val 6,6: 11.6244 | 9,6: 9.6619 | 12,6: 8.5285 | 15,3: 11.6534
epoch 1: train 10.2983 | val 6,6: 11.1857 | 9,6: 9.5028 | 12,6: 8.4082 | 15,3: 11.6247
epoch 2: train 10.1797 | val 6,6: 11.0450 | 9,6: 9.4676 | 12,6: 8.3659 | 15,3: 11.5953
epoch 3: train 10.1363 | val 6,6: 10.9728 | 9,6: 9.4756 | 12,6: 8.3841 | 15,3: 11.5924
epoch 4: train 10.1120 | val 6,6: 10.9165 | 9,6: 9.4494 | 12,6: 8.3488 | 15,3: 11.5842
epoch 5: train 10.0984 | val 6,6: 10.9090 | 9,6: 9.4422 | 12,6: 8.3578 | 15,3: 11.5961
epoch 6: train 10.0909 | val 6,6: 10.8929 | 9,6: 9.4301 | 12,6: 8.3186 | 15,3: 11.5909
epoch 7: train 10.0686 | val 6,6: 11.0018 | 9,6: 9.4172 | 12,6: 8.3052 | 15,3: 11.5859
epoch 8: train 10.0659 | val 6,6: 10.8507 | 9,6: 9.3734 | 12,6: 8.2937 | 15,3: 11.6221
epoch 9: train 10.0495 | val 6,6: 10.8447 | 9,6: 9.3752 | 12,6: 8.3080 | 15,3: 11.5799
epoch 10: train 10.0414 | val 6,6: 10.8266 | 9,6: 9.3707 | 12,6: 8.2629 | 15,3: 11.5986
epoch 11: train 10.0288 | val 6,6: 10.8191 | 9,6: 9.3532 | 12,6: 8.2351 | 15,3: 11.5878
epoch 12: train 10.0112 | val 6,6: 10.7885 | 9,6: 9.3246 | 12,6: 8.1849 | 15,3: 11.5814
epoch 13: train 9.9993 | val 6,6: 10.7988 | 9,6: 9.3157 | 12,6: 8.1628 | 15,3: 11.5862
epoch 14: train 9.9806 | val 6,6: 10.7875 | 9,6: 9.2997 | 12,6: 8.1427 | 15,3: 11.5733
epoch 15: train 9.9756 | val 6,6: 10.7806 | 9,6: 9.2850 | 12,6: 8.1449 | 15,3: 11.5830
epoch 16: train 9.9739 | val 6,6: 10.7503 | 9,6: 9.2880 | 12,6: 8.1540 | 15,3: 11.5750
epoch 17: train 9.9662 | val 6,6: 10.7511 | 9,6: 9.2855 | 12,6: 8.1586 | 15,3: 11.6020
epoch 18: train 9.9633 | val 6,6: 10.7418 | 9,6: 9.2802 | 12,6: 8.1324 | 15,3: 11.5701
epoch 19: train 9.9586 | val 6,6: 10.7429 | 9,6: 9.2860 | 12,6: 8.1448 | 15,3: 11.5809
epoch 20: train 9.9553 | val 6,6: 10.7457 | 9,6: 9.3010 | 12,6: 8.1334 | 15,3: 11.5670
epoch 21: train 9.9534 | val 6,6: 10.7289 | 9,6: 9.2715 | 12,6: 8.1273 | 15,3: 11.5672
epoch 22: train 9.9515 | val 6,6: 10.7277 | 9,6: 9.2823 | 12,6: 8.1422 | 15,3: 11.5637
epoch 23: train 9.9481 | val 6,6: 10.7464 | 9,6: 9.2865 | 12,6: 8.1397 | 15,3: 11.5671
epoch 24: train 9.9450 | val 6,6: 10.7185 | 9,6: 9.2694 | 12,6: 8.1307 | 15,3: 11.5522
epoch 25: train 9.9425 | val 6,6: 10.7181 | 9,6: 9.2704 | 12,6: 8.1208 | 15,3: 11.5590
epoch 26: train 9.9404 | val 6,6: 10.7250 | 9,6: 9.2736 | 12,6: 8.1260 | 15,3: 11.5611
epoch 27: train 9.9375 | val 6,6: 10.7291 | 9,6: 9.2728 | 12,6: 8.1310 | 15,3: 11.5539
