device: cuda; sizes: [(6, 6), (9, 6), (12, 6), (15, 3)]; curve loss on: [(6, 6), (9, 6), (12, 6), (15, 3)]; lr: 0.001; H: 4
loadCodeEvaluations: kept 895050 codes on the requested grid; dropped 1948461 records whose grid does not contain all its points
  size 6,6: 895050 codes (716040 train) curveLoss=True
loadCodeEvaluations: kept 2745739 codes on the requested grid; dropped 2681591 records whose grid does not contain all its points
  size 9,6: 2745739 codes (2196591 train) curveLoss=True
loadCodeEvaluations: kept 1353227 codes on the requested grid; dropped 457979 records whose grid does not contain all its points
  size 12,6: 1353227 codes (1082582 train) curveLoss=True
loadCodeEvaluations: kept 4412297 codes on the requested grid; dropped 458644 records whose grid does not contain all its points
  size 15,3: 4412297 codes (3529838 train) curveLoss=True
epoch 0: train 10.6878 | val 6,6: 11.4710 | 9,6: 9.6593 | 12,6: 8.5231 | 15,3: 11.7035
epoch 1: train 10.2963 | val 6,6: 11.2786 | 9,6: 9.6104 | 12,6: 8.4523 | 15,3: 11.6813
epoch 2: train 10.2204 | val 6,6: 11.2092 | 9,6: 9.5032 | 12,6: 8.3932 | 15,3: 11.6481
epoch 3: train 10.1913 | val 6,6: 11.1416 | 9,6: 9.4988 | 12,6: 8.3594 | 15,3: 11.6315
epoch 4: train 10.1674 | val 6,6: 11.1173 | 9,6: 9.5220 | 12,6: 8.3584 | 15,3: 11.6334
epoch 5: train 10.1537 | val 6,6: 11.0523 | 9,6: 9.4888 | 12,6: 8.3457 | 15,3: 11.6298
epoch 6: train 10.1399 | val 6,6: 11.1168 | 9,6: 9.4919 | 12,6: 8.3435 | 15,3: 11.6309
epoch 7: train 10.1357 | val 6,6: 11.0334 | 9,6: 9.4819 | 12,6: 8.3224 | 15,3: 11.6217
epoch 8: train 10.1220 | val 6,6: 11.0152 | 9,6: 9.4768 | 12,6: 8.2820 | 15,3: 11.6225
epoch 9: train 10.1121 | val 6,6: 11.0276 | 9,6: 9.4699 | 12,6: 8.2256 | 15,3: 11.6259
epoch 10: train 10.0978 | val 6,6: 11.0055 | 9,6: 9.4578 | 12,6: 8.2114 | 15,3: 11.6386
epoch 11: train 10.0904 | val 6,6: 10.9850 | 9,6: 9.4639 | 12,6: 8.2452 | 15,3: 11.6281
epoch 12: train 10.0835 | val 6,6: 10.9901 | 9,6: 9.4508 | 12,6: 8.1880 | 15,3: 11.6471
epoch 13: train 10.0791 | val 6,6: 11.0285 | 9,6: 9.4528 | 12,6: 8.2126 | 15,3: 11.6225
epoch 14: train 10.0730 | val 6,6: 10.9650 | 9,6: 9.4412 | 12,6: 8.1998 | 15,3: 11.6426
epoch 15: train 10.0659 | val 6,6: 10.9698 | 9,6: 9.4348 | 12,6: 8.1603 | 15,3: 11.6242
epoch 16: train 10.0608 | val 6,6: 10.9542 | 9,6: 9.4264 | 12,6: 8.1569 | 15,3: 11.6239
epoch 17: train 10.0561 | val 6,6: 10.9497 | 9,6: 9.4230 | 12,6: 8.1389 | 15,3: 11.6290
epoch 18: train 10.0528 | val 6,6: 10.9483 | 9,6: 9.4102 | 12,6: 8.1289 | 15,3: 11.6179
epoch 19: train 10.0418 | val 6,6: 10.9813 | 9,6: 9.4110 | 12,6: 8.1302 | 15,3: 11.6254
epoch 20: train 10.0415 | val 6,6: 10.9427 | 9,6: 9.4131 | 12,6: 8.1216 | 15,3: 11.6142
epoch 21: train 10.0404 | val 6,6: 10.9488 | 9,6: 9.4078 | 12,6: 8.1222 | 15,3: 11.6270
epoch 22: train 10.0402 | val 6,6: 10.9258 | 9,6: 9.4109 | 12,6: 8.1125 | 15,3: 11.6227
epoch 23: train 10.0311 | val 6,6: 10.9326 | 9,6: 9.4017 | 12,6: 8.1156 | 15,3: 11.6119
epoch 24: train 10.0290 | val 6,6: 10.9188 | 9,6: 9.3997 | 12,6: 8.1072 | 15,3: 11.6141
epoch 25: train 10.0285 | val 6,6: 10.9196 | 9,6: 9.3958 | 12,6: 8.1029 | 15,3: 11.6187
epoch 26: train 10.0268 | val 6,6: 10.9122 | 9,6: 9.4014 | 12,6: 8.0974 | 15,3: 11.6232
epoch 27: train 10.0239 | val 6,6: 10.9120 | 9,6: 9.3982 | 12,6: 8.1017 | 15,3: 11.6207
epoch 28: train 10.0230 | val 6,6: 10.9102 | 9,6: 9.3909 | 12,6: 8.1105 | 15,3: 11.6171
epoch 29: train 10.0220 | val 6,6: 10.9019 | 9,6: 9.3857 | 12,6: 8.0987 | 15,3: 11.6153
epoch 30: train 10.0189 | val 6,6: 10.9056 | 9,6: 9.3805 | 12,6: 8.0951 | 15,3: 11.6424
epoch 31: train 10.0155 | val 6,6: 10.9055 | 9,6: 9.3847 | 12,6: 8.1017 | 15,3: 11.6151
epoch 32: train 10.0153 | val 6,6: 10.9022 | 9,6: 9.3763 | 12,6: 8.1004 | 15,3: 11.6189
epoch 33: train 10.0121 | val 6,6: 10.8927 | 9,6: 9.3792 | 12,6: 8.0956 | 15,3: 11.6297
