device: cuda; sizes: [(6, 6), (9, 6), (12, 6), (15, 3)]; curve loss on: [(6, 6), (9, 6), (12, 6), (15, 3)]; lr: 0.001; H: 3
loadCodeEvaluations: kept 895050 codes on the requested grid; dropped 1948461 records whose grid does not contain all its points
  size 6,6: 895050 codes (716040 train) curveLoss=True
loadCodeEvaluations: kept 2745739 codes on the requested grid; dropped 2681591 records whose grid does not contain all its points
  size 9,6: 2745739 codes (2196591 train) curveLoss=True
loadCodeEvaluations: kept 1353227 codes on the requested grid; dropped 457979 records whose grid does not contain all its points
  size 12,6: 1353227 codes (1082582 train) curveLoss=True
loadCodeEvaluations: kept 4412297 codes on the requested grid; dropped 458644 records whose grid does not contain all its points
  size 15,3: 4412297 codes (3529838 train) curveLoss=True
epoch 0: train 10.6969 | val 6,6: 11.5496 | 9,6: 9.6682 | 12,6: 8.5178 | 15,3: 11.7186
epoch 1: train 10.2836 | val 6,6: 11.1654 | 9,6: 9.5262 | 12,6: 8.4294 | 15,3: 11.6398
epoch 2: train 10.1778 | val 6,6: 11.0703 | 9,6: 9.4637 | 12,6: 8.3050 | 15,3: 11.6049
epoch 3: train 10.1306 | val 6,6: 11.0319 | 9,6: 9.4550 | 12,6: 8.2915 | 15,3: 11.6047
epoch 4: train 10.1068 | val 6,6: 10.9507 | 9,6: 9.4475 | 12,6: 8.2968 | 15,3: 11.6001
epoch 5: train 10.0833 | val 6,6: 10.9083 | 9,6: 9.4208 | 12,6: 8.2535 | 15,3: 11.5997
epoch 6: train 10.0679 | val 6,6: 10.9579 | 9,6: 9.4417 | 12,6: 8.2820 | 15,3: 11.6135
epoch 7: train 10.0657 | val 6,6: 10.8899 | 9,6: 9.4214 | 12,6: 8.2455 | 15,3: 11.6379
epoch 8: train 10.0532 | val 6,6: 10.8913 | 9,6: 9.4205 | 12,6: 8.2376 | 15,3: 11.6256
epoch 9: train 10.0486 | val 6,6: 10.8985 | 9,6: 9.4211 | 12,6: 8.1731 | 15,3: 11.5832
epoch 10: train 10.0269 | val 6,6: 10.8714 | 9,6: 9.4081 | 12,6: 8.1218 | 15,3: 11.5977
epoch 11: train 10.0119 | val 6,6: 10.8583 | 9,6: 9.3773 | 12,6: 8.1225 | 15,3: 11.5903
epoch 12: train 10.0096 | val 6,6: 10.8406 | 9,6: 9.3707 | 12,6: 8.1136 | 15,3: 11.5810
epoch 13: train 10.0001 | val 6,6: 10.8315 | 9,6: 9.3623 | 12,6: 8.1181 | 15,3: 11.5820
epoch 14: train 9.9963 | val 6,6: 10.8238 | 9,6: 9.3526 | 12,6: 8.1112 | 15,3: 11.5762
epoch 15: train 9.9925 | val 6,6: 10.8261 | 9,6: 9.3454 | 12,6: 8.1165 | 15,3: 11.5748
epoch 16: train 9.9844 | val 6,6: 10.8104 | 9,6: 9.3292 | 12,6: 8.1052 | 15,3: 11.5819
epoch 17: train 9.9820 | val 6,6: 10.8121 | 9,6: 9.3492 | 12,6: 8.1124 | 15,3: 11.5838
epoch 18: train 9.9794 | val 6,6: 10.8100 | 9,6: 9.3213 | 12,6: 8.1113 | 15,3: 11.5652
epoch 19: train 9.9760 | val 6,6: 10.7975 | 9,6: 9.3149 | 12,6: 8.1038 | 15,3: 11.5664
epoch 20: train 9.9801 | val 6,6: 10.7914 | 9,6: 9.3068 | 12,6: 8.0983 | 15,3: 11.5606
epoch 21: train 9.9700 | val 6,6: 10.8201 | 9,6: 9.3231 | 12,6: 8.1081 | 15,3: 11.5661
epoch 22: train 9.9711 | val 6,6: 10.7999 | 9,6: 9.3040 | 12,6: 8.0996 | 15,3: 11.5546
epoch 23: train 9.9623 | val 6,6: 10.8102 | 9,6: 9.3000 | 12,6: 8.1023 | 15,3: 11.5610
epoch 24: train 9.9615 | val 6,6: 10.7927 | 9,6: 9.3018 | 12,6: 8.0976 | 15,3: 11.5435
epoch 25: train 9.9582 | val 6,6: 10.7992 | 9,6: 9.2956 | 12,6: 8.1033 | 15,3: 11.5541
epoch 26: train 9.9588 | val 6,6: 10.7890 | 9,6: 9.3070 | 12,6: 8.0983 | 15,3: 11.5491
epoch 27: train 9.9578 | val 6,6: 10.8079 | 9,6: 9.3034 | 12,6: 8.1234 | 15,3: 11.5752
epoch 28: train 9.9554 | val 6,6: 10.7827 | 9,6: 9.2891 | 12,6: 8.1039 | 15,3: 11.5746
epoch 29: train 9.9595 | val 6,6: 10.7855 | 9,6: 9.2841 | 12,6: 8.0952 | 15,3: 11.5550
epoch 30: train 9.9518 | val 6,6: 10.7932 | 9,6: 9.2929 | 12,6: 8.1005 | 15,3: 11.5525
epoch 31: train 9.9482 | val 6,6: 10.7802 | 9,6: 9.2791 | 12,6: 8.0992 | 15,3: 11.5807
epoch 32: train 9.9452 | val 6,6: 10.7804 | 9,6: 9.2802 | 12,6: 8.0904 | 15,3: 11.5534
epoch 33: train 9.9458 | val 6,6: 10.7857 | 9,6: 9.2790 | 12,6: 8.0957 | 15,3: 11.5559
epoch 34: train 9.9442 | val 6,6: 10.7984 | 9,6: 9.2828 | 12,6: 8.0975 | 15,3: 11.5639
epoch 35: train 9.9447 | val 6,6: 10.7816 | 9,6: 9.2811 | 12,6: 8.0955 | 15,3: 11.5645
epoch 36: train 9.9460 | val 6,6: 10.7837 | 9,6: 9.2787 | 12,6: 8.0985 | 15,3: 11.5527
epoch 37: train 9.9468 | val 6,6: 10.7807 | 9,6: 9.3672 | 12,6: 8.1063 | 15,3: 11.5615
epoch 38: train 9.9378 | val 6,6: 10.7694 | 9,6: 9.2637 | 12,6: 8.0882 | 15,3: 11.5425
epoch 39: train 9.9422 | val 6,6: 10.7742 | 9,6: 9.2704 | 12,6: 8.0901 | 15,3: 11.5775
epoch 40: train 9.9389 | val 6,6: 10.7755 | 9,6: 9.2695 | 12,6: 8.0925 | 15,3: 11.5400
