device: cuda; sizes: [(6, 6), (9, 6), (12, 6), (15, 3)]; curve loss on: [(6, 6), (9, 6), (12, 6), (15, 3)]; lr: 0.001; H: 3
loadCodeEvaluations: kept 895050 codes on the requested grid; dropped 1948461 records whose grid does not contain all its points
  size 6,6: 895050 codes (716040 train) curveLoss=True
loadCodeEvaluations: kept 2745739 codes on the requested grid; dropped 2681591 records whose grid does not contain all its points
  size 9,6: 2745739 codes (2196591 train) curveLoss=True
loadCodeEvaluations: kept 1353227 codes on the requested grid; dropped 457979 records whose grid does not contain all its points
  size 12,6: 1353227 codes (1082582 train) curveLoss=True
loadCodeEvaluations: kept 4412297 codes on the requested grid; dropped 458644 records whose grid does not contain all its points
  size 15,3: 4412297 codes (3529838 train) curveLoss=True
epoch 0: train 10.6819 | val 6,6: 11.5793 | 9,6: 9.6648 | 12,6: 8.5297 | 15,3: 11.6754
epoch 1: train 10.3024 | val 6,6: 11.2701 | 9,6: 9.5483 | 12,6: 8.4504 | 15,3: 11.6478
epoch 2: train 10.2131 | val 6,6: 11.0905 | 9,6: 9.4949 | 12,6: 8.4028 | 15,3: 11.6277
epoch 3: train 10.1734 | val 6,6: 11.0728 | 9,6: 9.4761 | 12,6: 8.3764 | 15,3: 11.6481
epoch 4: train 10.1301 | val 6,6: 10.9913 | 9,6: 9.4383 | 12,6: 8.3041 | 15,3: 11.6116
epoch 5: train 10.0941 | val 6,6: 10.9968 | 9,6: 9.4191 | 12,6: 8.3553 | 15,3: 11.5950
epoch 6: train 10.0756 | val 6,6: 11.0052 | 9,6: 9.4394 | 12,6: 8.3025 | 15,3: 11.5954
epoch 7: train 10.0548 | val 6,6: 10.8712 | 9,6: 9.3446 | 12,6: 8.2066 | 15,3: 11.5841
epoch 8: train 10.0263 | val 6,6: 10.8527 | 9,6: 9.3323 | 12,6: 8.1788 | 15,3: 11.5850
epoch 9: train 10.0022 | val 6,6: 10.8257 | 9,6: 9.2986 | 12,6: 8.1527 | 15,3: 11.5871
epoch 10: train 9.9922 | val 6,6: 10.8239 | 9,6: 9.2970 | 12,6: 8.1516 | 15,3: 11.5767
epoch 11: train 9.9824 | val 6,6: 10.8204 | 9,6: 9.2908 | 12,6: 8.1778 | 15,3: 11.6375
epoch 12: train 9.9773 | val 6,6: 10.8161 | 9,6: 9.2854 | 12,6: 8.1509 | 15,3: 11.6081
epoch 13: train 9.9727 | val 6,6: 10.8002 | 9,6: 9.2812 | 12,6: 8.1435 | 15,3: 11.5770
epoch 14: train 9.9647 | val 6,6: 10.7962 | 9,6: 9.3112 | 12,6: 8.1378 | 15,3: 11.5878
epoch 15: train 9.9620 | val 6,6: 10.7810 | 9,6: 9.2661 | 12,6: 8.1438 | 15,3: 11.5773
epoch 16: train 9.9613 | val 6,6: 10.7879 | 9,6: 9.2766 | 12,6: 8.1325 | 15,3: 11.5757
epoch 17: train 9.9560 | val 6,6: 10.7925 | 9,6: 9.2826 | 12,6: 8.1278 | 15,3: 11.5761
epoch 18: train 9.9542 | val 6,6: 10.7953 | 9,6: 9.2690 | 12,6: 8.1334 | 15,3: 11.5747
epoch 19: train 9.9507 | val 6,6: 10.7768 | 9,6: 9.2635 | 12,6: 8.1339 | 15,3: 11.5741
epoch 20: train 9.9502 | val 6,6: 10.7721 | 9,6: 9.2658 | 12,6: 8.1371 | 15,3: 11.5686
epoch 21: train 9.9496 | val 6,6: 10.8225 | 9,6: 9.2702 | 12,6: 8.1233 | 15,3: 11.5669
epoch 22: train 9.9487 | val 6,6: 10.7720 | 9,6: 9.2622 | 12,6: 8.1226 | 15,3: 11.5590
epoch 23: train 9.9427 | val 6,6: 10.7637 | 9,6: 9.2626 | 12,6: 8.1357 | 15,3: 11.5744
epoch 24: train 9.9428 | val 6,6: 10.7581 | 9,6: 9.2578 | 12,6: 8.1110 | 15,3: 11.5594
epoch 25: train 9.9407 | val 6,6: 10.7721 | 9,6: 9.2640 | 12,6: 8.1425 | 15,3: 11.5814
epoch 26: train 9.9442 | val 6,6: 10.7556 | 9,6: 9.2636 | 12,6: 8.1134 | 15,3: 11.5682
epoch 27: train 9.9385 | val 6,6: 10.7503 | 9,6: 9.2562 | 12,6: 8.1143 | 15,3: 11.5690
epoch 28: train 9.9374 | val 6,6: 10.7467 | 9,6: 9.2561 | 12,6: 8.1103 | 15,3: 11.5643
epoch 29: train 9.9380 | val 6,6: 10.7466 | 9,6: 9.2590 | 12,6: 8.1124 | 15,3: 11.5585
epoch 30: train 9.9358 | val 6,6: 10.7478 | 9,6: 9.2535 | 12,6: 8.1113 | 15,3: 11.5642
epoch 31: train 9.9339 | val 6,6: 10.7586 | 9,6: 9.2631 | 12,6: 8.1232 | 15,3: 11.5650
epoch 32: train 9.9350 | val 6,6: 10.7432 | 9,6: 9.2549 | 12,6: 8.1091 | 15,3: 11.5555
epoch 33: train 9.9328 | val 6,6: 10.7485 | 9,6: 9.2570 | 12,6: 8.1131 | 15,3: 11.5534
epoch 34: train 9.9332 | val 6,6: 10.7596 | 9,6: 9.2652 | 12,6: 8.1224 | 15,3: 11.5745
epoch 35: train 9.9317 | val 6,6: 10.7577 | 9,6: 9.2592 | 12,6: 8.1148 | 15,3: 11.5634
epoch 36: train 9.9313 | val 6,6: 10.7427 | 9,6: 9.2584 | 12,6: 8.1240 | 15,3: 11.5628
