device: cuda; sizes: [(6, 6), (9, 6), (12, 6), (15, 3)]; curve loss on: [(6, 6), (9, 6), (12, 6), (15, 3)]; lr: 0.001; H: 3
loadCodeEvaluations: kept 895050 codes on the requested grid; dropped 1948461 records whose grid does not contain all its points
  size 6,6: 895050 codes (716040 train) curveLoss=True
loadCodeEvaluations: kept 2745739 codes on the requested grid; dropped 2681591 records whose grid does not contain all its points
  size 9,6: 2745739 codes (2196591 train) curveLoss=True
loadCodeEvaluations: kept 1353227 codes on the requested grid; dropped 457979 records whose grid does not contain all its points
  size 12,6: 1353227 codes (1082582 train) curveLoss=True
loadCodeEvaluations: kept 4412297 codes on the requested grid; dropped 458644 records whose grid does not contain all its points
  size 15,3: 4412297 codes (3529838 train) curveLoss=True
epoch 0: train 10.7405 | val 6,6: 11.6193 | 9,6: 9.7307 | 12,6: 8.5859 | 15,3: 11.6773
epoch 1: train 10.3099 | val 6,6: 11.1606 | 9,6: 9.5385 | 12,6: 8.4847 | 15,3: 11.5997
epoch 2: train 10.1772 | val 6,6: 11.1079 | 9,6: 9.5153 | 12,6: 8.3426 | 15,3: 11.6064
epoch 3: train 10.1396 | val 6,6: 11.0119 | 9,6: 9.4682 | 12,6: 8.3119 | 15,3: 11.5974
epoch 4: train 10.1144 | val 6,6: 10.9740 | 9,6: 9.5011 | 12,6: 8.3010 | 15,3: 11.6263
epoch 5: train 10.0962 | val 6,6: 10.9177 | 9,6: 9.4484 | 12,6: 8.2768 | 15,3: 11.5764
epoch 6: train 10.0850 | val 6,6: 10.8867 | 9,6: 9.4363 | 12,6: 8.2653 | 15,3: 11.5854
epoch 7: train 10.0693 | val 6,6: 10.8677 | 9,6: 9.4192 | 12,6: 8.2225 | 15,3: 11.5734
epoch 8: train 10.0507 | val 6,6: 10.8653 | 9,6: 9.3788 | 12,6: 8.1830 | 15,3: 11.5724
epoch 9: train 10.0303 | val 6,6: 10.8591 | 9,6: 9.3695 | 12,6: 8.1576 | 15,3: 11.5765
epoch 10: train 10.0205 | val 6,6: 10.8315 | 9,6: 9.3579 | 12,6: 8.1300 | 15,3: 11.5727
epoch 11: train 10.0096 | val 6,6: 10.8361 | 9,6: 9.3578 | 12,6: 8.1360 | 15,3: 11.5903
epoch 12: train 10.0032 | val 6,6: 10.8127 | 9,6: 9.3385 | 12,6: 8.1267 | 15,3: 11.5873
epoch 13: train 9.9996 | val 6,6: 10.8028 | 9,6: 9.3292 | 12,6: 8.1318 | 15,3: 11.5802
epoch 14: train 9.9929 | val 6,6: 10.8047 | 9,6: 9.3325 | 12,6: 8.1253 | 15,3: 11.5797
epoch 15: train 9.9857 | val 6,6: 10.8037 | 9,6: 9.3317 | 12,6: 8.1334 | 15,3: 11.5708
epoch 16: train 9.9834 | val 6,6: 10.7967 | 9,6: 9.3184 | 12,6: 8.1244 | 15,3: 11.5672
epoch 17: train 9.9780 | val 6,6: 10.7886 | 9,6: 9.3165 | 12,6: 8.1153 | 15,3: 11.5685
epoch 18: train 9.9790 | val 6,6: 10.7889 | 9,6: 9.3146 | 12,6: 8.1192 | 15,3: 11.5615
epoch 19: train 9.9727 | val 6,6: 10.7710 | 9,6: 9.3070 | 12,6: 8.1042 | 15,3: 11.5713
epoch 20: train 9.9715 | val 6,6: 10.7813 | 9,6: 9.3085 | 12,6: 8.1099 | 15,3: 11.5681
epoch 21: train 9.9714 | val 6,6: 10.7744 | 9,6: 9.3090 | 12,6: 8.1110 | 15,3: 11.5559
epoch 22: train 9.9657 | val 6,6: 10.7695 | 9,6: 9.3035 | 12,6: 8.1100 | 15,3: 11.5525
epoch 23: train 9.9596 | val 6,6: 10.7683 | 9,6: 9.3009 | 12,6: 8.1088 | 15,3: 11.5539
epoch 24: train 9.9611 | val 6,6: 10.7651 | 9,6: 9.3011 | 12,6: 8.1084 | 15,3: 11.5530
epoch 25: train 9.9589 | val 6,6: 10.7663 | 9,6: 9.2973 | 12,6: 8.1039 | 15,3: 11.5431
epoch 26: train 9.9534 | val 6,6: 10.7685 | 9,6: 9.2948 | 12,6: 8.1030 | 15,3: 11.5417
epoch 27: train 9.9587 | val 6,6: 10.7633 | 9,6: 9.3075 | 12,6: 8.1377 | 15,3: 11.5675
epoch 28: train 9.9483 | val 6,6: 10.7573 | 9,6: 9.3116 | 12,6: 8.1029 | 15,3: 11.5539
epoch 29: train 9.9472 | val 6,6: 10.7659 | 9,6: 9.3047 | 12,6: 8.1089 | 15,3: 11.5312
epoch 30: train 9.9479 | val 6,6: 10.7695 | 9,6: 9.3066 | 12,6: 8.0981 | 15,3: 11.5157
epoch 31: train 9.9460 | val 6,6: 10.7647 | 9,6: 9.3017 | 12,6: 8.1153 | 15,3: 11.5609
epoch 32: train 9.9443 | val 6,6: 10.7422 | 9,6: 9.2886 | 12,6: 8.0944 | 15,3: 11.5262
epoch 33: train 9.9367 | val 6,6: 10.7550 | 9,6: 9.2912 | 12,6: 8.0925 | 15,3: 11.5190
epoch 34: train 9.9332 | val 6,6: 10.7399 | 9,6: 9.2877 | 12,6: 8.0958 | 15,3: 11.5159
epoch 35: train 9.9358 | val 6,6: 10.7433 | 9,6: 9.2841 | 12,6: 8.0993 | 15,3: 11.4950
epoch 36: train 9.9312 | val 6,6: 10.7417 | 9,6: 9.2871 | 12,6: 8.0951 | 15,3: 11.4962
epoch 37: train 9.9293 | val 6,6: 10.7307 | 9,6: 9.2804 | 12,6: 8.0904 | 15,3: 11.5111
epoch 38: train 9.9339 | val 6,6: 10.7378 | 9,6: 9.2919 | 12,6: 8.0931 | 15,3: 11.4882
epoch 39: train 9.9397 | val 6,6: 10.7369 | 9,6: 9.2818 | 12,6: 8.0863 | 15,3: 11.5635
epoch 40: train 9.9382 | val 6,6: 10.7480 | 9,6: 9.2953 | 12,6: 8.1076 | 15,3: 11.5810
epoch 41: train 9.9353 | val 6,6: 10.7349 | 9,6: 9.2768 | 12,6: 8.0936 | 15,3: 11.5242
epoch 42: train 9.9360 | val 6,6: 10.7395 | 9,6: 9.2898 | 12,6: 8.0912 | 15,3: 11.5354
epoch 43: train 9.9338 | val 6,6: 10.7468 | 9,6: 9.2834 | 12,6: 8.0934 | 15,3: 11.5356
epoch 44: train 9.9320 | val 6,6: 10.7383 | 9,6: 9.2852 | 12,6: 8.0925 | 15,3: 11.5283
epoch 45: train 9.9299 | val 6,6: 10.7312 | 9,6: 9.2800 | 12,6: 8.0813 | 15,3: 11.5529
epoch 46: train 9.9317 | val 6,6: 10.7386 | 9,6: 9.3021 | 12,6: 8.0953 | 15,3: 11.5370
epoch 47: train 9.9296 | val 6,6: 10.7284 | 9,6: 9.2804 | 12,6: 8.0806 | 15,3: 11.5291
epoch 48: train 9.9287 | val 6,6: 10.7439 | 9,6: 9.2869 | 12,6: 8.0865 | 15,3: 11.5288
epoch 49: train 9.9315 | val 6,6: 10.7349 | 9,6: 9.2921 | 12,6: 8.0875 | 15,3: 11.5208
epoch 50: train 9.9294 | val 6,6: 10.7566 | 9,6: 9.2926 | 12,6: 8.1171 | 15,3: 11.5469
epoch 51: train 9.9291 | val 6,6: 10.7334 | 9,6: 9.2823 | 12,6: 8.0847 | 15,3: 11.5400
epoch 52: train 9.9241 | val 6,6: 10.7435 | 9,6: 9.2847 | 12,6: 8.0789 | 15,3: 11.4996
epoch 53: train 9.9187 | val 6,6: 10.7472 | 9,6: 9.2827 | 12,6: 8.0762 | 15,3: 11.5140
epoch 54: train 9.9238 | val 6,6: 10.7491 | 9,6: 9.2953 | 12,6: 8.0823 | 15,3: 11.5253
epoch 55: train 9.9247 | val 6,6: 10.7495 | 9,6: 9.2988 | 12,6: 8.1032 | 15,3: 11.4783
epoch 56: train 9.9190 | val 6,6: 10.7459 | 9,6: 9.2790 | 12,6: 8.0760 | 15,3: 11.5018
epoch 57: train 9.9184 | val 6,6: 10.7352 | 9,6: 9.2825 | 12,6: 8.0749 | 15,3: 11.4793
epoch 58: train 9.9125 | val 6,6: 10.7369 | 9,6: 9.2944 | 12,6: 8.1013 | 15,3: 11.4768
epoch 59: train 9.9174 | val 6,6: 10.7410 | 9,6: 9.2846 | 12,6: 8.0770 | 15,3: 11.4943
epoch 60: train 9.9210 | val 6,6: 10.7260 | 9,6: 9.2741 | 12,6: 8.0693 | 15,3: 11.4964
epoch 61: train 9.9186 | val 6,6: 10.7442 | 9,6: 9.2884 | 12,6: 8.0851 | 15,3: 11.5215
epoch 62: train 9.9143 | val 6,6: 10.7456 | 9,6: 9.2812 | 12,6: 8.0714 | 15,3: 11.4828
epoch 63: train 9.9106 | val 6,6: 10.7286 | 9,6: 9.2777 | 12,6: 8.0631 | 15,3: 11.4387
epoch 64: train 9.9056 | val 6,6: 10.7374 | 9,6: 9.2779 | 12,6: 8.0624 | 15,3: 11.4374
epoch 65: train 9.9018 | val 6,6: 10.7340 | 9,6: 9.2898 | 12,6: 8.0618 | 15,3: 11.4456
epoch 66: train 9.9173 | val 6,6: 10.7324 | 9,6: 9.2801 | 12,6: 8.0533 | 15,3: 11.5464
epoch 67: train 9.9228 | val 6,6: 10.7375 | 9,6: 9.2824 | 12,6: 8.0618 | 15,3: 11.5520
epoch 68: train 9.9168 | val 6,6: 10.7266 | 9,6: 9.2719 | 12,6: 8.0587 | 15,3: 11.5457
epoch 69: train 9.9176 | val 6,6: 10.7320 | 9,6: 9.2705 | 12,6: 8.0405 | 15,3: 11.5373
epoch 70: train 9.9224 | val 6,6: 10.7321 | 9,6: 9.2770 | 12,6: 8.0407 | 15,3: 11.5278
epoch 71: train 9.9178 | val 6,6: 10.7541 | 9,6: 9.2870 | 12,6: 8.0633 | 15,3: 11.5314
epoch 72: train 9.9190 | val 6,6: 10.7328 | 9,6: 9.2836 | 12,6: 8.0622 | 15,3: 11.5248
epoch 73: train 9.9160 | val 6,6: 10.7258 | 9,6: 9.2710 | 12,6: 8.0447 | 15,3: 11.5187
epoch 74: train 9.9127 | val 6,6: 10.7369 | 9,6: 9.2791 | 12,6: 8.0430 | 15,3: 11.5272
epoch 75: train 9.9120 | val 6,6: 10.7220 | 9,6: 9.2757 | 12,6: 8.0438 | 15,3: 11.5267
epoch 76: train 9.9131 | val 6,6: 10.7300 | 9,6: 9.2814 | 12,6: 8.0479 | 15,3: 11.5341
epoch 77: train 9.9108 | val 6,6: 10.7706 | 9,6: 9.2982 | 12,6: 8.0632 | 15,3: 11.5369
epoch 78: train 9.9119 | val 6,6: 10.7330 | 9,6: 9.2802 | 12,6: 8.0362 | 15,3: 11.5219
epoch 79: train 9.9113 | val 6,6: 10.7403 | 9,6: 9.2870 | 12,6: 8.0530 | 15,3: 11.5331
epoch 80: train 9.9081 | val 6,6: 10.7445 | 9,6: 9.2766 | 12,6: 8.0622 | 15,3: 11.5184
epoch 81: train 9.9038 | val 6,6: 10.7412 | 9,6: 9.2888 | 12,6: 8.0558 | 15,3: 11.5261
epoch 82: train 9.9052 | val 6,6: 10.7190 | 9,6: 9.2745 | 12,6: 8.0431 | 15,3: 11.5493
epoch 83: train 9.9070 | val 6,6: 10.7325 | 9,6: 9.2815 | 12,6: 8.0580 | 15,3: 11.5127
epoch 84: train 9.9080 | val 6,6: 10.7335 | 9,6: 9.2746 | 12,6: 8.0494 | 15,3: 11.5058
epoch 85: train 9.9048 | val 6,6: 10.7287 | 9,6: 9.2835 | 12,6: 8.0517 | 15,3: 11.5213
epoch 86: train 9.9016 | val 6,6: 10.7345 | 9,6: 9.2833 | 12,6: 8.0533 | 15,3: 11.4899
epoch 87: train 9.8989 | val 6,6: 10.7370 | 9,6: 9.2942 | 12,6: 8.0518 | 15,3: 11.5070
epoch 88: train 9.8971 | val 6,6: 10.7311 | 9,6: 9.2807 | 12,6: 8.0352 | 15,3: 11.4686
epoch 89: train 9.8958 | val 6,6: 10.7256 | 9,6: 9.2768 | 12,6: 8.0855 | 15,3: 11.5027
epoch 90: train 9.8916 | val 6,6: 10.7185 | 9,6: 9.2783 | 12,6: 8.0383 | 15,3: 11.4838
epoch 91: train 9.8898 | val 6,6: 10.7381 | 9,6: 9.2954 | 12,6: 8.0498 | 15,3: 11.4572
epoch 92: train 9.8892 | val 6,6: 10.7327 | 9,6: 9.2881 | 12,6: 8.0508 | 15,3: 11.4561
epoch 93: train 9.8904 | val 6,6: 10.7379 | 9,6: 9.2764 | 12,6: 8.0463 | 15,3: 11.4678
epoch 94: train 9.8926 | val 6,6: 10.7316 | 9,6: 9.2946 | 12,6: 8.0473 | 15,3: 11.4813
epoch 95: train 9.9069 | val 6,6: 10.7217 | 9,6: 9.2725 | 12,6: 8.0418 | 15,3: 11.5019
epoch 96: train 9.9064 | val 6,6: 10.7461 | 9,6: 9.2881 | 12,6: 8.0972 | 15,3: 11.5480
epoch 97: train 9.9080 | val 6,6: 10.7320 | 9,6: 9.2768 | 12,6: 8.0597 | 15,3: 11.5113
epoch 98: train 9.9122 | val 6,6: 10.7282 | 9,6: 9.2748 | 12,6: 8.0525 | 15,3: 11.5197
epoch 99: train 9.9085 | val 6,6: 10.7315 | 9,6: 9.2785 | 12,6: 8.0361 | 15,3: 11.5377
epoch 100: train 9.9137 | val 6,6: 10.7211 | 9,6: 9.2826 | 12,6: 8.0391 | 15,3: 11.5861
epoch 101: train 9.9114 | val 6,6: 10.7368 | 9,6: 9.2772 | 12,6: 8.0503 | 15,3: 11.5617
epoch 102: train 9.9103 | val 6,6: 10.7239 | 9,6: 9.2734 | 12,6: 8.0425 | 15,3: 11.5201
epoch 103: train 9.9104 | val 6,6: 10.7297 | 9,6: 9.2799 | 12,6: 8.0442 | 15,3: 11.5123
epoch 104: train 9.9053 | val 6,6: 10.7267 | 9,6: 9.2769 | 12,6: 8.0470 | 15,3: 11.5140
epoch 105: train 9.9018 | val 6,6: 10.7233 | 9,6: 9.2736 | 12,6: 8.0379 | 15,3: 11.4766
epoch 106: train 9.9039 | val 6,6: 10.7347 | 9,6: 9.2781 | 12,6: 8.0347 | 15,3: 11.5421
epoch 107: train 9.9066 | val 6,6: 10.7314 | 9,6: 9.2733 | 12,6: 8.0381 | 15,3: 11.5319
epoch 108: train 9.9076 | val 6,6: 10.7249 | 9,6: 9.2697 | 12,6: 8.0353 | 15,3: 11.5228
epoch 109: train 9.9045 | val 6,6: 10.7221 | 9,6: 9.2751 | 12,6: 8.0278 | 15,3: 11.5063
epoch 110: train 9.8977 | val 6,6: 10.7331 | 9,6: 9.2788 | 12,6: 8.0297 | 15,3: 11.4870
epoch 111: train 9.8980 | val 6,6: 10.7430 | 9,6: 9.2808 | 12,6: 8.0455 | 15,3: 11.4907
epoch 112: train 9.8986 | val 6,6: 10.7196 | 9,6: 9.2692 | 12,6: 8.0316 | 15,3: 11.4855
epoch 113: train 9.8989 | val 6,6: 10.7528 | 9,6: 9.3129 | 12,6: 8.0508 | 15,3: 11.5179
epoch 114: train 9.8937 | val 6,6: 10.7211 | 9,6: 9.2678 | 12,6: 8.0340 | 15,3: 11.4603
epoch 115: train 9.9013 | val 6,6: 10.7365 | 9,6: 9.2887 | 12,6: 8.0537 | 15,3: 11.5039
epoch 116: train 9.9058 | val 6,6: 10.7215 | 9,6: 9.2667 | 12,6: 8.0341 | 15,3: 11.5204
epoch 117: train 9.8913 | val 6,6: 10.7209 | 9,6: 9.2728 | 12,6: 8.0386 | 15,3: 11.4444
epoch 118: train 9.8970 | val 6,6: 10.7242 | 9,6: 9.2714 | 12,6: 8.0328 | 15,3: 11.4337
epoch 119: train 9.8865 | val 6,6: 10.7368 | 9,6: 9.2755 | 12,6: 8.0408 | 15,3: 11.5000
epoch 120: train 9.8912 | val 6,6: 10.7205 | 9,6: 9.2708 | 12,6: 8.0316 | 15,3: 11.4907
epoch 121: train 9.8995 | val 6,6: 10.7289 | 9,6: 9.2748 | 12,6: 8.0394 | 15,3: 11.5078
epoch 122: train 9.9095 | val 6,6: 10.7213 | 9,6: 9.2745 | 12,6: 8.0278 | 15,3: 11.5316
epoch 123: train 9.9059 | val 6,6: 10.7183 | 9,6: 9.2681 | 12,6: 8.0319 | 15,3: 11.5367
epoch 124: train 9.9117 | val 6,6: 10.7187 | 9,6: 9.2702 | 12,6: 8.0267 | 15,3: 11.5148
epoch 125: train 9.9064 | val 6,6: 10.7325 | 9,6: 9.2786 | 12,6: 8.0407 | 15,3: 11.5127
epoch 126: train 9.8959 | val 6,6: 10.7412 | 9,6: 9.3037 | 12,6: 8.0790 | 15,3: 11.4888
epoch 127: train 9.8974 | val 6,6: 10.7215 | 9,6: 9.2680 | 12,6: 8.0442 | 15,3: 11.4773
epoch 128: train 9.8975 | val 6,6: 10.7124 | 9,6: 9.2656 | 12,6: 8.0341 | 15,3: 11.4962
epoch 129: train 9.9044 | val 6,6: 10.7208 | 9,6: 9.2686 | 12,6: 8.0287 | 15,3: 11.5182
epoch 130: train 9.9118 | val 6,6: 10.7244 | 9,6: 9.2670 | 12,6: 8.0360 | 15,3: 11.5483
epoch 131: train 9.9096 | val 6,6: 10.7257 | 9,6: 9.2692 | 12,6: 8.0251 | 15,3: 11.5417
epoch 132: train 9.9108 | val 6,6: 10.7379 | 9,6: 9.2780 | 12,6: 8.0474 | 15,3: 11.5449
epoch 133: train 9.9074 | val 6,6: 10.7455 | 9,6: 9.2865 | 12,6: 8.0595 | 15,3: 11.5341
epoch 134: train 9.9016 | val 6,6: 10.7107 | 9,6: 9.2651 | 12,6: 8.0251 | 15,3: 11.5121
epoch 135: train 9.9034 | val 6,6: 10.7193 | 9,6: 9.2707 | 12,6: 8.0328 | 15,3: 11.5309
epoch 136: train 9.9043 | val 6,6: 10.7157 | 9,6: 9.2665 | 12,6: 8.0275 | 15,3: 11.5325
epoch 137: train 9.9020 | val 6,6: 10.7215 | 9,6: 9.2761 | 12,6: 8.0313 | 15,3: 11.5155
epoch 138: train 9.9029 | val 6,6: 10.7284 | 9,6: 9.2727 | 12,6: 8.0391 | 15,3: 11.5149
epoch 139: train 9.9019 | val 6,6: 10.7362 | 9,6: 9.2704 | 12,6: 8.0424 | 15,3: 11.5193
epoch 140: train 9.9015 | val 6,6: 10.7317 | 9,6: 9.2680 | 12,6: 8.0341 | 15,3: 11.5117
epoch 141: train 9.8973 | val 6,6: 10.7228 | 9,6: 9.2675 | 12,6: 8.0218 | 15,3: 11.5032
epoch 142: train 9.8976 | val 6,6: 10.7300 | 9,6: 9.2833 | 12,6: 8.0820 | 15,3: 11.5099
epoch 143: train 9.8954 | val 6,6: 10.7388 | 9,6: 9.2780 | 12,6: 8.0356 | 15,3: 11.5034
epoch 144: train 9.8942 | val 6,6: 10.7192 | 9,6: 9.2719 | 12,6: 8.0274 | 15,3: 11.4792
