# num_workers = 15
# num_cells = 256
# seed_for_environment = 9999998
# lr = 0.0003
# max_grad_norm = 1.0
# eval_rollout_length = 30
# scaling_factor = 1000
# frames_per_batch = 500
# sub_batch_size = 64
# num_epochs = 15
# clip_epsilon = 0.2
# gamma = 0.99
# lmbda = 0.95
# entropy_eps = 0.03
# env_reward_engineering = True
# env_minimum_number_of_qubits = 12
# log_name = experiment_12_6_seed_9999998.txt
# env_error_range = geometric5
# env_version = qecc/bbcode-ldpc-v0
# env_bit_flipping = True
# env_l = 12
# env_m = 6
# env_use_dict_observation = True
# env_number_of_decoder_iterations = 50
# env_number_of_samples = 50
# env_code_logging = False
# env_reset_type = random3
# env_max_step = 30
# env_max_decoding_usage = 1073741824
# model_architecture = hybrid
# model_surrogate_model_path = /vol/bitbucket/osella/rl-qecc-data//supervisedLearning/sweep2/g5_mix_66-96-126_H6_s5000.pth
# model_use_pretrained_encoder = True
# index_to_unfreeze_encoder_updates = 20
# encoder_lr_factor = 0.1
# training_device = cpu
# Resolved arguments:
# Resolved_env_reward_engineering = True
# Resolved_env_bit_flipping = True
# Resolved_env_useDictObservation = True
# Resolved_env_code_logging = False
# Resolved_env_max_step = 30
# Resolved_env_max_decoding_usage = 1073741824
# Resolved_env_reset_type = random3
# Resolved_env_error_range = [np.float64(0.001), np.float64(0.003162), np.float64(0.01), np.float64(0.031623), np.float64(0.1)]
# Resolved_model_use_pretrained_encoder = True
# Resolved_trainingDevice = cpu
# Resolved_model_architecture = hybrid
# Just for information, not used in actual run: SLURM CPUS queried from os environment: 96
# Number of workers: 15
# Does torch identify cuda: False
evaluation number	time	reward	time	policy entropy	time	policy entropy aX	time	policy entropy bX	time	policy entropy aY	time	policy entropy bY	time	Encoder freeze	time	preAction_aX	time	preAction_bX	time	preAction_aY	time	preAction_bY	time	preAction_k	time	postAction_aX	time	postAction_bX	time	postAction_aY	time	postAction_bY	time	postAction_k	time
0	2026-08-08_17-18-45	0.3034563362598419	2026-08-08_17-18-45	8.978400230407715	2026-08-08_17-18-45	2.5513792037963867	2026-08-08_17-18-45	2.559354782104492	2026-08-08_17-18-45	1.9257526397705078	2026-08-08_17-18-45	1.9419136047363281	2026-08-08_17-18-45	True	2026-08-08_17-18-45	[1 1 0 1 0 0 0 0 0 0 0 0]	2026-08-08_17-18-45	[0 0 0 0 0 0 0 0 1 0 1 0]	2026-08-08_17-18-45	[0 0 0 0 0 1]	2026-08-08_17-18-45	[0 1 0 1 0 0]	2026-08-08_17-18-45	[4]	2026-08-08_17-18-45	[1 1 0 1 0 0 0 1 0 0 0 0]	2026-08-08_17-18-45	[0 0 0 1 0 0 0 0 1 0 1 0]	2026-08-08_17-18-45	[0 0 1 0 0 1]	2026-08-08_17-18-45	[0 1 0 1 0 1]	2026-08-08_17-18-45	[12]	2026-08-08_17-18-45
0	2026-08-08_17-18-45	-0.6666666865348816	2026-08-08_17-18-45	8.979696273803711	2026-08-08_17-18-45	2.5451676845550537	2026-08-08_17-18-45	2.557785987854004	2026-08-08_17-18-45	1.9380096197128296	2026-08-08_17-18-45	1.9387329816818237	2026-08-08_17-18-45	True	2026-08-08_17-18-45	[1 1 0 1 0 0 0 1 0 0 0 0]	2026-08-08_17-18-45	[0 0 0 1 0 0 0 0 1 0 1 0]	2026-08-08_17-18-45	[0 0 1 0 0 1]	2026-08-08_17-18-45	[0 1 0 1 0 1]	2026-08-08_17-18-45	[12]	2026-08-08_17-18-45	[1 1 1 1 0 0 0 1 0 0 0 0]	2026-08-08_17-18-45	[0 0 0 0 0 0 0 0 1 0 1 0]	2026-08-08_17-18-45	[0 0 0 0 0 1]	2026-08-08_17-18-45	[0 1 0 1 0 0]	2026-08-08_17-18-45	[4]	2026-08-08_17-18-45
0	2026-08-08_17-18-45	-0.8333333134651184	2026-08-08_17-18-45	8.97608757019043	2026-08-08_17-18-45	2.5547804832458496	2026-08-08_17-18-45	2.5597145557403564	2026-08-08_17-18-45	1.9211187362670898	2026-08-08_17-18-45	1.9404733180999756	2026-08-08_17-18-45	True	2026-08-08_17-18-45	[1 1 1 1 0 0 0 1 0 0 0 0]	2026-08-08_17-18-45	[0 0 0 0 0 0 0 0 1 0 1 0]	2026-08-08_17-18-45	[0 0 0 0 0 1]	2026-08-08_17-18-45	[0 1 0 1 0 0]	2026-08-08_17-18-45	[4]	2026-08-08_17-18-45	[1 1 1 1 0 0 0 0 0 0 0 0]	2026-08-08_17-18-45	[0 0 0 1 0 0 0 0 1 0 1 0]	2026-08-08_17-18-45	[0 0 1 0 0 1]	2026-08-08_17-18-45	[0 1 0 1 0 1]	2026-08-08_17-18-45	[2]	2026-08-08_17-18-45
0	2026-08-08_17-18-45	-0.1666666716337204	2026-08-08_17-18-45	8.980810165405273	2026-08-08_17-18-45	2.5532455444335938	2026-08-08_17-18-45	2.556899070739746	2026-08-08_17-18-45	1.928800344467163	2026-08-08_17-18-45	1.9418649673461914	2026-08-08_17-18-45	True	2026-08-08_17-18-45	[1 1 1 1 0 0 0 0 0 0 0 0]	2026-08-08_17-18-45	[0 0 0 1 0 0 0 0 1 0 1 0]	2026-08-08_17-18-45	[0 0 1 0 0 1]	2026-08-08_17-18-45	[0 1 0 1 0 1]	2026-08-08_17-18-45	[2]	2026-08-08_17-18-45	[1 1 1 1 0 0 0 1 0 0 0 0]	2026-08-08_17-18-45	[0 0 1 1 0 0 0 0 1 0 1 0]	2026-08-08_17-18-45	[0 0 0 0 0 1]	2026-08-08_17-18-45	[0 1 0 1 0 0]	2026-08-08_17-18-45	[10]	2026-08-08_17-18-45
0	2026-08-08_17-18-45	-0.5	2026-08-08_17-18-45	8.981647491455078	2026-08-08_17-18-45	2.5531487464904785	2026-08-08_17-18-45	2.5587127208709717	2026-08-08_17-18-45	1.9301800727844238	2026-08-08_17-18-45	1.939605951309204	2026-08-08_17-18-45	True	2026-08-08_17-18-45	[1 1 1 1 0 0 0 1 0 0 0 0]	2026-08-08_17-18-45	[0 0 1 1 0 0 0 0 1 0 1 0]	2026-08-08_17-18-45	[0 0 0 0 0 1]	2026-08-08_17-18-45	[0 1 0 1 0 0]	2026-08-08_17-18-45	[10]	2026-08-08_17-18-45	[1 1 1 1 0 0 0 0 0 0 0 0]	2026-08-08_17-18-45	[0 0 1 0 0 0 0 0 1 0 1 0]	2026-08-08_17-18-45	[0 0 1 0 0 1]	2026-08-08_17-18-45	[0 1 0 1 0 1]	2026-08-08_17-18-45	[6]	2026-08-08_17-18-45
0	2026-08-08_17-18-45	-0.1666666716337204	2026-08-08_17-18-45	8.986242294311523	2026-08-08_17-18-45	2.5549802780151367	2026-08-08_17-18-45	2.558858633041382	2026-08-08_17-18-45	1.9313474893569946	2026-08-08_17-18-45	1.9410555362701416	2026-08-08_17-18-45	True	2026-08-08_17-18-45	[1 1 1 1 0 0 0 0 0 0 0 0]	2026-08-08_17-18-45	[0 0 1 0 0 0 0 0 1 0 1 0]	2026-08-08_17-18-45	[0 0 1 0 0 1]	2026-08-08_17-18-45	[0 1 0 1 0 1]	2026-08-08_17-18-45	[6]	2026-08-08_17-18-45	[1 1 1 1 0 0 0 1 0 0 0 0]	2026-08-08_17-18-45	[0 0 1 1 0 0 0 0 1 0 1 0]	2026-08-08_17-18-45	[0 0 0 0 0 1]	2026-08-08_17-18-45	[0 1 0 1 0 0]	2026-08-08_17-18-45	[10]	2026-08-08_17-18-45
0	2026-08-08_17-18-45	-0.5	2026-08-08_17-18-45	8.983981132507324	2026-08-08_17-18-45	2.5527408123016357	2026-08-08_17-18-45	2.559004306793213	2026-08-08_17-18-45	1.9334135055541992	2026-08-08_17-18-45	1.9388227462768555	2026-08-08_17-18-45	True	2026-08-08_17-18-45	[1 1 1 1 0 0 0 1 0 0 0 0]	2026-08-08_17-18-45	[0 0 1 1 0 0 0 0 1 0 1 0]	2026-08-08_17-18-45	[0 0 0 0 0 1]	2026-08-08_17-18-45	[0 1 0 1 0 0]	2026-08-08_17-18-45	[10]	2026-08-08_17-18-45	[1 1 1 1 0 0 0 0 0 0 0 0]	2026-08-08_17-18-45	[0 0 1 0 0 0 0 0 1 0 1 0]	2026-08-08_17-18-45	[0 0 1 0 0 1]	2026-08-08_17-18-45	[0 1 0 1 0 1]	2026-08-08_17-18-45	[6]	2026-08-08_17-18-45
0	2026-08-08_17-18-45	-0.6666666865348816	2026-08-08_17-18-45	8.98119068145752	2026-08-08_17-18-45	2.554687738418579	2026-08-08_17-18-45	2.556793212890625	2026-08-08_17-18-45	1.9284964799880981	2026-08-08_17-18-45	1.941213846206665	2026-08-08_17-18-45	True	2026-08-08_17-18-45	[1 1 1 1 0 0 0 0 0 0 0 0]	2026-08-08_17-18-45	[0 0 1 0 0 0 0 0 1 0 1 0]	2026-08-08_17-18-45	[0 0 1 0 0 1]	2026-08-08_17-18-45	[0 1 0 1 0 1]	2026-08-08_17-18-45	[6]	2026-08-08_17-18-45	[1 1 1 1 0 0 0 1 0 0 0 0]	2026-08-08_17-18-45	[0 0 1 0 0 0 0 0 1 0 0 0]	2026-08-08_17-18-45	[0 0 0 0 0 1]	2026-08-08_17-18-45	[0 1 0 1 0 0]	2026-08-08_17-18-45	[4]	2026-08-08_17-18-45
0	2026-08-08_17-18-45	-0.5	2026-08-08_17-18-45	8.983098983764648	2026-08-08_17-18-45	2.5552048683166504	2026-08-08_17-18-45	2.5601646900177	2026-08-08_17-18-45	1.9274083375930786	2026-08-08_17-18-45	1.940320611000061	2026-08-08_17-18-45	True	2026-08-08_17-18-45	[1 1 1 1 0 0 0 1 0 0 0 0]	2026-08-08_17-18-45	[0 0 1 0 0 0 0 0 1 0 0 0]	2026-08-08_17-18-45	[0 0 0 0 0 1]	2026-08-08_17-18-45	[0 1 0 1 0 0]	2026-08-08_17-18-45	[4]	2026-08-08_17-18-45	[1 1 1 1 0 0 0 0 0 0 0 0]	2026-08-08_17-18-45	[0 0 1 0 0 0 0 0 1 0 1 0]	2026-08-08_17-18-45	[0 0 1 0 0 1]	2026-08-08_17-18-45	[0 1 0 1 0 1]	2026-08-08_17-18-45	[6]	2026-08-08_17-18-45
0	2026-08-08_17-18-45	-0.6666666865348816	2026-08-08_17-18-45	8.98422908782959	2026-08-08_17-18-45	2.5545525550842285	2026-08-08_17-18-45	2.558091163635254	2026-08-08_17-18-45	1.9299039840698242	2026-08-08_17-18-45	1.9416815042495728	2026-08-08_17-18-45	True	2026-08-08_17-18-45	[1 1 1 1 0 0 0 0 0 0 0 0]	2026-08-08_17-18-45	[0 0 1 0 0 0 0 0 1 0 1 0]	2026-08-08_17-18-45	[0 0 1 0 0 1]	2026-08-08_17-18-45	[0 1 0 1 0 1]	2026-08-08_17-18-45	[6]	2026-08-08_17-18-45	[1 1 1 1 0 0 0 1 0 0 0 0]	2026-08-08_17-18-45	[0 0 0 0 0 0 0 0 1 0 1 0]	2026-08-08_17-18-45	[0 0 0 0 0 1]	2026-08-08_17-18-45	[0 1 0 1 0 0]	2026-08-08_17-18-45	[4]	2026-08-08_17-18-45
