# num_workers = 15
# num_cells = 256
# seed_for_environment = 9999997
# lr = 0.0003
# max_grad_norm = 1.0
# eval_rollout_length = 30
# scaling_factor = 1000
# frames_per_batch = 500
# sub_batch_size = 64
# num_epochs = 15
# clip_epsilon = 0.2
# gamma = 0.99
# lmbda = 0.95
# entropy_eps = 0.03
# env_reward_engineering = True
# env_minimum_number_of_qubits = 12
# log_name = experiment_12_6_seed_9999997.txt
# env_error_range = geometric5
# env_version = qecc/bbcode-ldpc-v0
# env_bit_flipping = True
# env_l = 12
# env_m = 6
# env_use_dict_observation = True
# env_number_of_decoder_iterations = 50
# env_number_of_samples = 50
# env_code_logging = False
# env_reset_type = random3
# env_max_step = 30
# env_max_decoding_usage = 1073741824
# model_architecture = hybrid
# model_surrogate_model_path = /vol/bitbucket/osella/rl-qecc-data//supervisedLearning/sweep2/g5_mix_66-96-126-153_H7_s4000.pth
# model_use_pretrained_encoder = True
# index_to_unfreeze_encoder_updates = 20
# encoder_lr_factor = 0.1
# training_device = cpu
# Resolved arguments:
# Resolved_env_reward_engineering = True
# Resolved_env_bit_flipping = True
# Resolved_env_useDictObservation = True
# Resolved_env_code_logging = False
# Resolved_env_max_step = 30
# Resolved_env_max_decoding_usage = 1073741824
# Resolved_env_reset_type = random3
# Resolved_env_error_range = [np.float64(0.001), np.float64(0.003162), np.float64(0.01), np.float64(0.031623), np.float64(0.1)]
# Resolved_model_use_pretrained_encoder = True
# Resolved_trainingDevice = cpu
# Resolved_model_architecture = hybrid
# Just for information, not used in actual run: SLURM CPUS queried from os environment: 96
# Number of workers: 15
# Does torch identify cuda: False
evaluation number	time	reward	time	policy entropy	time	policy entropy aX	time	policy entropy bX	time	policy entropy aY	time	policy entropy bY	time	Encoder freeze	time	preAction_aX	time	preAction_bX	time	preAction_aY	time	preAction_bY	time	preAction_k	time	postAction_aX	time	postAction_bX	time	postAction_aY	time	postAction_bY	time	postAction_k	time
0	2026-08-09_17-23-45	-1.0	2026-08-09_17-23-45	8.962421417236328	2026-08-09_17-23-45	2.5355474948883057	2026-08-09_17-23-45	2.542830228805542	2026-08-09_17-23-45	1.944239854812622	2026-08-09_17-23-45	1.9398036003112793	2026-08-09_17-23-45	True	2026-08-09_17-23-45	[0 0 0 0 0 1 0 0 0 0 1 1]	2026-08-09_17-23-45	[0 0 0 0 0 0 0 0 0 0 0 0]	2026-08-09_17-23-45	[1 0 0 0 0 1]	2026-08-09_17-23-45	[1 0 1 0 0 0]	2026-08-09_17-23-45	[0]	2026-08-09_17-23-45	[0 0 0 0 0 0 0 0 0 0 1 1]	2026-08-09_17-23-45	[0 0 0 0 0 1 0 0 0 0 0 0]	2026-08-09_17-23-45	[0 0 0 0 0 1]	2026-08-09_17-23-45	[1 0 1 1 0 0]	2026-08-09_17-23-45	[0]	2026-08-09_17-23-45
0	2026-08-09_17-23-45	-1.0	2026-08-09_17-23-45	8.948400497436523	2026-08-09_17-23-45	2.5376148223876953	2026-08-09_17-23-45	2.5349202156066895	2026-08-09_17-23-45	1.942474365234375	2026-08-09_17-23-45	1.9333906173706055	2026-08-09_17-23-45	True	2026-08-09_17-23-45	[0 0 0 0 0 0 0 0 0 0 1 1]	2026-08-09_17-23-45	[0 0 0 0 0 1 0 0 0 0 0 0]	2026-08-09_17-23-45	[0 0 0 0 0 1]	2026-08-09_17-23-45	[1 0 1 1 0 0]	2026-08-09_17-23-45	[0]	2026-08-09_17-23-45	[0 0 0 0 0 1 0 0 0 0 1 1]	2026-08-09_17-23-45	[0 0 0 0 0 0 0 0 0 0 0 0]	2026-08-09_17-23-45	[0 0 0 0 1 1]	2026-08-09_17-23-45	[0 0 1 1 0 0]	2026-08-09_17-23-45	[0]	2026-08-09_17-23-45
0	2026-08-09_17-23-45	-1.0	2026-08-09_17-23-45	8.96302318572998	2026-08-09_17-23-45	2.538148880004883	2026-08-09_17-23-45	2.542407989501953	2026-08-09_17-23-45	1.942702293395996	2026-08-09_17-23-45	1.939764380455017	2026-08-09_17-23-45	True	2026-08-09_17-23-45	[0 0 0 0 0 1 0 0 0 0 1 1]	2026-08-09_17-23-45	[0 0 0 0 0 0 0 0 0 0 0 0]	2026-08-09_17-23-45	[0 0 0 0 1 1]	2026-08-09_17-23-45	[0 0 1 1 0 0]	2026-08-09_17-23-45	[0]	2026-08-09_17-23-45	[0 0 0 0 0 0 0 0 0 0 1 1]	2026-08-09_17-23-45	[0 0 0 0 0 1 0 0 0 0 0 0]	2026-08-09_17-23-45	[1 0 0 0 1 1]	2026-08-09_17-23-45	[0 0 1 0 0 0]	2026-08-09_17-23-45	[0]	2026-08-09_17-23-45
0	2026-08-09_17-23-45	-1.0	2026-08-09_17-23-45	8.951812744140625	2026-08-09_17-23-45	2.5370850563049316	2026-08-09_17-23-45	2.5368099212646484	2026-08-09_17-23-45	1.9440430402755737	2026-08-09_17-23-45	1.9338748455047607	2026-08-09_17-23-45	True	2026-08-09_17-23-45	[0 0 0 0 0 0 0 0 0 0 1 1]	2026-08-09_17-23-45	[0 0 0 0 0 1 0 0 0 0 0 0]	2026-08-09_17-23-45	[1 0 0 0 1 1]	2026-08-09_17-23-45	[0 0 1 0 0 0]	2026-08-09_17-23-45	[0]	2026-08-09_17-23-45	[0 0 0 0 0 1 0 0 0 0 1 1]	2026-08-09_17-23-45	[0 0 0 0 0 0 0 0 0 0 0 0]	2026-08-09_17-23-45	[1 0 0 0 0 1]	2026-08-09_17-23-45	[1 0 1 0 0 0]	2026-08-09_17-23-45	[0]	2026-08-09_17-23-45
0	2026-08-09_17-23-45	-1.0	2026-08-09_17-23-45	8.973142623901367	2026-08-09_17-23-45	2.539306640625	2026-08-09_17-23-45	2.547804832458496	2026-08-09_17-23-45	1.9439761638641357	2026-08-09_17-23-45	1.9420547485351562	2026-08-09_17-23-45	True	2026-08-09_17-23-45	[0 0 0 0 0 1 0 0 0 0 1 1]	2026-08-09_17-23-45	[0 0 0 0 0 0 0 0 0 0 0 0]	2026-08-09_17-23-45	[1 0 0 0 0 1]	2026-08-09_17-23-45	[1 0 1 0 0 0]	2026-08-09_17-23-45	[0]	2026-08-09_17-23-45	[0 0 0 0 0 0 0 0 0 0 1 1]	2026-08-09_17-23-45	[0 0 0 0 0 1 0 0 0 0 0 0]	2026-08-09_17-23-45	[0 0 0 0 0 1]	2026-08-09_17-23-45	[1 0 1 1 0 0]	2026-08-09_17-23-45	[0]	2026-08-09_17-23-45
0	2026-08-09_17-23-45	-1.0	2026-08-09_17-23-45	8.95763874053955	2026-08-09_17-23-45	2.5418481826782227	2026-08-09_17-23-45	2.538207530975342	2026-08-09_17-23-45	1.9422760009765625	2026-08-09_17-23-45	1.9353066682815552	2026-08-09_17-23-45	True	2026-08-09_17-23-45	[0 0 0 0 0 0 0 0 0 0 1 1]	2026-08-09_17-23-45	[0 0 0 0 0 1 0 0 0 0 0 0]	2026-08-09_17-23-45	[0 0 0 0 0 1]	2026-08-09_17-23-45	[1 0 1 1 0 0]	2026-08-09_17-23-45	[0]	2026-08-09_17-23-45	[0 0 0 0 0 1 0 0 0 0 1 1]	2026-08-09_17-23-45	[0 0 0 0 0 0 0 0 0 0 0 0]	2026-08-09_17-23-45	[0 0 0 0 1 1]	2026-08-09_17-23-45	[0 0 1 1 0 0]	2026-08-09_17-23-45	[0]	2026-08-09_17-23-45
0	2026-08-09_17-23-45	-1.0	2026-08-09_17-23-45	8.96663761138916	2026-08-09_17-23-45	2.539229393005371	2026-08-09_17-23-45	2.542781114578247	2026-08-09_17-23-45	1.9438451528549194	2026-08-09_17-23-45	1.9407824277877808	2026-08-09_17-23-45	True	2026-08-09_17-23-45	[0 0 0 0 0 1 0 0 0 0 1 1]	2026-08-09_17-23-45	[0 0 0 0 0 0 0 0 0 0 0 0]	2026-08-09_17-23-45	[0 0 0 0 1 1]	2026-08-09_17-23-45	[0 0 1 1 0 0]	2026-08-09_17-23-45	[0]	2026-08-09_17-23-45	[0 0 0 0 0 0 0 0 0 0 1 1]	2026-08-09_17-23-45	[0 0 0 0 0 1 0 0 0 0 0 0]	2026-08-09_17-23-45	[1 0 0 0 1 1]	2026-08-09_17-23-45	[0 0 1 0 0 0]	2026-08-09_17-23-45	[0]	2026-08-09_17-23-45
0	2026-08-09_17-23-45	-1.0	2026-08-09_17-23-45	8.953028678894043	2026-08-09_17-23-45	2.538269281387329	2026-08-09_17-23-45	2.5371828079223633	2026-08-09_17-23-45	1.9440194368362427	2026-08-09_17-23-45	1.933557391166687	2026-08-09_17-23-45	True	2026-08-09_17-23-45	[0 0 0 0 0 0 0 0 0 0 1 1]	2026-08-09_17-23-45	[0 0 0 0 0 1 0 0 0 0 0 0]	2026-08-09_17-23-45	[1 0 0 0 1 1]	2026-08-09_17-23-45	[0 0 1 0 0 0]	2026-08-09_17-23-45	[0]	2026-08-09_17-23-45	[0 0 0 0 0 1 0 0 0 0 1 1]	2026-08-09_17-23-45	[0 0 0 0 0 0 0 0 0 0 0 0]	2026-08-09_17-23-45	[1 0 0 0 0 1]	2026-08-09_17-23-45	[1 0 1 0 0 0]	2026-08-09_17-23-45	[0]	2026-08-09_17-23-45
0	2026-08-09_17-23-45	-1.0	2026-08-09_17-23-45	8.95669937133789	2026-08-09_17-23-45	2.531277656555176	2026-08-09_17-23-45	2.541074514389038	2026-08-09_17-23-45	1.9432390928268433	2026-08-09_17-23-45	1.9411072731018066	2026-08-09_17-23-45	True	2026-08-09_17-23-45	[0 0 0 0 0 1 0 0 0 0 1 1]	2026-08-09_17-23-45	[0 0 0 0 0 0 0 0 0 0 0 0]	2026-08-09_17-23-45	[1 0 0 0 0 1]	2026-08-09_17-23-45	[1 0 1 0 0 0]	2026-08-09_17-23-45	[0]	2026-08-09_17-23-45	[0 0 0 0 0 0 0 0 0 0 1 1]	2026-08-09_17-23-45	[0 0 0 0 0 1 0 0 0 0 0 0]	2026-08-09_17-23-45	[0 0 0 0 0 1]	2026-08-09_17-23-45	[1 0 1 1 0 0]	2026-08-09_17-23-45	[0]	2026-08-09_17-23-45
0	2026-08-09_17-23-45	-1.0	2026-08-09_17-23-45	8.944986343383789	2026-08-09_17-23-45	2.5389835834503174	2026-08-09_17-23-45	2.5325679779052734	2026-08-09_17-23-45	1.9421755075454712	2026-08-09_17-23-45	1.9312591552734375	2026-08-09_17-23-45	True	2026-08-09_17-23-45	[0 0 0 0 0 0 0 0 0 0 1 1]	2026-08-09_17-23-45	[0 0 0 0 0 1 0 0 0 0 0 0]	2026-08-09_17-23-45	[0 0 0 0 0 1]	2026-08-09_17-23-45	[1 0 1 1 0 0]	2026-08-09_17-23-45	[0]	2026-08-09_17-23-45	[0 0 0 0 0 0 0 0 1 0 1 1]	2026-08-09_17-23-45	[0 0 0 0 0 0 0 0 0 0 0 0]	2026-08-09_17-23-45	[0 0 0 0 1 1]	2026-08-09_17-23-45	[0 0 1 1 0 0]	2026-08-09_17-23-45	[0]	2026-08-09_17-23-45
