# num_workers = 32
# num_cells = 256
# seed_for_environment = 1001
# lr = 0.0003
# max_grad_norm = 1.0
# eval_rollout_length = 30
# scaling_factor = 1000
# frames_per_batch = 500
# sub_batch_size = 64
# num_epochs = 15
# clip_epsilon = 0.2
# gamma = 0.99
# lmbda = 0.95
# entropy_eps = 0.003
# env_reward_engineering = True
# env_minimum_number_of_qubits = 12
# log_name = None
# env_version = qecc/bbcode-ldpc-v0
# env_bit_flipping = True
# env_l = 6
# env_m = 6
# env_use_dict_observation = True
# env_number_of_decoder_iterations = 50
# env_number_of_samples = 50
# env_code_logging = False
# model_architecture = hybrid
# model_surrogate_model_path = /vol/bitbucket/osella/rl-qecc-data/supervisedLearning/2026-07-12_21-15-58/surrogate_6x6.pth
# model_use_pretrained_encoder = False
# index_to_unfreeze_encoder_updates = 500
# encoder_lr_factor = 0.1
# training_device = cpu
# Resolved arguments:
# Resolved_env_reward_engineering = True
# Resolved_env_bit_flipping = True
# Resolved_env_useDictObservation = True
# Resolved_env_code_logging = False
# Resolved_model_use_pretrained_encoder = False
# Resolved_trainingDevice = cpu
# Resolved_model_architecture = hybrid
# Just for information, not used in actual run: SLURM CPUS queried from os environment: 32
# Number of workers: 32
# Does torch identify cuda: False
# encoder ***RANDOM WEIGHTS***
evaluation number	reward	policy entropy	policy entropy aX	policy entropy bX	policy entropy aY	policy entropy bY	Encoder freeze	postAction_aX	postAction_bX	postAction_aY	postAction_bY
0	-0.8333333134651184	7.585888862609863	1.8840900659561157	1.9121015071868896	1.8950531482696533	1.894643783569336	True	[0 0 1 0 0 0]	[0 0 0 0 0 1]	[0 0 0 0 0 1]	[0 0 0 1 0 0]
0	0.1274999976158142	7.7070465087890625	1.9284592866897583	1.9301050901412964	1.9261362552642822	1.9223461151123047	True	[0 0 0 0 0 0]	[0 0 0 0 0 0]	[0 0 0 1 0 1]	[0 0 0 1 0 1]
0	-0.5	7.687548637390137	1.9294679164886475	1.9272820949554443	1.9139217138290405	1.9168767929077148	True	[0 0 1 0 0 0]	[0 0 0 1 0 0]	[0 0 0 1 0 0]	[0 0 1 1 0 1]
0	-0.3333333432674408	7.679769992828369	1.9220701456069946	1.9023851156234741	1.9327006340026855	1.9226140975952148	True	[0 0 0 0 0 0]	[0 0 0 1 0 1]	[0 0 0 1 0 1]	[0 0 0 1 0 1]
0	-0.8333333134651184	7.73377799987793	1.9345365762710571	1.926102638244629	1.9399385452270508	1.9332002401351929	True	[0 0 1 0 0 0]	[0 0 0 0 0 1]	[0 1 0 1 0 1]	[0 0 0 1 0 0]
0	-0.3333333432674408	7.705270767211914	1.9367579221725464	1.9274696111679077	1.924734115600586	1.9163095951080322	True	[0 0 1 0 1 0]	[0 0 0 0 0 0]	[0 1 0 0 0 1]	[0 0 0 1 0 1]
0	-0.5	7.659520149230957	1.9297972917556763	1.901094675064087	1.9202220439910889	1.9084060192108154	True	[0 0 0 0 1 0]	[0 0 0 0 0 1]	[0 1 0 0 0 0]	[0 0 0 0 0 1]
0	-0.3333333432674408	7.626138210296631	1.9206032752990723	1.895034909248352	1.9119418859481812	1.8985581398010254	True	[0 0 1 0 1 0]	[0 0 0 0 0 0]	[0 1 0 0 0 1]	[0 0 0 1 0 1]
0	-0.5	7.6616058349609375	1.9306646585464478	1.9015532732009888	1.920669674873352	1.9087178707122803	True	[0 0 0 0 1 0]	[0 0 0 0 0 1]	[0 1 0 0 0 0]	[0 0 0 0 0 1]
0	-0.3333333432674408	7.624820709228516	1.9206078052520752	1.8946080207824707	1.9110312461853027	1.898573637008667	True	[0 0 1 0 1 0]	[0 0 0 0 0 0]	[0 1 0 0 0 1]	[0 0 0 1 0 1]
