# num_workers = 15
# num_cells = 256
# seed_for_environment = 89469384
# lr = 0.0003
# max_grad_norm = 1.0
# eval_rollout_length = 30
# scaling_factor = 1000
# frames_per_batch = 500
# sub_batch_size = 64
# num_epochs = 15
# clip_epsilon = 0.2
# gamma = 0.99
# lmbda = 0.95
# entropy_eps = 0.03
# env_reward_engineering = True
# env_minimum_number_of_qubits = 12
# log_name = experiment_12_6_seed_89469384.txt
# env_error_range = geometric5
# env_version = qecc/bbcode-ldpc-v0
# env_bit_flipping = True
# env_l = 12
# env_m = 6
# env_use_dict_observation = True
# env_number_of_decoder_iterations = 50
# env_number_of_samples = 50
# env_code_logging = False
# env_reset_type = random3
# env_max_step = 30
# env_max_decoding_usage = 1073741824
# model_architecture = hybrid
# model_surrogate_model_path = /vol/bitbucket/osella/rl-qecc-data//supervisedLearning/sweep2/g5_mix_66-96-126-153_H7_s4000.pth
# model_use_pretrained_encoder = True
# index_to_unfreeze_encoder_updates = 20
# encoder_lr_factor = 0.1
# training_device = cpu
# Resolved arguments:
# Resolved_env_reward_engineering = True
# Resolved_env_bit_flipping = True
# Resolved_env_useDictObservation = True
# Resolved_env_code_logging = False
# Resolved_env_max_step = 30
# Resolved_env_max_decoding_usage = 1073741824
# Resolved_env_reset_type = random3
# Resolved_env_error_range = [np.float64(0.001), np.float64(0.003162), np.float64(0.01), np.float64(0.031623), np.float64(0.1)]
# Resolved_model_use_pretrained_encoder = True
# Resolved_trainingDevice = cpu
# Resolved_model_architecture = hybrid
# Just for information, not used in actual run: SLURM CPUS queried from os environment: 96
# Number of workers: 15
# Does torch identify cuda: False
evaluation number	time	reward	time	policy entropy	time	policy entropy aX	time	policy entropy bX	time	policy entropy aY	time	policy entropy bY	time	Encoder freeze	time	preAction_aX	time	preAction_bX	time	preAction_aY	time	preAction_bY	time	preAction_k	time	postAction_aX	time	postAction_bX	time	postAction_aY	time	postAction_bY	time	postAction_k	time
0	2026-08-09_17-23-46	-1.0	2026-08-09_17-23-46	8.992480278015137	2026-08-09_17-23-46	2.55083966255188	2026-08-09_17-23-46	2.5581209659576416	2026-08-09_17-23-46	1.9421669244766235	2026-08-09_17-23-46	1.94135320186615	2026-08-09_17-23-46	True	2026-08-09_17-23-46	[1 0 1 0 0 0 0 0 0 1 0 0]	2026-08-09_17-23-46	[0 0 0 0 0 0 0 0 0 0 0 0]	2026-08-09_17-23-46	[0 0 0 0 0 0]	2026-08-09_17-23-46	[0 0 0 1 1 1]	2026-08-09_17-23-46	[0]	2026-08-09_17-23-46	[1 0 1 0 0 0 0 0 1 1 0 0]	2026-08-09_17-23-46	[0 0 0 0 0 0 0 0 0 0 0 0]	2026-08-09_17-23-46	[0 0 0 0 0 1]	2026-08-09_17-23-46	[0 0 0 1 0 1]	2026-08-09_17-23-46	[0]	2026-08-09_17-23-46
0	2026-08-09_17-23-46	-1.0	2026-08-09_17-23-46	9.001200675964355	2026-08-09_17-23-46	2.553986072540283	2026-08-09_17-23-46	2.5590972900390625	2026-08-09_17-23-46	1.9454097747802734	2026-08-09_17-23-46	1.9427077770233154	2026-08-09_17-23-46	True	2026-08-09_17-23-46	[1 0 1 0 0 0 0 0 1 1 0 0]	2026-08-09_17-23-46	[0 0 0 0 0 0 0 0 0 0 0 0]	2026-08-09_17-23-46	[0 0 0 0 0 1]	2026-08-09_17-23-46	[0 0 0 1 0 1]	2026-08-09_17-23-46	[0]	2026-08-09_17-23-46	[1 0 1 0 0 0 0 0 0 1 0 0]	2026-08-09_17-23-46	[0 0 0 0 0 0 0 0 1 0 0 0]	2026-08-09_17-23-46	[0 0 0 1 0 1]	2026-08-09_17-23-46	[0 0 0 1 1 1]	2026-08-09_17-23-46	[0]	2026-08-09_17-23-46
0	2026-08-09_17-23-46	-1.0	2026-08-09_17-23-46	8.995023727416992	2026-08-09_17-23-46	2.550912380218506	2026-08-09_17-23-46	2.5588560104370117	2026-08-09_17-23-46	1.9447393417358398	2026-08-09_17-23-46	1.940516471862793	2026-08-09_17-23-46	True	2026-08-09_17-23-46	[1 0 1 0 0 0 0 0 0 1 0 0]	2026-08-09_17-23-46	[0 0 0 0 0 0 0 0 1 0 0 0]	2026-08-09_17-23-46	[0 0 0 1 0 1]	2026-08-09_17-23-46	[0 0 0 1 1 1]	2026-08-09_17-23-46	[0]	2026-08-09_17-23-46	[1 0 1 0 0 0 0 0 1 1 0 0]	2026-08-09_17-23-46	[0 0 0 0 0 0 0 0 1 0 0 0]	2026-08-09_17-23-46	[1 0 0 1 0 1]	2026-08-09_17-23-46	[0 0 0 1 0 1]	2026-08-09_17-23-46	[0]	2026-08-09_17-23-46
0	2026-08-09_17-23-46	-1.0	2026-08-09_17-23-46	8.997937202453613	2026-08-09_17-23-46	2.551645517349243	2026-08-09_17-23-46	2.558964252471924	2026-08-09_17-23-46	1.9456522464752197	2026-08-09_17-23-46	1.941674828529358	2026-08-09_17-23-46	True	2026-08-09_17-23-46	[1 0 1 0 0 0 0 0 1 1 0 0]	2026-08-09_17-23-46	[0 0 0 0 0 0 0 0 1 0 0 0]	2026-08-09_17-23-46	[1 0 0 1 0 1]	2026-08-09_17-23-46	[0 0 0 1 0 1]	2026-08-09_17-23-46	[0]	2026-08-09_17-23-46	[1 0 1 0 0 0 0 0 0 1 0 0]	2026-08-09_17-23-46	[0 0 0 0 0 0 0 0 1 0 0 0]	2026-08-09_17-23-46	[1 0 0 0 0 1]	2026-08-09_17-23-46	[0 0 0 1 1 1]	2026-08-09_17-23-46	[0]	2026-08-09_17-23-46
0	2026-08-09_17-23-46	-0.6666666865348816	2026-08-09_17-23-46	8.988822937011719	2026-08-09_17-23-46	2.551300525665283	2026-08-09_17-23-46	2.5596442222595215	2026-08-09_17-23-46	1.9423904418945312	2026-08-09_17-23-46	1.9354875087738037	2026-08-09_17-23-46	True	2026-08-09_17-23-46	[1 0 1 0 0 0 0 0 0 1 0 0]	2026-08-09_17-23-46	[0 0 0 0 0 0 0 0 1 0 0 0]	2026-08-09_17-23-46	[1 0 0 0 0 1]	2026-08-09_17-23-46	[0 0 0 1 1 1]	2026-08-09_17-23-46	[0]	2026-08-09_17-23-46	[1 0 1 0 0 0 0 0 1 1 0 0]	2026-08-09_17-23-46	[0 0 0 0 0 0 0 0 1 0 0 0]	2026-08-09_17-23-46	[1 1 0 0 0 1]	2026-08-09_17-23-46	[0 0 0 1 0 1]	2026-08-09_17-23-46	[4]	2026-08-09_17-23-46
0	2026-08-09_17-23-47	-1.0	2026-08-09_17-23-47	8.997701644897461	2026-08-09_17-23-47	2.551079034805298	2026-08-09_17-23-47	2.560055732727051	2026-08-09_17-23-47	1.9433643817901611	2026-08-09_17-23-47	1.9432034492492676	2026-08-09_17-23-47	True	2026-08-09_17-23-47	[1 0 1 0 0 0 0 0 1 1 0 0]	2026-08-09_17-23-47	[0 0 0 0 0 0 0 0 1 0 0 0]	2026-08-09_17-23-47	[1 1 0 0 0 1]	2026-08-09_17-23-47	[0 0 0 1 0 1]	2026-08-09_17-23-47	[4]	2026-08-09_17-23-47	[1 0 1 0 0 0 0 0 0 1 0 0]	2026-08-09_17-23-47	[0 0 0 0 0 0 0 0 1 0 0 0]	2026-08-09_17-23-47	[0 1 0 0 0 1]	2026-08-09_17-23-47	[0 0 0 1 1 1]	2026-08-09_17-23-47	[0]	2026-08-09_17-23-47
0	2026-08-09_17-23-47	-0.6666666865348816	2026-08-09_17-23-47	8.994646072387695	2026-08-09_17-23-47	2.5503833293914795	2026-08-09_17-23-47	2.5592024326324463	2026-08-09_17-23-47	1.9445103406906128	2026-08-09_17-23-47	1.9405497312545776	2026-08-09_17-23-47	True	2026-08-09_17-23-47	[1 0 1 0 0 0 0 0 0 1 0 0]	2026-08-09_17-23-47	[0 0 0 0 0 0 0 0 1 0 0 0]	2026-08-09_17-23-47	[0 1 0 0 0 1]	2026-08-09_17-23-47	[0 0 0 1 1 1]	2026-08-09_17-23-47	[0]	2026-08-09_17-23-47	[1 0 1 0 0 0 0 0 1 1 0 0]	2026-08-09_17-23-47	[0 0 0 0 0 0 0 0 1 0 0 0]	2026-08-09_17-23-47	[1 1 0 0 0 1]	2026-08-09_17-23-47	[0 0 0 1 1 0]	2026-08-09_17-23-47	[4]	2026-08-09_17-23-47
0	2026-08-09_17-23-47	-0.6666666865348816	2026-08-09_17-23-47	8.996796607971191	2026-08-09_17-23-47	2.5543129444122314	2026-08-09_17-23-47	2.5601298809051514	2026-08-09_17-23-47	1.942067265510559	2026-08-09_17-23-47	1.9402869939804077	2026-08-09_17-23-47	True	2026-08-09_17-23-47	[1 0 1 0 0 0 0 0 1 1 0 0]	2026-08-09_17-23-47	[0 0 0 0 0 0 0 0 1 0 0 0]	2026-08-09_17-23-47	[1 1 0 0 0 1]	2026-08-09_17-23-47	[0 0 0 1 1 0]	2026-08-09_17-23-47	[4]	2026-08-09_17-23-47	[1 0 1 0 0 0 0 0 0 1 0 0]	2026-08-09_17-23-47	[0 0 0 0 0 0 0 0 0 0 0 0]	2026-08-09_17-23-47	[1 0 0 0 0 1]	2026-08-09_17-23-47	[0 0 0 1 1 1]	2026-08-09_17-23-47	[4]	2026-08-09_17-23-47
0	2026-08-09_17-23-48	-1.0	2026-08-09_17-23-48	9.002250671386719	2026-08-09_17-23-48	2.5547196865081787	2026-08-09_17-23-48	2.5584876537323	2026-08-09_17-23-48	1.9448583126068115	2026-08-09_17-23-48	1.9441856145858765	2026-08-09_17-23-48	True	2026-08-09_17-23-48	[1 0 1 0 0 0 0 0 0 1 0 0]	2026-08-09_17-23-48	[0 0 0 0 0 0 0 0 0 0 0 0]	2026-08-09_17-23-48	[1 0 0 0 0 1]	2026-08-09_17-23-48	[0 0 0 1 1 1]	2026-08-09_17-23-48	[4]	2026-08-09_17-23-48	[1 0 1 0 0 0 0 0 1 1 0 0]	2026-08-09_17-23-48	[0 0 0 0 0 0 0 0 0 0 1 0]	2026-08-09_17-23-48	[1 0 0 0 0 0]	2026-08-09_17-23-48	[0 0 0 0 1 1]	2026-08-09_17-23-48	[0]	2026-08-09_17-23-48
0	2026-08-09_17-23-48	-1.0	2026-08-09_17-23-48	8.992432594299316	2026-08-09_17-23-48	2.550128221511841	2026-08-09_17-23-48	2.559382200241089	2026-08-09_17-23-48	1.9435439109802246	2026-08-09_17-23-48	1.9393779039382935	2026-08-09_17-23-48	True	2026-08-09_17-23-48	[1 0 1 0 0 0 0 0 1 1 0 0]	2026-08-09_17-23-48	[0 0 0 0 0 0 0 0 0 0 1 0]	2026-08-09_17-23-48	[1 0 0 0 0 0]	2026-08-09_17-23-48	[0 0 0 0 1 1]	2026-08-09_17-23-48	[0]	2026-08-09_17-23-48	[1 0 1 0 0 0 0 0 0 1 0 0]	2026-08-09_17-23-48	[0 0 0 0 0 0 0 0 0 0 0 0]	2026-08-09_17-23-48	[1 0 0 1 0 0]	2026-08-09_17-23-48	[0 0 0 1 1 1]	2026-08-09_17-23-48	[0]	2026-08-09_17-23-48
