# num_workers = 15
# num_cells = 256
# seed_for_environment = 321132391
# lr = 0.0003
# max_grad_norm = 1.0
# eval_rollout_length = 30
# scaling_factor = 1000
# frames_per_batch = 500
# sub_batch_size = 64
# num_epochs = 15
# clip_epsilon = 0.2
# gamma = 0.99
# lmbda = 0.95
# entropy_eps = 0.03
# env_reward_engineering = True
# env_minimum_number_of_qubits = 12
# log_name = experiment_12_6_seed_321132391.txt
# env_error_range = geometric5
# env_version = qecc/bbcode-ldpc-v0
# env_bit_flipping = True
# env_l = 12
# env_m = 6
# env_use_dict_observation = True
# env_number_of_decoder_iterations = 50
# env_number_of_samples = 50
# env_code_logging = False
# env_reset_type = random3
# env_max_step = 30
# env_max_decoding_usage = 1073741824
# model_architecture = hybrid
# model_surrogate_model_path = /vol/bitbucket/osella/rl-qecc-data//supervisedLearning/sweep2/g5_mix_66-96-126-153_H7_s4000.pth
# model_use_pretrained_encoder = True
# index_to_unfreeze_encoder_updates = 20
# encoder_lr_factor = 0.1
# training_device = cpu
# Resolved arguments:
# Resolved_env_reward_engineering = True
# Resolved_env_bit_flipping = True
# Resolved_env_useDictObservation = True
# Resolved_env_code_logging = False
# Resolved_env_max_step = 30
# Resolved_env_max_decoding_usage = 1073741824
# Resolved_env_reset_type = random3
# Resolved_env_error_range = [np.float64(0.001), np.float64(0.003162), np.float64(0.01), np.float64(0.031623), np.float64(0.1)]
# Resolved_model_use_pretrained_encoder = True
# Resolved_trainingDevice = cpu
# Resolved_model_architecture = hybrid
# Just for information, not used in actual run: SLURM CPUS queried from os environment: 96
# Number of workers: 15
# Does torch identify cuda: False
evaluation number	time	reward	time	policy entropy	time	policy entropy aX	time	policy entropy bX	time	policy entropy aY	time	policy entropy bY	time	Encoder freeze	time	preAction_aX	time	preAction_bX	time	preAction_aY	time	preAction_bY	time	preAction_k	time	postAction_aX	time	postAction_bX	time	postAction_aY	time	postAction_bY	time	postAction_k	time
0	2026-08-09_17-23-52	-0.6666666865348816	2026-08-09_17-23-52	8.98468017578125	2026-08-09_17-23-52	2.5508923530578613	2026-08-09_17-23-52	2.5568552017211914	2026-08-09_17-23-52	1.935697078704834	2026-08-09_17-23-52	1.9412357807159424	2026-08-09_17-23-52	True	2026-08-09_17-23-52	[0 0 0 0 0 0 0 1 0 0 0 0]	2026-08-09_17-23-52	[0 0 0 0 0 0 0 0 1 0 0 0]	2026-08-09_17-23-52	[0 1 0 1 0 0]	2026-08-09_17-23-52	[0 1 0 1 0 0]	2026-08-09_17-23-52	[0]	2026-08-09_17-23-52	[0 0 0 0 0 1 0 1 0 0 0 0]	2026-08-09_17-23-52	[0 0 0 0 0 0 0 1 1 0 0 0]	2026-08-09_17-23-52	[0 1 1 1 0 0]	2026-08-09_17-23-52	[0 0 0 1 0 0]	2026-08-09_17-23-52	[4]	2026-08-09_17-23-52
0	2026-08-09_17-23-53	-1.0	2026-08-09_17-23-53	8.992430686950684	2026-08-09_17-23-53	2.558717727661133	2026-08-09_17-23-53	2.558668613433838	2026-08-09_17-23-53	1.9345638751983643	2026-08-09_17-23-53	1.9404802322387695	2026-08-09_17-23-53	True	2026-08-09_17-23-53	[0 0 0 0 0 1 0 1 0 0 0 0]	2026-08-09_17-23-53	[0 0 0 0 0 0 0 1 1 0 0 0]	2026-08-09_17-23-53	[0 1 1 1 0 0]	2026-08-09_17-23-53	[0 0 0 1 0 0]	2026-08-09_17-23-53	[4]	2026-08-09_17-23-53	[0 0 0 0 0 0 0 1 0 0 0 0]	2026-08-09_17-23-53	[0 0 0 0 0 0 0 0 1 0 0 0]	2026-08-09_17-23-53	[0 1 0 1 0 0]	2026-08-09_17-23-53	[0 1 0 1 0 0]	2026-08-09_17-23-53	[0]	2026-08-09_17-23-53
0	2026-08-09_17-23-53	-0.6666666865348816	2026-08-09_17-23-53	8.988550186157227	2026-08-09_17-23-53	2.552263021469116	2026-08-09_17-23-53	2.557638168334961	2026-08-09_17-23-53	1.9365419149398804	2026-08-09_17-23-53	1.9421062469482422	2026-08-09_17-23-53	True	2026-08-09_17-23-53	[0 0 0 0 0 0 0 1 0 0 0 0]	2026-08-09_17-23-53	[0 0 0 0 0 0 0 0 1 0 0 0]	2026-08-09_17-23-53	[0 1 0 1 0 0]	2026-08-09_17-23-53	[0 1 0 1 0 0]	2026-08-09_17-23-53	[0]	2026-08-09_17-23-53	[0 0 0 0 0 1 0 1 0 0 0 0]	2026-08-09_17-23-53	[0 0 0 0 0 0 0 1 1 0 0 0]	2026-08-09_17-23-53	[0 1 1 1 0 0]	2026-08-09_17-23-53	[0 0 0 1 0 0]	2026-08-09_17-23-53	[4]	2026-08-09_17-23-53
0	2026-08-09_17-23-53	-1.0	2026-08-09_17-23-53	8.992303848266602	2026-08-09_17-23-53	2.5573818683624268	2026-08-09_17-23-53	2.558972120285034	2026-08-09_17-23-53	1.9360439777374268	2026-08-09_17-23-53	1.9399062395095825	2026-08-09_17-23-53	True	2026-08-09_17-23-53	[0 0 0 0 0 1 0 1 0 0 0 0]	2026-08-09_17-23-53	[0 0 0 0 0 0 0 1 1 0 0 0]	2026-08-09_17-23-53	[0 1 1 1 0 0]	2026-08-09_17-23-53	[0 0 0 1 0 0]	2026-08-09_17-23-53	[4]	2026-08-09_17-23-53	[0 0 0 0 0 0 0 1 0 0 0 0]	2026-08-09_17-23-53	[0 1 0 0 0 0 0 1 1 0 0 0]	2026-08-09_17-23-53	[0 1 0 1 0 0]	2026-08-09_17-23-53	[0 1 0 1 0 0]	2026-08-09_17-23-53	[0]	2026-08-09_17-23-53
0	2026-08-09_17-23-53	-0.6666666865348816	2026-08-09_17-23-53	8.993751525878906	2026-08-09_17-23-53	2.55379319190979	2026-08-09_17-23-53	2.557147264480591	2026-08-09_17-23-53	1.938875436782837	2026-08-09_17-23-53	1.9439351558685303	2026-08-09_17-23-53	True	2026-08-09_17-23-53	[0 0 0 0 0 0 0 1 0 0 0 0]	2026-08-09_17-23-53	[0 1 0 0 0 0 0 1 1 0 0 0]	2026-08-09_17-23-53	[0 1 0 1 0 0]	2026-08-09_17-23-53	[0 1 0 1 0 0]	2026-08-09_17-23-53	[0]	2026-08-09_17-23-53	[0 0 0 0 0 1 0 1 0 0 0 0]	2026-08-09_17-23-53	[0 1 0 0 0 0 0 0 1 0 0 0]	2026-08-09_17-23-53	[0 1 1 1 0 0]	2026-08-09_17-23-53	[0 0 0 1 0 0]	2026-08-09_17-23-53	[4]	2026-08-09_17-23-53
0	2026-08-09_17-23-53	-1.0	2026-08-09_17-23-53	8.992837905883789	2026-08-09_17-23-53	2.5588557720184326	2026-08-09_17-23-53	2.558427572250366	2026-08-09_17-23-53	1.9342213869094849	2026-08-09_17-23-53	1.941333293914795	2026-08-09_17-23-53	True	2026-08-09_17-23-53	[0 0 0 0 0 1 0 1 0 0 0 0]	2026-08-09_17-23-53	[0 1 0 0 0 0 0 0 1 0 0 0]	2026-08-09_17-23-53	[0 1 1 1 0 0]	2026-08-09_17-23-53	[0 0 0 1 0 0]	2026-08-09_17-23-53	[4]	2026-08-09_17-23-53	[0 0 0 0 0 0 0 1 0 0 0 0]	2026-08-09_17-23-53	[0 1 0 0 0 0 0 1 1 0 0 0]	2026-08-09_17-23-53	[0 1 0 1 0 0]	2026-08-09_17-23-53	[0 1 0 1 0 0]	2026-08-09_17-23-53	[0]	2026-08-09_17-23-53
0	2026-08-09_17-23-53	-0.6666666865348816	2026-08-09_17-23-53	8.992334365844727	2026-08-09_17-23-53	2.553863286972046	2026-08-09_17-23-53	2.5579042434692383	2026-08-09_17-23-53	1.937239408493042	2026-08-09_17-23-53	1.9433271884918213	2026-08-09_17-23-53	True	2026-08-09_17-23-53	[0 0 0 0 0 0 0 1 0 0 0 0]	2026-08-09_17-23-53	[0 1 0 0 0 0 0 1 1 0 0 0]	2026-08-09_17-23-53	[0 1 0 1 0 0]	2026-08-09_17-23-53	[0 1 0 1 0 0]	2026-08-09_17-23-53	[0]	2026-08-09_17-23-53	[0 0 0 0 0 1 0 1 0 0 0 0]	2026-08-09_17-23-53	[0 1 0 0 0 0 0 0 1 0 0 0]	2026-08-09_17-23-53	[0 1 1 1 0 0]	2026-08-09_17-23-53	[0 0 0 1 0 0]	2026-08-09_17-23-53	[4]	2026-08-09_17-23-53
0	2026-08-09_17-23-53	-1.0	2026-08-09_17-23-53	8.993449211120605	2026-08-09_17-23-53	2.5582962036132812	2026-08-09_17-23-53	2.5587339401245117	2026-08-09_17-23-53	1.9359464645385742	2026-08-09_17-23-53	1.940472960472107	2026-08-09_17-23-53	True	2026-08-09_17-23-53	[0 0 0 0 0 1 0 1 0 0 0 0]	2026-08-09_17-23-53	[0 1 0 0 0 0 0 0 1 0 0 0]	2026-08-09_17-23-53	[0 1 1 1 0 0]	2026-08-09_17-23-53	[0 0 0 1 0 0]	2026-08-09_17-23-53	[4]	2026-08-09_17-23-53	[0 0 0 0 0 0 0 1 0 0 0 0]	2026-08-09_17-23-53	[0 0 0 0 0 0 0 0 1 0 0 0]	2026-08-09_17-23-53	[0 1 0 1 0 0]	2026-08-09_17-23-53	[0 1 0 1 0 0]	2026-08-09_17-23-53	[0]	2026-08-09_17-23-53
0	2026-08-09_17-23-53	-0.6666666865348816	2026-08-09_17-23-53	8.988834381103516	2026-08-09_17-23-53	2.551551580429077	2026-08-09_17-23-53	2.557969570159912	2026-08-09_17-23-53	1.9374339580535889	2026-08-09_17-23-53	1.9418790340423584	2026-08-09_17-23-53	True	2026-08-09_17-23-53	[0 0 0 0 0 0 0 1 0 0 0 0]	2026-08-09_17-23-53	[0 0 0 0 0 0 0 0 1 0 0 0]	2026-08-09_17-23-53	[0 1 0 1 0 0]	2026-08-09_17-23-53	[0 1 0 1 0 0]	2026-08-09_17-23-53	[0]	2026-08-09_17-23-53	[0 0 0 0 0 1 0 1 0 0 0 0]	2026-08-09_17-23-53	[0 0 0 0 0 0 0 1 1 0 0 0]	2026-08-09_17-23-53	[0 1 1 1 0 0]	2026-08-09_17-23-53	[0 0 0 1 0 0]	2026-08-09_17-23-53	[4]	2026-08-09_17-23-53
0	2026-08-09_17-23-53	-1.0	2026-08-09_17-23-53	8.993921279907227	2026-08-09_17-23-53	2.557971954345703	2026-08-09_17-23-53	2.5586578845977783	2026-08-09_17-23-53	1.935677170753479	2026-08-09_17-23-53	1.9416147470474243	2026-08-09_17-23-53	True	2026-08-09_17-23-53	[0 0 0 0 0 1 0 1 0 0 0 0]	2026-08-09_17-23-53	[0 0 0 0 0 0 0 1 1 0 0 0]	2026-08-09_17-23-53	[0 1 1 1 0 0]	2026-08-09_17-23-53	[0 0 0 1 0 0]	2026-08-09_17-23-53	[4]	2026-08-09_17-23-53	[0 0 0 0 0 0 0 1 0 0 0 0]	2026-08-09_17-23-53	[0 0 0 0 0 0 0 0 1 0 0 0]	2026-08-09_17-23-53	[0 1 0 1 0 0]	2026-08-09_17-23-53	[0 1 0 1 0 0]	2026-08-09_17-23-53	[0]	2026-08-09_17-23-53
