# num_workers = 96
# num_cells = 256
# seed_for_environment = 34740655
# lr = 0.0003
# max_grad_norm = 1.0
# eval_rollout_length = 30
# scaling_factor = 1000
# frames_per_batch = 500
# sub_batch_size = 64
# num_epochs = 15
# clip_epsilon = 0.2
# gamma = 0.99
# lmbda = 0.95
# entropy_eps = 0.5
# env_reward_engineering = True
# env_minimum_number_of_qubits = 1
# log_name = None
# env_error_range = dataCollection
# env_version = qecc/bbcode-ldpc-v0
# env_bit_flipping = True
# env_l = 6
# env_m = 6
# env_use_dict_observation = True
# env_number_of_decoder_iterations = 50
# env_number_of_samples = 50
# env_code_logging = True
# model_architecture = hybrid
# model_surrogate_model_path = /vol/bitbucket/osella/rl-qecc-data//supervisedLearning/2026-07-12_20-18-32/surrogate_6x6.pth
# model_use_pretrained_encoder = False
# index_to_unfreeze_encoder_updates = 20
# encoder_lr_factor = 0.1
# training_device = cpu
# Resolved arguments:
# Resolved_env_reward_engineering = True
# Resolved_env_reward_integral = Between prob. of no error and curve.
# Resolved_env_bit_flipping = True
# Resolved_env_useDictObservation = True
# Resolved_env_code_logging = True
# Resolved_env_error_range = [np.float64(0.0001), np.float64(0.000215), np.float64(0.000464), np.float64(0.001), np.float64(0.002154), np.float64(0.003162), np.float64(0.004642), np.float64(0.01), np.float64(0.021544), np.float64(0.025075), np.float64(0.031623), np.float64(0.046416), np.float64(0.05005), np.float64(0.075025), np.float64(0.1)]
# Resolved_model_use_pretrained_encoder = False
# Resolved_trainingDevice = cpu
# Resolved_model_architecture = hybrid
# Just for information, not used in actual run: SLURM CPUS queried from os environment: 96
# Number of workers: 96
# Does torch identify cuda: False
# encoder ***RANDOM WEIGHTS***
evaluation number	reward	policy entropy	policy entropy aX	policy entropy bX	policy entropy aY	policy entropy bY	Encoder freeze	postAction_aX	postAction_bX	postAction_aY	postAction_bY
0	0.3914552927017212	7.7222418785095215	1.9249496459960938	1.9337987899780273	1.9337712526321411	1.9297223091125488	True	[0 0 0 0 1 0]	[0 0 0 0 1 0]	[0 0 0 0 0 1]	[0 1 0 0 0 0]
0	0.05177931860089302	7.750523567199707	1.9317800998687744	1.9403736591339111	1.9410169124603271	1.9373531341552734	True	[0 0 0 1 1 0]	[0 0 0 1 1 0]	[0 0 0 0 0 0]	[0 0 0 0 0 0]
0	0.5403077602386475	7.743536472320557	1.9320068359375	1.9390827417373657	1.9434468746185303	1.9290003776550293	True	[0 0 0 1 0 0]	[0 0 0 0 1 0]	[0 1 0 0 0 0]	[0 1 0 0 0 0]
0	0.059385668486356735	7.751171112060547	1.9371378421783447	1.9405003786087036	1.943730115890503	1.9298030138015747	True	[0 0 0 1 1 0]	[0 0 0 1 1 0]	[0 0 0 0 0 0]	[0 0 0 0 0 0]
0	0.5555809140205383	7.743933200836182	1.932185411453247	1.9387402534484863	1.943410873413086	1.9295965433120728	True	[0 0 0 1 0 0]	[0 0 0 0 1 0]	[0 1 0 0 0 0]	[0 1 0 0 0 0]
0	0.054491568356752396	7.751704692840576	1.9369549751281738	1.9405300617218018	1.9439952373504639	1.9302244186401367	True	[0 0 0 1 1 0]	[0 0 0 1 1 0]	[0 0 0 0 0 0]	[0 0 0 0 0 0]
0	0.5219506621360779	7.744133949279785	1.9324142932891846	1.9386825561523438	1.9435762166976929	1.929461121559143	True	[0 0 0 1 0 0]	[0 0 0 0 1 0]	[0 1 0 0 0 0]	[0 1 0 0 0 0]
0	0.039232783019542694	7.752171993255615	1.9378573894500732	1.9405285120010376	1.9436540603637695	1.9301317930221558	True	[0 0 0 1 1 0]	[0 0 0 1 1 0]	[0 0 0 0 0 0]	[0 0 0 0 0 0]
0	0.5303307771682739	7.74359655380249	1.9316813945770264	1.9390369653701782	1.9435129165649414	1.9293651580810547	True	[0 0 0 1 0 0]	[0 0 0 0 1 0]	[0 1 0 0 0 0]	[0 1 0 0 0 0]
0	0.06316857784986496	7.752335548400879	1.9376405477523804	1.9406352043151855	1.9439257383346558	1.9301340579986572	True	[0 0 0 1 1 0]	[0 0 0 1 1 0]	[0 0 0 0 0 0]	[0 0 0 0 0 0]
0	0.5208811163902283	7.743289947509766	1.9318487644195557	1.9387444257736206	1.9434926509857178	1.929203748703003	True	[0 0 0 1 0 0]	[0 0 0 0 1 0]	[0 1 0 0 0 0]	[0 1 0 0 0 0]
0	0.04890280216932297	7.752346515655518	1.9372131824493408	1.940874695777893	1.9438709020614624	1.9303873777389526	True	[0 0 0 1 1 0]	[0 0 0 1 1 0]	[0 0 0 0 0 0]	[0 0 0 0 0 0]
0	0.5424150824546814	7.743595600128174	1.9319385290145874	1.9387919902801514	1.9436439275741577	1.929221272468567	True	[0 0 0 1 0 0]	[0 0 0 0 1 0]	[0 1 0 0 0 0]	[0 1 0 0 0 0]
0	0.047350142151117325	7.752911567687988	1.9376016855239868	1.9406102895736694	1.9439234733581543	1.9307762384414673	True	[0 0 0 1 1 0]	[0 0 0 1 1 0]	[0 0 0 0 0 0]	[0 0 0 0 0 0]
0	0.5255319476127625	7.743973255157471	1.9318187236785889	1.9395071268081665	1.9436869621276855	1.9289603233337402	True	[0 0 0 1 0 0]	[0 0 0 0 1 0]	[0 1 0 0 0 0]	[0 1 0 0 0 0]
0	0.05629507079720497	7.752107620239258	1.9372444152832031	1.9407793283462524	1.9438227415084839	1.9302613735198975	True	[0 0 0 1 1 0]	[0 0 0 1 1 0]	[0 0 0 0 0 0]	[0 0 0 0 0 0]
0	0.5261270403862	7.744370460510254	1.932371735572815	1.9392811059951782	1.9434945583343506	1.9292229413986206	True	[0 0 0 1 0 0]	[0 0 0 0 1 0]	[0 1 0 0 0 0]	[0 1 0 0 0 0]
0	0.044391896575689316	7.751009941101074	1.9369791746139526	1.94038724899292	1.9435945749282837	1.930048942565918	True	[0 0 0 1 1 0]	[0 0 0 1 1 0]	[0 0 0 0 0 0]	[0 0 0 0 0 0]
0	0.541147768497467	7.744051456451416	1.932152271270752	1.938708782196045	1.943755865097046	1.9294344186782837	True	[0 0 0 1 0 0]	[0 0 0 0 1 0]	[0 1 0 0 0 0]	[0 1 0 0 0 0]
0	0.04672982916235924	7.751646518707275	1.9370331764221191	1.940830111503601	1.943988561630249	1.9297946691513062	True	[0 0 0 1 1 0]	[0 0 0 1 1 0]	[0 0 0 0 0 0]	[0 0 0 0 0 0]
0	0.4970220625400543	7.743559837341309	1.9320939779281616	1.9386110305786133	1.9436191320419312	1.9292352199554443	True	[0 0 0 1 0 0]	[0 0 0 0 1 0]	[0 1 0 0 0 0]	[0 1 0 0 0 0]
0	0.032023243606090546	7.751655578613281	1.9370460510253906	1.9404083490371704	1.9439666271209717	1.9302351474761963	True	[0 0 0 1 1 0]	[0 0 0 1 1 0]	[0 0 0 0 0 0]	[0 0 0 0 0 0]
0	0.5467414855957031	7.742505073547363	1.9320017099380493	1.938611388206482	1.943420648574829	1.9284714460372925	True	[0 0 0 1 0 0]	[0 0 0 0 1 0]	[0 1 0 0 0 0]	[0 1 0 0 0 0]
0	0.046670105308294296	7.751931190490723	1.9374034404754639	1.9406181573867798	1.9437270164489746	1.9301824569702148	True	[0 0 0 1 1 0]	[0 0 0 1 1 0]	[0 0 0 0 0 0]	[0 0 0 0 0 0]
0	0.5323683023452759	7.74376106262207	1.932330846786499	1.9386651515960693	1.9430910348892212	1.9296739101409912	True	[0 0 0 1 0 0]	[0 0 0 0 1 0]	[0 1 0 0 0 0]	[0 1 0 0 0 0]
0	0.040745120495557785	7.751485824584961	1.9370360374450684	1.9403685331344604	1.9438434839248657	1.9302375316619873	True	[0 0 0 1 1 0]	[0 0 0 1 1 0]	[0 0 0 0 0 0]	[0 0 0 0 0 0]
0	0.5529962182044983	7.743039608001709	1.931750774383545	1.9387215375900269	1.943594217300415	1.9289727210998535	True	[0 0 0 1 0 0]	[0 0 0 0 1 0]	[0 1 0 0 0 0]	[0 1 0 0 0 0]
0	0.05768711864948273	7.75217342376709	1.9373281002044678	1.9409165382385254	1.9438542127609253	1.93007493019104	True	[0 0 0 1 1 0]	[0 0 0 1 1 0]	[0 0 0 0 0 0]	[0 0 0 0 0 0]
