# num_workers = 15
# num_cells = 256
# seed_for_environment = 59595959
# lr = 0.0003
# max_grad_norm = 1.0
# eval_rollout_length = 30
# scaling_factor = 1000
# frames_per_batch = 500
# sub_batch_size = 64
# num_epochs = 15
# clip_epsilon = 0.2
# gamma = 0.99
# lmbda = 0.95
# entropy_eps = 0.03
# env_reward_engineering = True
# env_minimum_number_of_qubits = 12
# log_name = experiment_12_6_seed_59595959.txt
# env_error_range = geometric5
# env_version = qecc/bbcode-ldpc-v0
# env_bit_flipping = True
# env_l = 12
# env_m = 6
# env_use_dict_observation = True
# env_number_of_decoder_iterations = 50
# env_number_of_samples = 50
# env_code_logging = False
# env_reset_type = random3
# env_max_step = 30
# env_max_decoding_usage = 1073741824
# model_architecture = hybrid
# model_surrogate_model_path = /vol/bitbucket/osella/rl-qecc-data//supervisedLearning/sweep2/g5_mix_66-96-126_H3_s5000.pth
# model_use_pretrained_encoder = True
# index_to_unfreeze_encoder_updates = 20
# encoder_lr_factor = 0.1
# training_device = cpu
# Resolved arguments:
# Resolved_env_reward_engineering = True
# Resolved_env_bit_flipping = True
# Resolved_env_useDictObservation = True
# Resolved_env_code_logging = False
# Resolved_env_max_step = 30
# Resolved_env_max_decoding_usage = 1073741824
# Resolved_env_reset_type = random3
# Resolved_env_error_range = [np.float64(0.001), np.float64(0.003162), np.float64(0.01), np.float64(0.031623), np.float64(0.1)]
# Resolved_model_use_pretrained_encoder = True
# Resolved_trainingDevice = cpu
# Resolved_model_architecture = hybrid
# Just for information, not used in actual run: SLURM CPUS queried from os environment: 96
# Number of workers: 15
# Does torch identify cuda: False
evaluation number	time	reward	time	policy entropy	time	policy entropy aX	time	policy entropy bX	time	policy entropy aY	time	policy entropy bY	time	Encoder freeze	time	preAction_aX	time	preAction_bX	time	preAction_aY	time	preAction_bY	time	preAction_k	time	postAction_aX	time	postAction_bX	time	postAction_aY	time	postAction_bY	time	postAction_k	time
0	2026-08-10_16-29-12	-0.6666666865348816	2026-08-10_16-29-12	8.988110542297363	2026-08-10_16-29-12	2.5545654296875	2026-08-10_16-29-12	2.551626443862915	2026-08-10_16-29-12	1.939081072807312	2026-08-10_16-29-12	1.9428374767303467	2026-08-10_16-29-12	True	2026-08-10_16-29-12	[0 0 0 0 0 1 0 0 0 0 0 0]	2026-08-10_16-29-12	[0 1 0 1 0 0 0 0 0 1 0 0]	2026-08-10_16-29-12	[0 0 0 0 0 1]	2026-08-10_16-29-12	[0 1 0 1 0 0]	2026-08-10_16-29-12	[0]	2026-08-10_16-29-12	[0 0 0 0 0 1 0 0 1 0 0 0]	2026-08-10_16-29-12	[0 1 0 1 0 0 0 0 1 1 0 0]	2026-08-10_16-29-12	[0 0 0 0 0 0]	2026-08-10_16-29-12	[0 1 0 0 0 0]	2026-08-10_16-29-12	[4]	2026-08-10_16-29-12
0	2026-08-10_16-29-12	-0.8333333134651184	2026-08-10_16-29-12	8.971922874450684	2026-08-10_16-29-12	2.547522783279419	2026-08-10_16-29-12	2.5516529083251953	2026-08-10_16-29-12	1.9382752180099487	2026-08-10_16-29-12	1.9344723224639893	2026-08-10_16-29-12	True	2026-08-10_16-29-12	[0 0 0 0 0 1 0 0 1 0 0 0]	2026-08-10_16-29-12	[0 1 0 1 0 0 0 0 1 1 0 0]	2026-08-10_16-29-12	[0 0 0 0 0 0]	2026-08-10_16-29-12	[0 1 0 0 0 0]	2026-08-10_16-29-12	[4]	2026-08-10_16-29-12	[0 0 0 0 0 1 0 1 1 0 0 0]	2026-08-10_16-29-12	[0 1 0 1 0 0 0 0 0 1 0 0]	2026-08-10_16-29-12	[0 0 0 0 0 1]	2026-08-10_16-29-12	[0 1 0 0 0 0]	2026-08-10_16-29-12	[2]	2026-08-10_16-29-12
0	2026-08-10_16-29-12	-0.6666666865348816	2026-08-10_16-29-12	8.985252380371094	2026-08-10_16-29-12	2.5535709857940674	2026-08-10_16-29-12	2.5515382289886475	2026-08-10_16-29-12	1.9407587051391602	2026-08-10_16-29-12	1.9393845796585083	2026-08-10_16-29-12	True	2026-08-10_16-29-12	[0 0 0 0 0 1 0 1 1 0 0 0]	2026-08-10_16-29-12	[0 1 0 1 0 0 0 0 0 1 0 0]	2026-08-10_16-29-12	[0 0 0 0 0 1]	2026-08-10_16-29-12	[0 1 0 0 0 0]	2026-08-10_16-29-12	[2]	2026-08-10_16-29-12	[0 0 0 0 1 1 0 1 1 0 0 0]	2026-08-10_16-29-12	[0 1 0 1 0 0 0 0 1 1 0 0]	2026-08-10_16-29-12	[0 0 0 0 0 0]	2026-08-10_16-29-12	[0 1 0 0 0 0]	2026-08-10_16-29-12	[4]	2026-08-10_16-29-12
0	2026-08-10_16-29-12	-0.6666666865348816	2026-08-10_16-29-12	8.985182762145996	2026-08-10_16-29-12	2.555180072784424	2026-08-10_16-29-12	2.55399751663208	2026-08-10_16-29-12	1.9432086944580078	2026-08-10_16-29-12	1.932796597480774	2026-08-10_16-29-12	True	2026-08-10_16-29-12	[0 0 0 0 1 1 0 1 1 0 0 0]	2026-08-10_16-29-12	[0 1 0 1 0 0 0 0 1 1 0 0]	2026-08-10_16-29-12	[0 0 0 0 0 0]	2026-08-10_16-29-12	[0 1 0 0 0 0]	2026-08-10_16-29-12	[4]	2026-08-10_16-29-12	[0 0 0 0 1 1 0 0 1 0 0 0]	2026-08-10_16-29-12	[0 1 0 1 0 0 0 0 0 1 0 0]	2026-08-10_16-29-12	[0 0 0 0 0 1]	2026-08-10_16-29-12	[0 1 0 0 0 0]	2026-08-10_16-29-12	[4]	2026-08-10_16-29-12
0	2026-08-10_16-29-12	-0.6666666865348816	2026-08-10_16-29-12	8.982566833496094	2026-08-10_16-29-12	2.553919553756714	2026-08-10_16-29-12	2.5522725582122803	2026-08-10_16-29-12	1.9362132549285889	2026-08-10_16-29-12	1.9401618242263794	2026-08-10_16-29-12	True	2026-08-10_16-29-12	[0 0 0 0 1 1 0 0 1 0 0 0]	2026-08-10_16-29-12	[0 1 0 1 0 0 0 0 0 1 0 0]	2026-08-10_16-29-12	[0 0 0 0 0 1]	2026-08-10_16-29-12	[0 1 0 0 0 0]	2026-08-10_16-29-12	[4]	2026-08-10_16-29-12	[0 0 0 0 0 1 0 0 1 0 0 0]	2026-08-10_16-29-12	[0 1 0 1 0 0 0 0 1 1 0 0]	2026-08-10_16-29-12	[0 0 0 0 0 0]	2026-08-10_16-29-12	[0 1 0 0 0 0]	2026-08-10_16-29-12	[4]	2026-08-10_16-29-12
0	2026-08-10_16-29-12	-0.8333333134651184	2026-08-10_16-29-12	8.96847915649414	2026-08-10_16-29-12	2.545842170715332	2026-08-10_16-29-12	2.5504603385925293	2026-08-10_16-29-12	1.938375473022461	2026-08-10_16-29-12	1.9338009357452393	2026-08-10_16-29-12	True	2026-08-10_16-29-12	[0 0 0 0 0 1 0 0 1 0 0 0]	2026-08-10_16-29-12	[0 1 0 1 0 0 0 0 1 1 0 0]	2026-08-10_16-29-12	[0 0 0 0 0 0]	2026-08-10_16-29-12	[0 1 0 0 0 0]	2026-08-10_16-29-12	[4]	2026-08-10_16-29-12	[0 0 0 0 0 1 0 1 1 0 0 0]	2026-08-10_16-29-12	[0 1 0 1 0 0 0 0 0 1 0 0]	2026-08-10_16-29-12	[0 0 0 0 0 1]	2026-08-10_16-29-12	[0 1 0 0 0 0]	2026-08-10_16-29-12	[2]	2026-08-10_16-29-12
0	2026-08-10_16-29-12	-0.6666666865348816	2026-08-10_16-29-12	8.987226486206055	2026-08-10_16-29-12	2.5547678470611572	2026-08-10_16-29-12	2.551621913909912	2026-08-10_16-29-12	1.9402401447296143	2026-08-10_16-29-12	1.9405970573425293	2026-08-10_16-29-12	True	2026-08-10_16-29-12	[0 0 0 0 0 1 0 1 1 0 0 0]	2026-08-10_16-29-12	[0 1 0 1 0 0 0 0 0 1 0 0]	2026-08-10_16-29-12	[0 0 0 0 0 1]	2026-08-10_16-29-12	[0 1 0 0 0 0]	2026-08-10_16-29-12	[2]	2026-08-10_16-29-12	[0 0 0 0 1 1 0 1 1 0 0 0]	2026-08-10_16-29-12	[0 1 0 1 0 0 0 0 1 1 0 0]	2026-08-10_16-29-12	[0 0 0 0 0 0]	2026-08-10_16-29-12	[0 1 0 0 0 0]	2026-08-10_16-29-12	[4]	2026-08-10_16-29-12
0	2026-08-10_16-29-12	-0.6666666865348816	2026-08-10_16-29-12	8.98674201965332	2026-08-10_16-29-12	2.5546367168426514	2026-08-10_16-29-12	2.5530312061309814	2026-08-10_16-29-12	1.942948341369629	2026-08-10_16-29-12	1.93612539768219	2026-08-10_16-29-12	True	2026-08-10_16-29-12	[0 0 0 0 1 1 0 1 1 0 0 0]	2026-08-10_16-29-12	[0 1 0 1 0 0 0 0 1 1 0 0]	2026-08-10_16-29-12	[0 0 0 0 0 0]	2026-08-10_16-29-12	[0 1 0 0 0 0]	2026-08-10_16-29-12	[4]	2026-08-10_16-29-12	[0 0 0 0 1 1 0 0 1 0 0 0]	2026-08-10_16-29-12	[0 1 0 1 0 0 0 0 0 1 0 0]	2026-08-10_16-29-12	[0 0 0 0 0 1]	2026-08-10_16-29-12	[0 1 0 0 0 0]	2026-08-10_16-29-12	[4]	2026-08-10_16-29-12
0	2026-08-10_16-29-12	-0.6666666865348816	2026-08-10_16-29-12	8.98270034790039	2026-08-10_16-29-12	2.551863670349121	2026-08-10_16-29-12	2.553703546524048	2026-08-10_16-29-12	1.9387102127075195	2026-08-10_16-29-12	1.9384229183197021	2026-08-10_16-29-12	True	2026-08-10_16-29-12	[0 0 0 0 1 1 0 0 1 0 0 0]	2026-08-10_16-29-12	[0 1 0 1 0 0 0 0 0 1 0 0]	2026-08-10_16-29-12	[0 0 0 0 0 1]	2026-08-10_16-29-12	[0 1 0 0 0 0]	2026-08-10_16-29-12	[4]	2026-08-10_16-29-12	[0 0 0 0 0 1 0 0 1 0 0 0]	2026-08-10_16-29-12	[0 1 0 1 0 0 0 0 1 1 0 0]	2026-08-10_16-29-12	[0 0 0 0 0 0]	2026-08-10_16-29-12	[0 1 0 0 0 0]	2026-08-10_16-29-12	[4]	2026-08-10_16-29-12
0	2026-08-10_16-29-12	-0.8333333134651184	2026-08-10_16-29-12	8.97268009185791	2026-08-10_16-29-12	2.549832582473755	2026-08-10_16-29-12	2.5505990982055664	2026-08-10_16-29-12	1.939603567123413	2026-08-10_16-29-12	1.9326444864273071	2026-08-10_16-29-12	True	2026-08-10_16-29-12	[0 0 0 0 0 1 0 0 1 0 0 0]	2026-08-10_16-29-12	[0 1 0 1 0 0 0 0 1 1 0 0]	2026-08-10_16-29-12	[0 0 0 0 0 0]	2026-08-10_16-29-12	[0 1 0 0 0 0]	2026-08-10_16-29-12	[4]	2026-08-10_16-29-12	[0 0 0 0 0 1 0 1 1 0 0 0]	2026-08-10_16-29-12	[0 1 0 1 0 0 0 0 0 1 0 0]	2026-08-10_16-29-12	[0 0 0 0 0 1]	2026-08-10_16-29-12	[0 1 0 0 0 0]	2026-08-10_16-29-12	[2]	2026-08-10_16-29-12
0	2026-08-10_16-29-12	-0.6666666865348816	2026-08-10_16-29-12	8.983516693115234	2026-08-10_16-29-12	2.553565502166748	2026-08-10_16-29-12	2.5511364936828613	2026-08-10_16-29-12	1.939650297164917	2026-08-10_16-29-12	1.9391642808914185	2026-08-10_16-29-12	True	2026-08-10_16-29-12	[0 0 0 0 0 1 0 1 1 0 0 0]	2026-08-10_16-29-12	[0 1 0 1 0 0 0 0 0 1 0 0]	2026-08-10_16-29-12	[0 0 0 0 0 1]	2026-08-10_16-29-12	[0 1 0 0 0 0]	2026-08-10_16-29-12	[2]	2026-08-10_16-29-12	[0 0 0 0 1 1 0 1 1 0 0 0]	2026-08-10_16-29-12	[0 1 0 1 0 0 0 0 1 1 0 0]	2026-08-10_16-29-12	[0 0 0 0 0 0]	2026-08-10_16-29-12	[0 1 0 0 0 0]	2026-08-10_16-29-12	[4]	2026-08-10_16-29-12
