# num_workers = 96
# num_cells = 256
# seed_for_environment = 1982
# lr = 0.0003
# max_grad_norm = 1.0
# eval_rollout_length = 30
# scaling_factor = 1000
# frames_per_batch = 100
# sub_batch_size = 64
# num_epochs = 15
# clip_epsilon = 0.2
# gamma = 0.99
# lmbda = 0.95
# entropy_eps = 0.001
# env_reward_engineering = True
# env_minimum_number_of_qubits = 6
# log_name = None
# env_version = qecc/bbcode-ldpc-v0
# env_bit_flipping = True
# env_l = 6
# env_m = 6
# env_use_dict_observation = True
# env_number_of_decoder_iterations = 50
# env_number_of_samples = 50
# env_code_logging = False
# model_architecture = hybrid
# model_surrogate_model_path = /vol/bitbucket/osella/rl-qecc-data//supervisedLearning/2026-07-12_20-18-32/surrogate_6x6.pth
# index_to_unfreeze_encoder_updates = 10
# encoder_lr_factor = 0.1
# Just for information, not used in actual run: SLURM CPUS queried from os environment: 96
# Number of workers: 96
# Does torch identify cuda: False
evaluation number	reward	policy entropy	Encoder freeze
10	0.125	0.15408405661582947	False
10	0.11999999731779099	0.14777116477489471	False
10	0.125	0.1536141186952591	False
10	0.13500000536441803	0.14547990262508392	False
10	0.125	0.1478995382785797	False
10	0.12250000238418579	0.14711304008960724	False
10	0.11999999731779099	0.15828925371170044	False
10	0.12250000238418579	0.14789237082004547	False
10	0.125	0.16564027965068817	False
10	0.11999999731779099	0.14751006662845612	False
10	0.12250000238418579	0.14776888489723206	False
10	0.125	0.13993006944656372	False
10	0.125	0.1557401418685913	False
10	0.125	0.1448497623205185	False
10	0.125	0.15760383009910583	False
11	0.13500000536441803	0.14679589867591858	False
11	0.11999999731779099	0.1649390310049057	False
11	0.12999999523162842	0.14603771269321442	False
11	0.12250000238418579	0.16686061024665833	False
11	0.125	0.13694490492343903	False
11	0.12250000238418579	0.17113398015499115	False
11	0.12999999523162842	0.14140014350414276	False
11	0.12250000238418579	0.1700984090566635	False
11	0.1274999976158142	0.1402140110731125	False
11	0.125	0.1657780259847641	False
11	0.12250000238418579	0.14502114057540894	False
11	0.11999999731779099	0.16100026667118073	False
11	0.12999999523162842	0.14205321669578552	False
11	0.12999999523162842	0.1761496514081955	False
11	0.12250000238418579	0.14486321806907654	False
11	0.11999999731779099	0.17226722836494446	False
11	0.11999999731779099	0.14329496026039124	False
11	0.12250000238418579	0.16028118133544922	False
11	0.13500000536441803	0.14408722519874573	False
11	0.11999999731779099	0.16953368484973907	False
11	0.13500000536441803	0.13586543500423431	False
11	0.12250000238418579	0.16001418232917786	False
11	0.14249999821186066	0.1374230831861496	False
11	0.12250000238418579	0.16668416559696198	False
11	0.1274999976158142	0.14247553050518036	False
11	0.125	0.16616714000701904	False
11	0.11749999970197678	0.14110125601291656	False
11	0.12250000238418579	0.16928407549858093	False
11	0.12999999523162842	0.14509856700897217	False
11	0.1274999976158142	0.1709628701210022	False
12	0.11999999731779099	0.211847722530365	False
12	0.12250000238418579	0.23906518518924713	False
12	0.11999999731779099	0.21176907420158386	False
12	0.12250000238418579	0.2376362681388855	False
12	0.12250000238418579	0.21237704157829285	False
12	0.1274999976158142	0.24096588790416718	False
12	0.12999999523162842	0.2079959213733673	False
12	0.12250000238418579	0.23982858657836914	False
12	0.125	0.2171456515789032	False
12	0.11749999970197678	0.22978468239307404	False
12	0.125	0.20418080687522888	False
12	0.12250000238418579	0.23636572062969208	False
12	0.125	0.2145528346300125	False
12	0.11999999731779099	0.22940848767757416	False
12	0.11999999731779099	0.21805110573768616	False
12	0.12250000238418579	0.23747432231903076	False
12	0.12999999523162842	0.21100425720214844	False
12	0.12250000238418579	0.22945189476013184	False
12	0.125	0.205074742436409	False
12	0.12250000238418579	0.22753086686134338	False
12	0.11749999970197678	0.2045276015996933	False
12	0.125	0.24007529020309448	False
12	0.125	0.21784721314907074	False
12	0.125	0.23486807942390442	False
12	0.12999999523162842	0.21711964905261993	False
12	0.12999999523162842	0.24388137459754944	False
12	0.125	0.21511299908161163	False
12	0.125	0.2332407534122467	False
12	0.12250000238418579	0.21238450706005096	False
12	0.12250000238418579	0.2377089112997055	False
13	0.1274999976158142	0.05365033447742462	False
13	0.125	0.06892600655555725	False
13	0.125	0.0533796064555645	False
13	0.12250000238418579	0.07345769554376602	False
13	0.125	0.05168101564049721	False
13	0.125	0.07747893780469894	False
13	0.11749999970197678	0.0536673404276371	False
13	0.125	0.06985881179571152	False
13	0.125	0.05420079827308655	False
